"EG15_002 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG15_002.tcf]","Time (h)","H FC01.1_R.1 [EG15_002]","H FC01.1_R.2 [EG15_002]","H FC01.2_R.1 [EG15_002]","H FC01.2_R.2 [EG15_002]","H FC04.1_C.1 [EG15_002]","H FC04.1_C.2 [EG15_002]","H Pipe16.2 [EG15_002]","H Pit1 [EG15_002]","H Pit1.1 [EG15_002]","H Pit10 [EG15_002]","H Pit10.1 [EG15_002]","H Pit11 [EG15_002]","H Pit11.1 [EG15_002]","H Pit12 [EG15_002]","H Pit12.1 [EG15_002]","H Pit13 [EG15_002]","H Pit13.1 [EG15_002]","H Pit14 [EG15_002]","H Pit14.1 [EG15_002]","H Pit15 [EG15_002]","H Pit15.1 [EG15_002]","H Pit16 [EG15_002]","H Pit16.1 [EG15_002]","H Pit17 [EG15_002]","H Pit17.1 [EG15_002]","H Pit18 [EG15_002]","H Pit18.1 [EG15_002]","H Pit19 [EG15_002]","H Pit19.1 [EG15_002]","H Pit2 [EG15_002]","H Pit2.1 [EG15_002]","H Pit3 [EG15_002]","H Pit3.1 [EG15_002]","H Pit4 [EG15_002]","H Pit4.1 [EG15_002]","H Pit5 [EG15_002]","H Pit5.1 [EG15_002]","H Pit6 [EG15_002]","H Pit6.1 [EG15_002]","H Pit7 [EG15_002]","H Pit7.1 [EG15_002]","H Pit8 [EG15_002]","H Pit8.1 [EG15_002]","H Pit9 [EG15_002]","H Pit9.1 [EG15_002]"
     131,          2.166667,     46.8869,     45.7582,     39.8662,     39.6655,     43.4573,     42.8504,     43.5710,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5714,     43.5714,     43.5715,     43.5715,     43.5714,     43.5714,     43.5715,     43.5715,     43.5716,     43.5716,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715
     132,          2.183333,     46.8528,     45.7323,     39.7973,     39.6141,     43.4560,     42.8493,     43.5714,     43.5718,     43.5718,     43.5719,     43.5719,     43.5719,     43.5719,     43.5719,     43.5719,     43.5719,     43.5719,     43.5719,     43.5719,     43.5719,     43.5719,     43.5718,     43.5718,     43.5718,     43.5719,     43.5718,     43.5718,     43.5718,     43.5718,     43.5719,     43.5719,     43.5719,     43.5719,     43.5718,     43.5718,     43.5719,     43.5719,     43.5719,     43.5719,     43.5718,     43.5718,     43.5718,     43.5718,     43.5719,     43.5719
     133,          2.200000,     46.8191,     45.7060,     39.7369,     39.5678,     43.4548,     42.8483,     43.5717,     43.5723,     43.5723,     43.5723,     43.5723,     43.5723,     43.5723,     43.5723,     43.5723,     43.5722,     43.5723,     43.5722,     43.5723,     43.5723,     43.5723,     43.5722,     43.5722,     43.5722,     43.5723,     43.5722,     43.5722,     43.5723,     43.5723,     43.5723,     43.5723,     43.5722,     43.5722,     43.5723,     43.5723,     43.5723,     43.5723,     43.5722,     43.5722,     43.5722,     43.5722,     43.5722,     43.5722,     43.5722,     43.5723
     134,          2.216667,     46.7905,     45.6823,     39.6829,     39.5263,     43.4536,     42.8473,     43.5721,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5727,     43.5727,     43.5726,     43.5726,     43.5726,     43.5726,     43.5727,     43.5727,     43.5726,     43.5726,     43.5727,     43.5727,     43.5726,     43.5726,     43.5727,     43.5727,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726
     135,          2.233333,     46.7669,     45.6612,     39.6340,     39.4881,     43.4525,     42.8462,     43.5725,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5729,     43.5729,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730
     136,          2.250000,     46.7467,     45.6430,     39.5897,     39.4532,     43.4510,     42.8452,     43.5728,     43.5733,     43.5733,     43.5733,     43.5734,     43.5733,     43.5733,     43.5733,     43.5734,     43.5733,     43.5733,     43.5733,     43.5733,     43.5734,     43.5734,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5734,     43.5734
     137,          2.266667,     46.7288,     45.6264,     39.5489,     39.4209,     43.4499,     42.8441,     43.5731,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5736,     43.5737,     43.5736,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5736,     43.5736,     43.5736,     43.5736,     43.5736,     43.5736,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5736,     43.5736,     43.5736,     43.5736,     43.5736,     43.5736,     43.5736,     43.5736,     43.5737,     43.5737
     138,          2.283334,     46.7118,     45.6105,     39.5109,     39.3902,     43.4486,     42.8431,     43.5735,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5739,     43.5739,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5739,     43.5739,     43.5740,     43.5740,     43.5740,     43.5740,     43.5739,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5739,     43.5739,     43.5740,     43.5740,     43.5740,     43.5740
     139,          2.300000,     46.6948,     45.5955,     39.4748,     39.3611,     43.4474,     42.8420,     43.5738,     43.5743,     43.5743,     43.5743,     43.5743,     43.5742,     43.5743,     43.5742,     43.5743,     43.5742,     43.5742,     43.5743,     43.5743,     43.5742,     43.5742,     43.5743,     43.5743,     43.5743,     43.5743,     43.5742,     43.5742,     43.5743,     43.5743,     43.5743,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5743,     43.5743,     43.5742,     43.5742,     43.5743,     43.5743,     43.5742,     43.5743,     43.5742,     43.5742
     140,          2.316667,     46.6777,     45.5807,     39.4403,     39.3330,     43.4462,     42.8409,     43.5741,     43.5745,     43.5746,     43.5746,     43.5746,     43.5746,     43.5746,     43.5746,     43.5746,     43.5746,     43.5746,     43.5746,     43.5746,     43.5746,     43.5746,     43.5745,     43.5746,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5746,     43.5746,     43.5746,     43.5746,     43.5746,     43.5746,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5746,     43.5746,     43.5746,     43.5746
     141,          2.333333,     46.6608,     45.5659,     39.4075,     39.3062,     43.4450,     42.8399,     43.5743,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748
     142,          2.350000,     46.6441,     45.5507,     39.3760,     39.2800,     43.4437,     42.8388,     43.5746,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751
     143,          2.366667,     46.6292,     45.5358,     39.3462,     39.2552,     43.4425,     42.8377,     43.5748,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5754,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5754,     43.5754,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753
     144,          2.383333,     46.6135,     45.5213,     39.3190,     39.2320,     43.4413,     42.8366,     43.5751,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756
     145,          2.400000,     46.5970,     45.5068,     39.2928,     39.2096,     43.4400,     42.8355,     43.5753,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758
     146,          2.416667,     46.5819,     45.4925,     39.2684,     39.1889,     43.4388,     42.8344,     43.5755,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5761,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760
     147,          2.433333,     46.5687,     45.4796,     39.2442,     39.1682,     43.4375,     42.8333,     43.5757,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5763,     43.5763,     43.5763,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5763,     43.5762,     43.5763,     43.5763,     43.5763,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5763,     43.5763
     148,          2.450000,     46.5559,     45.4673,     39.2211,     39.1486,     43.4362,     42.8321,     43.5760,     43.5764,     43.5764,     43.5764,     43.5765,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5765,     43.5764,     43.5764,     43.5765,     43.5765,     43.5765,     43.5765,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764
     149,          2.466667,     46.5423,     45.4547,     39.1992,     39.1297,     43.4350,     42.8310,     43.5761,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766
     150,          2.483333,     46.5271,     45.4418,     39.1785,     39.1117,     43.4337,     42.8299,     43.5763,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768
     151,          2.500000,     46.5097,     45.4272,     39.1576,     39.0933,     43.4325,     42.8287,     43.5765,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770
     152,          2.516667,     46.4917,     45.4120,     39.1379,     39.0759,     43.4311,     42.8276,     43.5767,     43.5772,     43.5772,     43.5771,     43.5772,     43.5771,     43.5772,     43.5772,     43.5772,     43.5771,     43.5771,     43.5772,     43.5772,     43.5772,     43.5772,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771
     153,          2.533334,     46.4731,     45.3957,     39.1185,     39.0589,     43.4299,     42.8263,     43.5768,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773
     154,          2.550000,     46.4545,     45.3793,     39.1002,     39.0428,     43.4287,     42.8251,     43.5770,     43.5775,     43.5775,     43.5775,     43.5775,     43.5774,     43.5774,     43.5775,     43.5775,     43.5775,     43.5775,     43.5775,     43.5775,     43.5774,     43.5774,     43.5775,     43.5775,     43.5775,     43.5775,     43.5774,     43.5774,     43.5775,     43.5775,     43.5775,     43.5775,     43.5775,     43.5775,     43.5775,     43.5775,     43.5775,     43.5775,     43.5775,     43.5775,     43.5774,     43.5774,     43.5775,     43.5775,     43.5775,     43.5775
     155,          2.566667,     46.4388,     45.3645,     39.0825,     39.0269,     43.4274,     42.8239,     43.5771,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776
     156,          2.583333,     46.4195,     45.3472,     39.0653,     39.0118,     43.4262,     42.8228,     43.5773,     43.5777,     43.5778,     43.5778,     43.5778,     43.5778,     43.5778,     43.5778,     43.5778,     43.5778,     43.5778,     43.5778,     43.5778,     43.5777,     43.5778,     43.5778,     43.5778,     43.5777,     43.5777,     43.5777,     43.5777,     43.5777,     43.5777,     43.5777,     43.5777,     43.5777,     43.5778,     43.5777,     43.5777,     43.5777,     43.5777,     43.5777,     43.5777,     43.5777,     43.5777,     43.5777,     43.5777,     43.5777,     43.5778
     157,          2.600000,     46.3997,     45.3299,     39.0477,     38.9959,     43.4251,     42.8217,     43.5774,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779
     158,          2.616667,     46.3801,     45.3121,     39.0308,     38.9812,     43.4239,     42.8206,     43.5775,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780
     159,          2.633333,     46.3608,     45.2940,     39.0072,     38.9594,     43.4228,     42.8196,     43.5776,     43.5782,     43.5782,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5782,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781
     160,          2.650000,     46.3455,     45.2777,     38.9862,     38.9407,     43.4217,     42.8185,     43.5778,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5782,     43.5783,     43.5783,     43.5783,     43.5782,     43.5782,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783
     161,          2.666667,     46.3317,     45.2635,     38.9650,     38.9216,     43.4206,     42.8175,     43.5779,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5783,     43.5783,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784
     162,          2.683333,     46.3167,     45.2488,     38.9445,     38.9027,     43.4195,     42.8165,     43.5780,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785
     163,          2.700000,     46.3015,     45.2344,     38.9245,     38.8846,     43.4184,     42.8154,     43.5781,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786
     164,          2.716667,     46.2849,     45.2189,     38.9041,     38.8657,     43.4173,     42.8144,     43.5782,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787
     165,          2.733334,     46.2678,     45.2033,     38.8827,     38.8461,     43.4162,     42.8134,     43.5783,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788
     166,          2.750000,     46.2498,     45.1869,     38.8611,     38.8262,     43.4152,     42.8124,     43.5784,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789
     167,          2.766667,     46.2309,     45.1699,     38.8400,     38.8069,     43.4142,     42.8115,     43.5785,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790
     168,          2.783334,     46.2116,     45.1522,     38.8184,     38.7876,     43.4132,     42.8106,     43.5786,     43.5791,     43.5791,     43.5791,     43.5791,     43.5790,     43.5791,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5791,     43.5790,     43.5791,     43.5791,     43.5790,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5790,     43.5790,     43.5790,     43.5791,     43.5790,     43.5790
     169,          2.800000,     46.1907,     45.1326,     38.7979,     38.7688,     43.4122,     42.8097,     43.5786,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791
     170,          2.816667,     46.1691,     45.1104,     38.7751,     38.7474,     43.4112,     42.8088,     43.5787,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792
     171,          2.833333,     46.1466,     45.0873,     38.7523,     38.7260,     43.4103,     42.8080,     43.5788,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793
     172,          2.850000,     46.1237,     45.0617,     38.7281,     38.7031,     43.4093,     42.8072,     43.5789,     43.5794,     43.5794,     43.5793,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5793,     43.5793,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5793,     43.5794,     43.5794,     43.5794,     43.5793,     43.5793,     43.5794,     43.5794,     43.5793,     43.5794
     173,          2.866667,     46.0992,     45.0332,     38.7083,     38.6836,     43.4084,     42.8064,     43.5789,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794
     174,          2.883333,     46.0757,     45.0024,     38.6874,     38.6634,     43.4075,     42.8057,     43.5790,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795
     175,          2.900000,     46.0515,     44.9685,     38.6666,     38.6427,     43.4066,     42.8050,     43.5791,     43.5796,     43.5796,     43.5796,     43.5796,     43.5795,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5795,     43.5796,     43.5796,     43.5796,     43.5796,     43.5795,     43.5796,     43.5796,     43.5796,     43.5796
     176,          2.916667,     46.0269,     44.9330,     38.6448,     38.6214,     43.4057,     42.8044,     43.5791,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796
     177,          2.933333,     46.0036,     44.8983,     38.6229,     38.5998,     43.4049,     42.8037,     43.5792,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797
