"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.1000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,     0.000
         0.017,         129,         0,         0,  1.354679    , 0.1666667E-01,  0.000000    ,  0.000000    ,  0.000000    , 0.3698251E-01,  0.000000    ,  0.000000    ,  1.125000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1.088018    ,  1.088018    , 0.2000435E-06,  1.088018    ,     0.000
         0.033,         167,         0,         0,  1.578466    , 0.3333333E-01,  0.000000    ,  0.000000    ,  0.000000    , 0.1690078    ,  0.000000    ,  0.000000    ,  3.375000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  3.205992    ,  3.205992    ,-0.7208437E-06,  4.294009    ,    -0.000
         0.050,         210,         0,         0,  1.344263    , 0.5000000E-01,  0.000000    ,  0.000000    ,  0.000000    , 0.2961182    ,  0.000000    ,  0.000000    ,  5.625000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5.328882    ,  5.328884    , 0.2334360E-05,  9.622893    ,     0.000
         0.067,         259,         0,         0,  1.199465    , 0.6666667E-01,  0.000000    ,  0.000000    ,  0.000000    , 0.4449599    ,  0.000000    ,  0.000000    ,  7.875000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  7.430040    ,  7.430037    ,-0.2799556E-05,  17.05293    ,    -0.000
         0.083,         313,         0,         0,  1.097285    , 0.8333334E-01,  0.000000    ,  0.000000    ,  0.000000    ,  1.548880    ,  0.000000    ,  0.000000    ,  10.19999    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  8.651106    ,  8.651104    ,-0.1892447E-05,  25.70403    ,    -0.000
         0.100,         371,         0,         0,  1.006269    , 0.1000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  2.168737    ,  0.000000    ,  0.000000    ,  15.00000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  12.83126    ,  12.83126    ,-0.5215406E-05,  38.53529    ,    -0.000
         0.117,         431,         0,         0,  1.004761    , 0.1166667    ,  0.000000    ,  0.000000    ,  0.000000    ,  6.543806    ,  0.000000    ,  0.000000    ,  21.00000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  14.45619    ,  14.45618    ,-0.1394004E-04,  52.99147    ,    -0.000
         0.133,         491,         0,         0,  1.005773    , 0.1333333    ,  0.000000    ,  0.000000    ,  0.000000    ,  8.522637    ,  0.000000    ,  0.000000    ,  27.00000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  18.47736    ,  18.47738    , 0.1100823E-04,  71.46885    ,     0.000
         0.150,         551,         0,         0,  1.016551    , 0.1500000    ,  0.000000    ,  0.000000    ,  0.000000    ,  10.75033    ,  0.000000    ,  0.000000    ,  33.00000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  22.24967    ,  22.24966    ,-0.3427267E-05,  93.71851    ,    -0.000
         0.167,         611,         0,         0,  1.008050    , 0.1666667    ,  0.000000    ,  0.000000    ,  0.000000    ,  11.92616    ,  0.000000    ,  0.000000    ,  39.00001    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  27.07385    ,  27.07383    ,-0.1838058E-04,  120.7923    ,    -0.000
         0.183,         671,         0,         0,  1.012677    , 0.1833333    ,  0.000000    ,  0.000000    ,  0.000000    ,  14.09396    ,  0.000000    ,  0.000000    ,  44.20000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  30.10605    ,  30.10605    , 0.3218651E-05,  150.8984    ,     0.000
         0.200,         731,         0,         0,  1.005939    , 0.2000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  14.84777    ,  0.000000    ,  0.000000    ,  47.75000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  32.90223    ,  32.90218    ,-0.5777180E-04,  183.8006    ,    -0.000
         0.217,         791,         0,         0,  1.014855    , 0.2166667    ,  0.000000    ,  0.000000    ,  0.000000    ,  16.54757    ,  0.000000    ,  0.000000    ,  51.25000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  34.70243    ,  34.70245    , 0.1903623E-04,  218.5030    ,     0.000
         0.233,         851,         0,         0,  1.014278    , 0.2333333    ,  0.000000    ,  0.000000    ,  0.000000    ,  17.34077    ,  0.000000    ,  0.000000    ,  54.75000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  37.40923    ,  37.40923    ,-0.6347895E-05,  255.9122    ,    -0.000
         0.250,         911,         0,         0,  1.010212    , 0.2500000    ,  0.000000    ,  0.000000    ,  0.000000    ,  18.35913    ,  0.000000    ,  0.000000    ,  58.24999    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  39.89085    ,  39.89082    ,-0.3032386E-04,  295.8031    ,    -0.000
         0.267,         971,         0,         0,  1.025768    , 0.2666667    ,  0.000000    ,  0.000000    ,  0.000000    ,  20.94351    ,  0.000000    ,  0.000000    ,  63.25000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  42.30649    ,  42.30649    ,-0.5677342E-05,  338.1096    ,    -0.000
         0.283,        1031,         0,         0,  1.003902    , 0.2833333    ,  0.000000    ,  0.000000    ,  0.000000    ,  20.69645    ,  0.000000    ,  0.000000    ,  69.75000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  49.05355    ,  49.05356    , 0.3948808E-05,  387.1631    ,     0.000
         0.300,        1091,         0,         0,  1.022520    , 0.3000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  24.53469    ,  0.000000    ,  0.000000    ,  76.25000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  51.71531    ,  51.71527    ,-0.4167855E-04,  438.8784    ,    -0.000
         0.317,        1151,         0,         0,  1.016670    , 0.3166667    ,  0.000000    ,  0.000000    ,  0.000000    ,  25.77127    ,  0.000000    ,  0.000000    ,  82.75000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  56.97873    ,  56.97867    ,-0.5985796E-04,  495.8571    ,    -0.000
         0.333,        1211,         0,         0,  1.010056    , 0.3333333    ,  0.000000    ,  0.000000    ,  0.000000    ,  27.79503    ,  0.000000    ,  0.000000    ,  89.38449    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  61.58945    ,  61.58960    , 0.1446605E-03,  557.4467    ,     0.000
         0.350,        1271,         0,         0,  1.007701    , 0.3500000    ,  0.000000    ,  0.000000    ,  0.000000    ,  31.43490    ,  0.000000    ,  0.000000    ,  100.4556    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  69.02066    ,  69.02057    ,-0.9092689E-04,  626.4672    ,    -0.000
         0.367,        1331,         0,         0,  1.007091    , 0.3666667    ,  0.000000    ,  0.000000    ,  0.000000    ,  35.80498    ,  0.000000    ,  0.000000    ,  113.6778    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  77.87280    ,  77.87305    , 0.2489984E-03,  704.3403    ,     0.000
         0.383,        1391,         0,         0,  1.006386    , 0.3833333    ,  0.000000    ,  0.000000    ,  0.000000    ,  40.05173    ,  0.000000    ,  0.000000    ,  126.9000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  86.84827    ,  86.84827    ,-0.5200505E-05,  791.1885    ,    -0.000
         0.400,        1451,         0,         0,  1.049240    , 0.4000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  45.83901    ,  0.000000    ,  0.000000    ,  140.1222    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  94.28322    ,  94.28314    ,-0.8079410E-04,  885.4717    ,    -0.000
         0.417,        1511,         0,         0,  1.046756    , 0.4166667    ,  0.000000    ,  0.000000    ,  0.000000    ,  48.76724    ,  0.000000    ,  0.000000    ,  153.3445    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  104.5773    ,  104.5775    , 0.1401603E-03,  990.0491    ,     0.000
         0.433,        1571,         0,         0,  1.017816    , 0.4333334    ,  0.000000    ,  0.000000    ,  0.000000    ,  53.22951    ,  0.000000    ,  0.000000    ,  171.1355    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  117.9060    ,  117.9059    ,-0.6043911E-04,  1107.955    ,    -0.000
         0.450,        1631,         0,         0,  1.010050    , 0.4500000    ,  0.000000    ,  0.000000    ,  0.000000    ,  62.24485    ,  0.000000    ,  0.000000    ,  198.3500    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  136.1052    ,  136.1050    ,-0.2000928E-03,  1244.060    ,    -0.000
         0.467,        1691,         0,         0,  1.004904    , 0.4666667    ,  0.000000    ,  0.000000    ,  0.000000    ,  70.95920    ,  0.000000    ,  0.000000    ,  225.8500    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  154.8908    ,  154.8911    , 0.2889037E-03,  1398.951    ,     0.000
         0.483,        1751,         0,         0,  1.009285    , 0.4833334    ,  0.000000    ,  0.000000    ,  0.000000    ,  82.26738    ,  0.000000    ,  0.000000    ,  253.3500    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  171.0826    ,  171.0828    , 0.1159906E-03,  1570.034    ,     0.000
         0.500,        1812,         0,         0, 0.9860756    , 0.5000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  88.83577    ,  0.000000    ,  0.000000    ,  280.8497    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  192.0139    ,  192.0138    ,-0.9560585E-04,  1762.048    ,    -0.000
         0.517,        1875,         0,         0, 0.9637224    , 0.5166667    ,  0.000000    ,  0.000000    ,  0.000000    ,  105.4428    ,  0.000000    ,  0.000000    ,  342.8500    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  237.4072    ,  237.4072    , 0.3308058E-04,  1999.455    ,     0.000
         0.533,        1939,         0,         0, 0.9418471    , 0.5333333    ,  0.000000    ,  0.000000    ,  0.000000    ,  136.3502    ,  0.000000    ,  0.000000    ,  439.3500    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  302.9998    ,  302.9999    , 0.8314848E-04,  2302.455    ,     0.000
         0.550,        2004,         0,         0, 0.9216906    , 0.5500000    ,  0.000000    ,  0.000000    , 0.7945387E-01,  167.9901    ,  0.000000    ,  0.000000    ,  535.8500    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  367.9393    ,  367.9395    , 0.1293013E-03,  2670.394    ,     0.000
         0.567,        2071,         0,         0, 0.9032734    , 0.5666667    ,  0.000000    ,  0.000000    ,  1.964048    ,  200.6346    ,  0.000000    ,  0.000000    ,  632.3500    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  433.6794    ,  433.6794    , 0.3827829E-04,  3104.074    ,     0.000
         0.583,        2139,         0,         0, 0.8864808    , 0.5833334    ,  0.000000    ,  0.000000    ,  74.06699    ,  221.7636    ,  0.000000    ,  0.000000    ,  727.8977    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  580.2011    ,  580.2004    ,-0.6641597E-03,  3684.274    ,    -0.000
         0.600,        2208,         0,         0, 0.8718073    , 0.6000000    ,  0.000000    ,  0.000000    ,  449.7587    ,  264.5388    ,  0.000000    ,  0.000000    ,  791.9446    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  977.1644    ,  977.1653    , 0.9047985E-03,  4661.439    ,     0.000
         0.617,        2278,         0,         0, 0.8589476    , 0.6166667    ,  0.000000    ,  0.000000    ,  1191.284    ,  468.8523    ,  0.000000    ,  0.000000    ,  840.7224    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1563.154    ,  1563.154    ,-0.2574921E-03,  6224.593    ,    -0.000
         0.633,        2349,         0,         0, 0.8477895    , 0.6333334    ,  0.000000    ,  0.000000    ,  1996.340    ,  866.7134    ,  0.000000    ,  0.000000    ,  889.5001    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  2019.126    ,  2019.125    ,-0.7514954E-03,  8243.719    ,    -0.000
         0.650,        2421,         0,         0, 0.8367635    , 0.6500000    ,  0.000000    ,  0.000000    ,  2957.534    ,  1577.396    ,  0.000000    ,  0.000000    ,  938.2779    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  2318.415    ,  2318.418    , 0.2484322E-02,  10562.14    ,     0.000
