"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.083,              ,  0.000000    ,  117.1461    ,  427.7099    ,  0.000000    ,  427.7099    ,  117.1461    ,  310.5638    ,  310.5639    , 0.8293635E-04, 0.1522170E-04,  544.8560    ,  579.9207    ,  544.8560    , 0.8293635E-04, 0.1430133E-04, 0.1522170E-04
         0.167,              ,  0.000000    ,  50.04743    ,  1222.500    ,  0.000000    ,  1222.500    ,  50.04743    ,  1172.453    ,  1172.453    ,-0.1356378E-03,-0.1065876E-04,  1272.548    ,  1752.373    ,  1817.404    ,-0.5270147E-04,-0.2899822E-05,-0.2899822E-05
         0.250,              ,  0.000000    ,  28.37105    ,  1785.720    ,  0.000000    ,  1785.720    ,  28.37105    ,  1757.349    ,  1757.349    , 0.2224743E-04, 0.1226368E-05,  1814.091    ,  3509.722    ,  3631.495    ,-0.3045404E-04,-0.8386089E-06,-0.8386089E-06
         0.333,              ,  0.000000    ,  18.23174    ,  2345.971    ,  0.000000    ,  2345.971    ,  18.23174    ,  2327.739    ,  2327.739    , 0.1105890E-03, 0.4677644E-05,  2364.203    ,  5837.461    ,  5995.697    , 0.8013493E-04, 0.1336541E-05, 0.1336541E-05
         0.417,              ,  0.000000    ,  12.18590    ,  3513.001    ,  0.000000    ,  3513.001    ,  12.18590    ,  3500.815    ,  3500.812    ,-0.2911872E-02,-0.8260193E-04,  3525.187    ,  9338.273    ,  9520.884    ,-0.2831737E-02,-0.2974238E-04,-0.2974238E-04
         0.500,              ,  0.000000    ,  8.504895    ,  5846.843    ,  0.000000    ,  5846.843    ,  8.504895    ,  5838.338    ,  5838.339    , 0.1124372E-02, 0.1920248E-04,  5855.348    ,  15176.61    ,  15376.23    ,-0.1707365E-02,-0.1110392E-04,-0.1110392E-04
         0.583,              ,  0.000000    ,  6.172603    ,  12718.79    ,  0.000000    ,  12718.79    ,  6.172603    ,  12712.62    ,  12712.60    ,-0.1303449E-01,-0.1024324E-03,  12724.96    ,  27889.22    ,  28101.19    ,-0.1474185E-01,-0.5245989E-04,-0.5245989E-04
         0.667,              ,  0.000000    ,  4.686903    ,  21036.00    ,  0.000000    ,  21036.00    ,  4.686903    ,  21031.31    ,  21031.11    ,-0.2027830    ,-0.9637662E-03,  21040.68    ,  48920.32    ,  49141.88    ,-0.2175248    ,-0.4426466E-03,-0.4426466E-03
         0.750,              ,  0.000000    ,  3.543376    ,  25479.27    ,  0.000000    ,  25479.27    ,  3.543376    ,  25475.73    ,  25475.08    ,-0.6438191    ,-0.2526484E-02,  25482.81    ,  74395.41    ,  74624.69    ,-0.8613440    ,-0.1154235E-02,-0.1154235E-02
         0.833,              ,  0.000000    ,  2.729796    ,  27423.58    ,  0.000000    ,  27423.58    ,  2.729796    ,  27420.85    ,  27420.16    ,-0.6987393    ,-0.2547696E-02,  27426.31    ,  101815.6    ,  102051.0    , -1.560083    ,-0.1528729E-02,-0.1528729E-02
         0.917,              ,  0.000000    ,  2.141114    ,  28105.49    ,  0.000000    ,  28105.49    ,  2.141114    ,  28103.35    ,  28103.12    ,-0.2274643    ,-0.8092616E-03,  28107.63    ,  129918.7    ,  130158.6    , -1.787548    ,-0.1373361E-02,-0.1373361E-02
         1.000,              ,  0.000000    ,  1163.005    ,  28203.27    ,  0.000000    ,  28203.27    ,  1163.005    ,  27040.26    ,  27040.56    , 0.3020752    , 0.1028647E-02,  29366.27    ,  156959.2    ,  159524.9    , -1.485472    ,-0.9311853E-03,-0.9311853E-03
         1.083,              ,  0.000000    ,  13628.75    ,  27760.51    ,  0.000000    ,  27760.51    ,  13628.75    ,  14131.75    ,  14129.48    , -2.267037    ,-0.5477355E-02,  41389.26    ,  171088.7    ,  200914.2    , -3.752509    ,-0.1867718E-02,-0.1867718E-02
         1.167,              ,  0.000000    ,  22964.54    ,  26281.51    ,  0.000000    ,  26281.51    ,  22964.54    ,  3316.975    ,  3313.297    , -3.678162    ,-0.7468949E-02,  49246.05    ,  174402.0    ,  250160.2    , -7.430671    ,-0.2970365E-02,-0.2970365E-02
         1.250,              ,  0.000000    ,  26123.79    ,  23940.45    ,  0.000000    ,  23940.45    ,  26123.79    , -2183.349    , -2186.016    , -2.666294    ,-0.5325745E-02,  50064.24    ,  172216.0    ,  300224.5    , -10.09697    ,-0.3363139E-02,-0.3363139E-02
         1.333,              ,  0.000000    ,  25990.44    ,  21027.83    ,  0.000000    ,  21027.83    ,  25990.44    , -4962.616    , -4964.359    , -1.743717    ,-0.3708595E-02,  47018.27    ,  167251.7    ,  347242.7    , -11.84068    ,-0.3409915E-02,-0.3409915E-02
         1.417,              ,  0.000000    ,  24456.37    ,  17640.01    ,  0.000000    ,  17640.01    ,  24456.37    , -6816.365    , -6815.938    , 0.4270105    , 0.1014364E-02,  42096.38    ,  160435.7    ,  389339.1    , -11.41367    ,-0.2931550E-02,-0.2931550E-02
