"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.083,              ,  0.000000    ,  117.1461    ,  427.7099    ,  0.000000    ,  427.7099    ,  117.1461    ,  310.5638    ,  310.5638    , 0.5241877E-04, 0.9620665E-05,  544.8560    ,  579.9207    ,  544.8560    , 0.5241877E-04, 0.9038956E-05, 0.9620665E-05
         0.167,              ,  0.000000    ,  50.04743    ,  1222.500    ,  0.000000    ,  1222.500    ,  50.04743    ,  1172.453    ,  1172.453    ,-0.1356751E-04,-0.1066169E-05,  1272.548    ,  1752.373    ,  1817.404    , 0.3885126E-04, 0.2137735E-05, 0.2137735E-05
         0.250,              ,  0.000000    ,  28.37105    ,  1785.720    ,  0.000000    ,  1785.720    ,  28.37105    ,  1757.349    ,  1757.349    ,-0.3439635E-03,-0.1896065E-04,  1814.091    ,  3509.722    ,  3631.495    ,-0.3051122E-03,-0.8401837E-05,-0.8401837E-05
         0.333,              ,  0.000000    ,  18.23174    ,  2345.971    ,  0.000000    ,  2345.971    ,  18.23174    ,  2327.739    ,  2327.740    , 0.3547296E-03, 0.1500420E-04,  2364.203    ,  5837.461    ,  5995.697    , 0.4961735E-04, 0.8275493E-06, 0.8275493E-06
         0.417,              ,  0.000000    ,  12.18590    ,  3513.001    ,  0.000000    ,  3513.001    ,  12.18590    ,  3500.815    ,  3500.812    ,-0.2911872E-02,-0.8260193E-04,  3525.187    ,  9338.273    ,  9520.884    ,-0.2862255E-02,-0.3006291E-04,-0.3006291E-04
         0.500,              ,  0.000000    ,  8.504895    ,  5846.843    ,  0.000000    ,  5846.843    ,  8.504895    ,  5838.338    ,  5838.339    , 0.1124372E-02, 0.1920248E-04,  5855.348    ,  15176.61    ,  15376.23    ,-0.1737883E-02,-0.1130240E-04,-0.1130240E-04
         0.583,              ,  0.000000    ,  6.172603    ,  12718.79    ,  0.000000    ,  12718.79    ,  6.172603    ,  12712.62    ,  12712.60    ,-0.1303449E-01,-0.1024324E-03,  12724.96    ,  27889.22    ,  28101.19    ,-0.1477237E-01,-0.5256849E-04,-0.5256849E-04
         0.667,              ,  0.000000    ,  4.686903    ,  21036.00    ,  0.000000    ,  21036.00    ,  4.686903    ,  21031.31    ,  21031.11    ,-0.2027830    ,-0.9637662E-03,  21040.68    ,  48920.32    ,  49141.88    ,-0.2175554    ,-0.4427087E-03,-0.4427087E-03
         0.750,              ,  0.000000    ,  3.543376    ,  25479.27    ,  0.000000    ,  25479.27    ,  3.543376    ,  25475.73    ,  25475.08    ,-0.6438191    ,-0.2526484E-02,  25482.81    ,  74395.41    ,  74624.69    ,-0.8613745    ,-0.1154276E-02,-0.1154276E-02
         0.833,              ,  0.000000    ,  2.729796    ,  27423.58    ,  0.000000    ,  27423.58    ,  2.729796    ,  27420.85    ,  27420.16    ,-0.6987393    ,-0.2547696E-02,  27426.31    ,  101815.6    ,  102051.0    , -1.560114    ,-0.1528759E-02,-0.1528759E-02
         0.917,              ,  0.000000    ,  2.141114    ,  28105.49    ,  0.000000    ,  28105.49    ,  2.141114    ,  28103.35    ,  28103.12    ,-0.2352768    ,-0.8370565E-03,  28107.63    ,  129918.7    ,  130158.6    , -1.795391    ,-0.1379386E-02,-0.1379386E-02
         1.000,              ,  0.000000    ,  1163.005    ,  28203.27    ,  0.000000    ,  28203.27    ,  1163.005    ,  27040.26    ,  27040.54    , 0.2786383    , 0.9488379E-03,  29366.27    ,  156959.2    ,  159524.9    , -1.516752    ,-0.9507934E-03,-0.9507934E-03
         1.083,              ,  0.000000    ,  13628.75    ,  27760.51    ,  0.000000    ,  27760.51    ,  13628.75    ,  14131.75    ,  14129.52    , -2.235784    ,-0.5401845E-02,  41389.26    ,  171088.7    ,  200914.2    , -3.752536    ,-0.1867731E-02,-0.1867731E-02
         1.167,              ,  0.000000    ,  22964.54    ,  26281.51    ,  0.000000    ,  26281.51    ,  22964.54    ,  3316.975    ,  3313.312    , -3.662547    ,-0.7437241E-02,  49246.05    ,  174402.0    ,  250160.2    , -7.415083    ,-0.2964133E-02,-0.2964133E-02
         1.250,              ,  0.000000    ,  26123.79    ,  23940.45    ,  0.000000    ,  23940.45    ,  26123.79    , -2183.349    , -2186.047    , -2.697552    ,-0.5388182E-02,  50064.24    ,  172216.0    ,  300224.5    , -10.11264    ,-0.3368358E-02,-0.3368358E-02
         1.333,              ,  0.000000    ,  25990.44    ,  21027.83    ,  0.000000    ,  21027.83    ,  25990.44    , -4962.616    , -4964.344    , -1.728091    ,-0.3675361E-02,  47018.27    ,  167251.7    ,  347242.7    , -11.84073    ,-0.3409928E-02,-0.3409928E-02
