"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.017,              ,  0.000000    ,  37.58951    ,  6.275549    ,  0.000000    ,  6.275549    ,  37.58951    , -31.31396    , -31.31131    , 0.2643591E-02, 0.6026646E-02,  43.86506    ,  238.0455    ,  43.86506    , 0.2643591E-02, 0.1110541E-02, 0.6026646E-02
         0.033,              ,  0.000000    ,  26.21555    ,  18.81921    ,  0.000000    ,  18.81921    ,  26.21555    , -7.396342    , -7.266653    , 0.1296889    , 0.2879751    ,  45.03476    ,  230.7788    ,  88.89982    , 0.1323325    , 0.5734169E-01, 0.1488557    
         0.050,              ,  0.000000    ,  21.02676    ,  31.80371    ,  0.000000    ,  31.80371    ,  21.02676    ,  10.77695    ,  11.17879    , 0.4018381    , 0.7606182    ,  52.83047    ,  241.9576    ,  141.7303    , 0.5341706    , 0.2207703    , 0.3768924    
         0.067,              ,  0.000000    ,  17.47646    ,  44.90797    ,  0.000000    ,  44.90797    ,  17.47646    ,  27.43151    ,  27.97085    , 0.5393392    , 0.8645414    ,  62.38442    ,  269.9285    ,  204.1147    ,  1.073510    , 0.3977016    , 0.5259346    
         0.083,              ,  0.000000    ,  14.79979    ,  57.88900    ,  0.000000    ,  57.88900    ,  14.79979    ,  43.08921    ,  43.69756    , 0.6083457    , 0.8369182    ,  72.68879    ,  313.6260    ,  276.8035    ,  1.681856    , 0.5362615    , 0.6075991    
         0.100,              ,  0.000000    ,  12.74338    ,  80.83366    ,  0.000000    ,  80.83366    ,  12.74338    ,  68.09028    ,  68.66123    , 0.5709518    , 0.6101409    ,  93.57704    ,  382.2872    ,  370.3805    ,  2.252807    , 0.5892971    , 0.6082413    
         0.117,              ,  0.000000    ,  11.14684    ,  112.5865    ,  0.000000    ,  112.5865    ,  11.14684    ,  101.4397    ,  102.6389    ,  1.199219    , 0.9691960    ,  123.7334    ,  484.9261    ,  494.1139    ,  3.452026    , 0.6986296    , 0.6986296    
         0.133,              ,  0.000000    ,  9.799551    ,  145.7221    ,  0.000000    ,  145.7221    ,  9.799551    ,  135.9225    ,  136.6621    , 0.7395762    , 0.4755456    ,  155.5216    ,  621.5882    ,  649.6355    ,  4.191602    , 0.6452237    , 0.6452237    
         0.150,              ,  0.000000    ,  8.664844    ,  177.4697    ,  0.000000    ,  177.4697    ,  8.664844    ,  168.8048    ,  169.8446    ,  1.039797    , 0.5586265    ,  186.1345    ,  791.4328    ,  835.7700    ,  5.231399    , 0.6259376    , 0.6259376    
         0.167,              ,  0.000000    ,  7.706706    ,  210.4535    ,  0.000000    ,  210.4535    ,  7.706706    ,  202.7468    ,  203.2229    , 0.4761627    , 0.2182629    ,  218.1602    ,  994.6558    ,  1053.930    ,  5.707562    , 0.5415503    , 0.5415503    
         0.183,              ,  0.000000    ,  6.890937    ,  235.0517    ,  0.000000    ,  235.0517    ,  6.890937    ,  228.1608    ,  229.3657    ,  1.204935    , 0.4980252    ,  241.9426    ,  1224.021    ,  1295.873    ,  6.912497    , 0.5334240    , 0.5334240    
         0.200,              ,  0.000000    ,  6.193741    ,  255.9688    ,  0.000000    ,  255.9688    ,  6.193741    ,  249.7751    ,  248.6843    , -1.090798    ,-0.4160770    ,  262.1626    ,  1472.706    ,  1558.035    ,  5.821699    , 0.3736564    , 0.3736564    
         0.217,              ,  0.000000    ,  5.350241    ,  272.0677    ,  0.000000    ,  272.0677    ,  5.350241    ,  266.7174    ,  267.4701    , 0.7526469    , 0.2713044    ,  277.4179    ,  1740.176    ,  1835.453    ,  6.574346    , 0.3581865    , 0.3581865    
         0.233,              ,  0.000000    ,  5.059477    ,  291.1941    ,  0.000000    ,  291.1941    ,  5.059477    ,  286.1346    ,  286.2558    , 0.1211862    , 0.4090623E-01,  296.2536    ,  2026.432    ,  2131.707    ,  6.695532    , 0.3140925    , 0.3140925    
         0.250,              ,  0.000000    ,  4.704855    ,  309.7332    ,  0.000000    ,  309.7332    ,  4.704855    ,  305.0283    ,  305.0079    ,-0.2041267E-01,-0.6491794E-02,  314.4381    ,  2331.440    ,  2446.145    ,  6.675119    , 0.2728832    , 0.2728832    
         0.267,              ,  0.000000    ,  4.331907    ,  333.5504    ,  0.000000    ,  333.5504    ,  4.331907    ,  329.2184    ,  329.5151    , 0.2966479    , 0.8779623E-01,  337.8823    ,  2660.955    ,  2784.027    ,  6.971767    , 0.2504202    , 0.2504202    
         0.283,              ,  0.000000    ,  3.880446    ,  362.8371    ,  0.000000    ,  362.8371    ,  3.880446    ,  358.9567    ,  359.9454    , 0.9887577    , 0.2696238    ,  366.7176    ,  3020.900    ,  3150.745    ,  7.960525    , 0.2526553    , 0.2526553    
         0.300,              ,  0.000000    ,  3.634157    ,  393.4539    ,  0.000000    ,  393.4539    ,  3.634157    ,  389.8197    ,  390.3299    , 0.5101309    , 0.1284680    ,  397.0881    ,  3411.230    ,  3547.833    ,  8.470656    , 0.2387558    , 0.2387558    
         0.317,              ,  0.000000    ,  3.424651    ,  424.1221    ,  0.000000    ,  424.1221    ,  3.424651    ,  420.6975    ,  420.6795    ,-0.1799281E-01,-0.4208385E-02,  427.5468    ,  3831.909    ,  3975.380    ,  8.452663    , 0.2126253    , 0.2126253    
         0.333,              ,  0.000000    ,  2.980969    ,  452.4806    ,  0.000000    ,  452.4806    ,  2.980969    ,  449.4996    ,  450.8424    ,  1.342830    , 0.2948285    ,  455.4616    ,  4282.752    ,  4430.841    ,  9.795493    , 0.2210752    , 0.2210752    
         0.350,              ,  0.000000    ,  2.846002    ,  500.9106    ,  0.000000    ,  500.9106    ,  2.846002    ,  498.0646    ,  498.9125    , 0.8479766    , 0.1683306    ,  503.7566    ,  4781.664    ,  4934.598    ,  10.64347    , 0.2156907    , 0.2156907    
         0.367,              ,  0.000000    ,  2.685918    ,  566.2054    ,  0.000000    ,  566.2054    ,  2.685918    ,  563.5195    ,  563.9841    , 0.4645934    , 0.8166647E-01,  568.8913    ,  5345.649    ,  5503.489    ,  11.10806    , 0.2018367    , 0.2018367    
         0.383,              ,  0.000000    ,  2.346855    ,  628.8323    ,  0.000000    ,  628.8323    ,  2.346855    ,  626.4855    ,  628.6184    ,  2.132911    , 0.3379247    ,  631.1792    ,  5974.267    ,  6134.668    ,  13.24097    , 0.2158385    , 0.2158385    
