"Time (h) ","All 1D Domains:","H V In      ","H V Out     ","Q V In      ","Q V Out     ","QR V In     ","QR V Out    ","X1DH V In   ","X1DH V Out  ","X1DQ V In   ","X1DQ V Out  ","SX2D V In   ","SX2D V Out  ","HX2D V In   ","HX2D V Out  ","Q2D V In    ","Q2D V Out   ","Vol In-Out  ","dVol        ","Vol Err     ","Q ME (%)    ","Total Vol   ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.017,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1.379652    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.2104860E-01,  4.895897    ,  0.000000    ,  6.254501    ,  6.254407    ,-0.9426275E-04,-0.1497043E-02,  6.254407    ,  6.296598    ,-0.9426275E-04,-0.1497043E-02,-0.1497043E-02
         0.033,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  4.137321    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1.163117    ,  14.68189    ,  0.000000    ,  17.65609    ,  17.65841    , 0.2318408E-02, 0.1160229E-01,  23.91282    ,  26.27892    , 0.2224145E-02, 0.8463608E-02, 0.8463608E-02
         0.050,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  6.991907    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  6.503669    ,  24.81180    ,  0.000000    ,  25.30004    ,  25.30095    , 0.9126503E-03, 0.2382440E-02,  49.21377    ,  64.58630    , 0.3136795E-02, 0.4856750E-02, 0.4856750E-02
         0.067,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  9.872820    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  16.03179    ,  35.03515    ,  0.000000    ,  28.87618    ,  28.87507    ,-0.1109345E-02,-0.1820396E-02,  78.08884    ,  125.5261    , 0.2027450E-02, 0.1615163E-02, 0.1615163E-02
         0.083,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  12.72664    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  27.35384    ,  45.16236    ,  0.000000    ,  30.53516    ,  30.53261    ,-0.2553921E-02,-0.2996053E-02,  108.6215    ,  210.7689    ,-0.5264707E-03,-0.2497858E-03,-0.2497858E-03
         0.100,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  15.69709    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  41.79870    ,  65.13657    ,  0.000000    ,  39.03496    ,  39.03603    , 0.1066654E-02, 0.8697982E-03,  147.6575    ,  333.4013    , 0.5401833E-03, 0.1620220E-03, 0.1620220E-03
         0.117,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  18.44211    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  64.50467    ,  94.14442    ,  0.000000    ,  48.08185    ,  48.08336    , 0.1504848E-02, 0.8497586E-03,  195.7408    ,  510.4924    , 0.2045031E-02, 0.4005997E-03, 0.4005997E-03
         0.133,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  21.41869    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  93.99158    ,  124.3034    ,  0.000000    ,  51.73047    ,  51.72320    ,-0.7270040E-02,-0.3032802E-02,  247.4640    ,  750.2061    ,-0.5225009E-02,-0.6964765E-03,-0.6964765E-03
         0.150,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  24.18869    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  123.9915    ,  153.2810    ,  0.000000    ,  53.47817    ,  53.47312    ,-0.5046792E-02,-0.1674110E-02,  300.9372    ,  1051.667    ,-0.1027180E-01,-0.9767159E-03,-0.9767159E-03
