"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.017,              ,  0.000000    ,  37.58949    ,  4.895897    ,  0.000000    ,  4.895897    ,  37.58949    , -32.69360    , -32.69095    , 0.2649911E-02, 0.6237229E-02,  42.48539    ,  236.6659    ,  42.48539    , 0.2649911E-02, 0.1119684E-02, 0.6237229E-02
         0.033,              ,  0.000000    ,  26.21558    ,  14.68189    ,  0.000000    ,  14.68189    ,  26.21558    , -11.53369    , -11.40410    , 0.1295927    , 0.3168723    ,  40.89746    ,  225.2618    ,  83.38285    , 0.1322426    , 0.5870621E-01, 0.1585969    
         0.050,              ,  0.000000    ,  21.02678    ,  24.81180    ,  0.000000    ,  24.81180    ,  21.02678    ,  3.785016    ,  4.186569    , 0.4015531    , 0.8760156    ,  45.83859    ,  229.4483    ,  129.2214    , 0.5337958    , 0.2326431    , 0.4130861    
         0.067,              ,  0.000000    ,  17.47638    ,  35.03514    ,  0.000000    ,  35.03514    ,  17.47638    ,  17.55876    ,  18.09866    , 0.5399053    ,  1.028165    ,  52.51152    ,  247.5470    ,  181.7330    ,  1.073701    , 0.4337363    , 0.5908126    
         0.083,              ,  0.000000    ,  14.79964    ,  45.15563    ,  0.000000    ,  45.15563    ,  14.79964    ,  30.35599    ,  30.97611    , 0.6201188    ,  1.034302    ,  59.95527    ,  278.5231    ,  241.6882    ,  1.693820    , 0.6081434    , 0.7008284    
         0.100,              ,  0.000000    ,  12.74330    ,  65.08589    ,  0.000000    ,  65.08589    ,  12.74330    ,  52.34259    ,  52.94350    , 0.6009124    , 0.7720913    ,  77.82918    ,  331.4666    ,  319.5174    ,  2.294732    , 0.6922967    , 0.7181869    
         0.117,              ,  0.000000    ,  11.14673    ,  94.19517    ,  0.000000    ,  94.19517    ,  11.14673    ,  83.04844    ,  84.21761    ,  1.169164    ,  1.109876    ,  105.3419    ,  415.6842    ,  424.8593    ,  3.463896    , 0.8153043    , 0.8153043    
         0.133,              ,  0.000000    ,  9.799503    ,  124.3033    ,  0.000000    ,  124.3033    ,  9.799503    ,  114.5038    ,  115.2513    , 0.7474844    , 0.5573964    ,  134.1028    ,  530.9355    ,  558.9622    ,  4.211381    , 0.7534286    , 0.7534286    
         0.150,              ,  0.000000    ,  8.664865    ,  153.2810    ,  0.000000    ,  153.2810    ,  8.664865    ,  144.6161    ,  145.6626    ,  1.046476    , 0.6461889    ,  161.9458    ,  676.5981    ,  720.9080    ,  5.257856    , 0.7293380    , 0.7293380    
         0.167,              ,  0.000000    ,  7.706680    ,  183.3230    ,  0.000000    ,  183.3230    ,  7.706680    ,  175.6164    ,  176.0884    , 0.4720711    , 0.2471192    ,  191.0297    ,  852.6866    ,  911.9377    ,  5.729928    , 0.6283244    , 0.6283244    
