"Time (h) ","All 1D Domains:","H V In      ","H V Out     ","Q V In      ","Q V Out     ","QR V In     ","QR V Out    ","X1DH V In   ","X1DH V Out  ","X1DQ V In   ","X1DQ V Out  ","SX2D V In   ","SX2D V Out  ","HX2D V In   ","HX2D V Out  ","Q2D V In    ","Q2D V Out   ","Vol In-Out  ","dVol        ","Vol Err     ","Q ME (%)    ","Total Vol   ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.017,,  0.000000    ,  0.000000    ,  5.079493    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5.079493    ,  5.079973    , 0.4808733E-03, 0.9466955E-02,  5.079973    ,  5.079493    , 0.4808733E-03, 0.9466060E-02, 0.9466955E-02
         0.033,,  0.000000    ,  0.000000    ,  15.23246    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  15.23246    ,  15.23124    ,-0.1212357E-02,-0.7959035E-02,  20.31122    ,  20.31195    ,-0.7314833E-03,-0.3601247E-02,-0.3601247E-02
         0.050,,  0.000000    ,  0.000000    ,  25.74224    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  25.74224    ,  25.74380    , 0.1558045E-02, 0.6052483E-02,  46.05502    ,  46.05419    , 0.8265616E-03, 0.1794726E-02, 0.1794759E-02
         0.067,,  0.000000    ,  0.000000    ,  36.34896    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  36.34896    ,  36.34919    , 0.2373587E-03, 0.6530001E-03,  82.40421    ,  82.40315    , 0.1063920E-02, 0.1291099E-02, 0.1291116E-02
         0.083,,  0.000000    ,  0.000000    ,  47.07074    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  47.07074    ,  47.07197    , 0.1227981E-02, 0.2608800E-02,  129.4762    ,  129.4739    , 0.2291902E-02, 0.1770134E-02, 0.1770165E-02
         0.100,,  0.000000    ,  0.000000    ,  68.56289    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  68.56289    ,  68.56036    ,-0.2527197E-02,-0.3685955E-02,  198.0365    ,  198.0368    ,-0.2352952E-03,-0.1188139E-03,-0.1188139E-03
         0.117,,  0.000000    ,  0.000000    ,  96.00733    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  96.00733    ,  96.01281    , 0.5486956E-02, 0.5715143E-02,  294.0494    ,  294.0441    , 0.5251661E-02, 0.1785979E-02, 0.1786011E-02
         0.133,,  0.000000    ,  0.000000    ,  123.4518    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  123.4518    ,  123.4625    , 0.1076007E-01, 0.8716013E-02,  417.5119    ,  417.4959    , 0.1601173E-01, 0.3835036E-02, 0.3835184E-02
         0.150,,  0.000000    ,  0.000000    ,  150.8962    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  150.8962    ,  150.9052    , 0.8975875E-02, 0.5948376E-02,  568.4171    ,  568.3921    , 0.2498761E-01, 0.4395999E-02, 0.4396192E-02
