"Bridge","2D","QS______________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________","L"
"Bridge","2D","HU______________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________","P"
"Bridge","2D","HD______________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________","P"
