"EG05_018 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG05_018.tcf]","Time (h)","GWh2 Loc1_P [EG05_018]","GWh2 Loc8_P [EG05_018]","GWh2 Loc10_P [EG05_018]","GWh2 Loc4_P [EG05_018]"
         537,      -63.066666,         38.0089,         35.2053,         41.4559,         39.6116
         538,      -63.049999,         38.0089,         35.2053,         41.4559,         39.6116
         539,      -63.033333,         38.0089,         35.2053,         41.4559,         39.6116
         540,      -63.016666,         38.0089,         35.2053,         41.4559,         39.6116
         541,      -63.000000,         38.0089,         35.2053,         41.4559,         39.6116
         542,      -62.983334,         38.0089,         35.2053,         41.4559,         39.6116
         543,      -62.966667,         38.0089,         35.2053,         41.4559,         39.6116
         544,      -62.950001,         38.0089,         35.2053,         41.4559,         39.6116
         545,      -62.933334,         38.0089,         35.2053,         41.4559,         39.6116
         546,      -62.916668,         38.0089,         35.2053,         41.4559,         39.6116
         547,      -62.900002,         38.0089,         35.2053,         41.4559,         39.6116
         548,      -62.883331,         38.0089,         35.2053,         41.4559,         39.6116
         549,      -62.866669,         38.0089,         35.2053,         41.4559,         39.6116
         550,      -62.849998,         38.0089,         35.2053,         41.4559,         39.6116
         551,      -62.833332,         38.0089,         35.2053,         41.4559,         39.6116
         552,      -62.816666,         38.0089,         35.2053,         41.4559,         39.6116
         553,      -62.799999,         38.0089,         35.2053,         41.4559,         39.6116
         554,      -62.783333,         38.0089,         35.2053,         41.4559,         39.6116
         555,      -62.766666,         38.0089,         35.2053,         41.4559,         39.6116
         556,      -62.750000,         38.0089,         35.2053,         41.4559,         39.6116
         557,      -62.733334,         38.0089,         35.2053,         41.4559,         39.6116
         558,      -62.716667,         38.0089,         35.2053,         41.4559,         39.6116
         559,      -62.700001,         38.0089,         35.2053,         41.4559,         39.6116
         560,      -62.683334,         38.0089,         35.2053,         41.4559,         39.6116
         561,      -62.666668,         38.0089,         35.2053,         41.4559,         39.6116
         562,      -62.650002,         38.0089,         35.2053,         41.4559,         39.6116
         563,      -62.633331,         38.0089,         35.2053,         41.4559,         39.6116
         564,      -62.616669,         38.0089,         35.2053,         41.4559,         39.6116
         565,      -62.599998,         38.0089,         35.2053,         41.4559,         39.6116
         566,      -62.583332,         38.0089,         35.2053,         41.4559,         39.6116
         567,      -62.566666,         38.0089,         35.2053,         41.4559,         39.6116
         568,      -62.549999,         38.0089,         35.2053,         41.4559,         39.6116
         569,      -62.533333,         38.0089,         35.2053,         41.4559,         39.6116
         570,      -62.516666,         38.0089,         35.2053,         41.4559,         39.6116
         571,      -62.500000,         38.0089,         35.2053,         41.4559,         39.6116
         572,      -62.483334,         38.0089,         35.2053,         41.4559,         39.6116
         573,      -62.466667,         38.0089,         35.2053,         41.4559,         39.6116
         574,      -62.450001,         38.0089,         35.2053,         41.4559,         39.6116
         575,      -62.433334,         38.0089,         35.2053,         41.4559,         39.6116
         576,      -62.416668,         38.0089,         35.2053,         41.4559,         39.6116
         577,      -62.400002,         38.0089,         35.2053,         41.4559,         39.6116
         578,      -62.383331,         38.0089,         35.2053,         41.4559,         39.6116
         579,      -62.366669,         38.0089,         35.2053,         41.4559,         39.6116
         580,      -62.349998,         38.0089,         35.2053,         41.4559,         39.6116
         581,      -62.333332,         38.0089,         35.2053,         41.4559,         39.6116
         582,      -62.316666,         38.0089,         35.2053,         41.4559,         39.6116
         583,      -62.299999,         38.0089,         35.2053,         41.4559,         39.6116
         584,      -62.283333,         38.0089,         35.2053,         41.4559,         39.6116
         585,      -62.266666,         38.0089,         35.2053,         41.4559,         39.6116
         586,      -62.250000,         38.0089,         35.2053,         41.4559,         39.6116
         587,      -62.233334,         38.0089,         35.2053,         41.4559,         39.6116
         588,      -62.216667,         38.0089,         35.2053,         41.4559,         39.6116
         589,      -62.200001,         38.0089,         35.2053,         41.4559,         39.6116
         590,      -62.183334,         38.0089,         35.2053,         41.4559,         39.6116
         591,      -62.166668,         38.0089,         35.2053,         41.4559,         39.6116
         592,      -62.150002,         38.0089,         35.2053,         41.4559,         39.6116
         593,      -62.133331,         38.0089,         35.2053,         41.4559,         39.6116
         594,      -62.116669,         38.0089,         35.2053,         41.4559,         39.6116
         595,      -62.099998,         38.0089,         35.2053,         41.4559,         39.6116
         596,      -62.083332,         38.0089,         35.2053,         41.4559,         39.6116
         597,      -62.066666,         38.0089,         35.2053,         41.4559,         39.6116
         598,      -62.049999,         38.0089,         35.2053,         41.4559,         39.6116
         599,      -62.033333,         38.0089,         35.2053,         41.4559,         39.6116
         600,      -62.016666,         38.0089,         35.2053,         41.4559,         39.6116
         601,      -62.000000,         38.0089,         35.2053,         41.4559,         39.6116
         602,      -61.983334,         38.0089,         35.2053,         41.4559,         39.6116
         603,      -61.966667,         38.0089,         35.2053,         41.4559,         39.6116
         604,      -61.950001,         38.0089,         35.2053,         41.4559,         39.6116
         605,      -61.933334,         38.0089,         35.2053,         41.4559,         39.6116
         606,      -61.916668,         38.0089,         35.2053,         41.4559,         39.6116
         607,      -61.900002,         38.0089,         35.2053,         41.4559,         39.6116
         608,      -61.883331,         38.0089,         35.2053,         41.4559,         39.6116
         609,      -61.866669,         38.0089,         35.2053,         41.4559,         39.6116
         610,      -61.849998,         38.0089,         35.2053,         41.4559,         39.6116
         611,      -61.833332,         38.0089,         35.2053,         41.4559,         39.6116
         612,      -61.816666,         38.0089,         35.2053,         41.4559,         39.6116
         613,      -61.799999,         38.0089,         35.2053,         41.4559,         39.6116
         614,      -61.783333,         38.0089,         35.2053,         41.4559,         39.6116
         615,      -61.766666,         38.0089,         35.2053,         41.4559,         39.6116
         616,      -61.750000,         38.0089,         35.2053,         41.4559,         39.6116
         617,      -61.733334,         38.0089,         35.2053,         41.4559,         39.6116
         618,      -61.716667,         38.0089,         35.2053,         41.4559,         39.6116
         619,      -61.700001,         38.0089,         35.2053,         41.4559,         39.6116
         620,      -61.683334,         38.0089,         35.2053,         41.4559,         39.6116
         621,      -61.666668,         38.0089,         35.2053,         41.4559,         39.6116
         622,      -61.650002,         38.0089,         35.2053,         41.4559,         39.6116
         623,      -61.633331,         38.0089,         35.2053,         41.4559,         39.6116
         624,      -61.616669,         38.0089,         35.2053,         41.4559,         39.6116
         625,      -61.599998,         38.0089,         35.2053,         41.4559,         39.6116
         626,      -61.583332,         38.0089,         35.2053,         41.4559,         39.6116
         627,      -61.566666,         38.0089,         35.2053,         41.4559,         39.6116
         628,      -61.549999,         38.0089,         35.2053,         41.4559,         39.6116
         629,      -61.533333,         38.0089,         35.2053,         41.4559,         39.6117
         630,      -61.516666,         38.0089,         35.2053,         41.4559,         39.6117
         631,      -61.500000,         38.0089,         35.2053,         41.4559,         39.6117
         632,      -61.483334,         38.0089,         35.2053,         41.4559,         39.6117
         633,      -61.466667,         38.0089,         35.2053,         41.4559,         39.6118
         634,      -61.450001,         38.0089,         35.2053,         41.4559,         39.6118
         635,      -61.433334,         38.0089,         35.2053,         41.4559,         39.6119
         636,      -61.416668,         38.0089,         35.2053,         41.4559,         39.6119
         637,      -61.400002,         38.0089,         35.2053,         41.4559,         39.6120
         638,      -61.383331,         38.0089,         35.2053,         41.4559,         39.6121
         639,      -61.366669,         38.0089,         35.2053,         41.4559,         39.6122
         640,      -61.349998,         38.0089,         35.2053,         41.4559,         39.6122
         641,      -61.333332,         38.0089,         35.2053,         41.4559,         39.6123
         642,      -61.316666,         38.0089,         35.2053,         41.4559,         39.6124
         643,      -61.299999,         38.0089,         35.2053,         41.4559,         39.6125
         644,      -61.283333,         38.0089,         35.2053,         41.4559,         39.6126
         645,      -61.266666,         38.0089,         35.2053,         41.4559,         39.6128
         646,      -61.250000,         38.0089,         35.2053,         41.4559,         39.6130
         647,      -61.233334,         38.0089,         35.2053,         41.4559,         39.6132
         648,      -61.216667,         38.0089,         35.2053,         41.4559,         39.6135
         649,      -61.200001,         38.0089,         35.2053,         41.4559,         39.6139
         650,      -61.183334,         38.0089,         35.2053,         41.4559,         39.6144
         651,      -61.166668,         38.0089,         35.2053,         41.4559,         39.6149
         652,      -61.150002,         38.0089,         35.2053,         41.4559,         39.6155
         653,      -61.133331,         38.0089,         35.2053,         41.4559,         39.6162
         654,      -61.116669,         38.0089,         35.2053,         41.4559,         39.6169
         655,      -61.099998,         38.0089,         35.2053,         41.4559,         39.6175
         656,      -61.083332,         38.0089,         35.2053,         41.4559,         39.6182
         657,      -61.066666,         38.0089,         35.2053,         41.4559,         39.6189
         658,      -61.049999,         38.0089,         35.2053,         41.4559,         39.6195
         659,      -61.033333,         38.0089,         35.2053,         41.4559,         39.6202
         660,      -61.016666,         38.0089,         35.2053,         41.4559,         39.6209
         661,      -61.000000,         38.0089,         35.2053,         41.4559,         39.6215
         662,      -60.983334,         38.0089,         35.2053,         41.4559,         39.6222
         663,      -60.966667,         38.0089,         35.2053,         41.4559,         39.6229
         664,      -60.950001,         38.0089,         35.2053,         41.4559,         39.6235
         665,      -60.933334,         38.0089,         35.2053,         41.4559,         39.6242
         666,      -60.916668,         38.0089,         35.2053,         41.4559,         39.6249
         667,      -60.900002,         38.0089,         35.2053,         41.4559,         39.6255
         668,      -60.883331,         38.0089,         35.2053,         41.4559,         39.6262
         669,      -60.866669,         38.0089,         35.2053,         41.4559,         39.6269
         670,      -60.849998,         38.0089,         35.2053,         41.4559,         39.6275
         671,      -60.833332,         38.0089,         35.2053,         41.4559,         39.6282
         672,      -60.816666,         38.0089,         35.2053,         41.4559,         39.6289
         673,      -60.799999,         38.0089,         35.2053,         41.4559,         39.6295
         674,      -60.783333,         38.0089,         35.2053,         41.4559,         39.6302
         675,      -60.766666,         38.0089,         35.2053,         41.4559,         39.6309
         676,      -60.750000,         38.0089,         35.2053,         41.4559,         39.6315
         677,      -60.733334,         38.0089,         35.2053,         41.4559,         39.6322
         678,      -60.716667,         38.0089,         35.2053,         41.4559,         39.6329
         679,      -60.700001,         38.0089,         35.2053,         41.4559,         39.6335
         680,      -60.683334,         38.0089,         35.2053,         41.4559,         39.6342
         681,      -60.666668,         38.0089,         35.2053,         41.4559,         39.6349
         682,      -60.650002,         38.0089,         35.2053,         41.4559,         39.6355
         683,      -60.633331,         38.0089,         35.2053,         41.4559,         39.6362
         684,      -60.616669,         38.0089,         35.2053,         41.4559,         39.6369
         685,      -60.599998,         38.0089,         35.2053,         41.4559,         39.6375
         686,      -60.583332,         38.0089,         35.2053,         41.4559,         39.6382
         687,      -60.566666,         38.0089,         35.2053,         41.4559,         39.6389
         688,      -60.549999,         38.0089,         35.2053,         41.4559,         39.6395
         689,      -60.533333,         38.0089,         35.2053,         41.4559,         39.6402
         690,      -60.516666,         38.0089,         35.2053,         41.4559,         39.6409
         691,      -60.500000,         38.0089,         35.2053,         41.4559,         39.6415
         692,      -60.483334,         38.0089,         35.2053,         41.4559,         39.6422
         693,      -60.466667,         38.0089,         35.2053,         41.4559,         39.6429
         694,      -60.450001,         38.0089,         35.2053,         41.4559,         39.6435
         695,      -60.433334,         38.0089,         35.2053,         41.4559,         39.6442
         696,      -60.416668,         38.0089,         35.2053,         41.4559,         39.6449
         697,      -60.400002,         38.0089,         35.2053,         41.4559,         39.6455
         698,      -60.383331,         38.0089,         35.2053,         41.4559,         39.6462
         699,      -60.366669,         38.0089,         35.2053,         41.4559,         39.6469
         700,      -60.349998,         38.0089,         35.2053,         41.4559,         39.6475
         701,      -60.333332,         38.0089,         35.2053,         41.4559,         39.6482
         702,      -60.316666,         38.0089,         35.2053,         41.4559,         39.6489
         703,      -60.299999,         38.0089,         35.2053,         41.4559,         39.6495
         704,      -60.283333,         38.0089,         35.2053,         41.4559,         39.6502
         705,      -60.266666,         38.0089,         35.2053,         41.4559,         39.6509
         706,      -60.250000,         38.0089,         35.2053,         41.4559,         39.6515
         707,      -60.233334,         38.0089,         35.2053,         41.4559,         39.6522
         708,      -60.216667,         38.0089,         35.2053,         41.4559,         39.6529
         709,      -60.200001,         38.0089,         35.2053,         41.4559,         39.6535
         710,      -60.183334,         38.0089,         35.2053,         41.4559,         39.6542
         711,      -60.166668,         38.0089,         35.2053,         41.4559,         39.6549
         712,      -60.150002,         38.0089,         35.2053,         41.4559,         39.6555
         713,      -60.133331,         38.0089,         35.2053,         41.4559,         39.6562
         714,      -60.116669,         38.0089,         35.2053,         41.4559,         39.6569
         715,      -60.099998,         38.0089,         35.2053,         41.4559,         39.6575
         716,      -60.083332,         38.0089,         35.2053,         41.4559,         39.6582
         717,      -60.066666,         38.0089,         35.2053,         41.4559,         39.6589
         718,      -60.049999,         38.0089,         35.2053,         41.4559,         39.6595
         719,      -60.033333,         38.0089,         35.2053,         41.4559,         39.6602
         720,      -60.016666,         38.0089,         35.2053,         41.4559,         39.6609
         721,      -60.000000,         38.0089,         35.2053,         41.4559,         39.6616
         722,      -59.983334,         38.0089,         35.2053,         41.4559,         39.6622
         723,      -59.966667,         38.0089,         35.2053,         41.4559,         39.6629
         724,      -59.950001,         38.0089,         35.2053,         41.4559,         39.6636
         725,      -59.933334,         38.0089,         35.2053,         41.4559,         39.6642
         726,      -59.916668,         38.0089,         35.2053,         41.4559,         39.6649
         727,      -59.900002,         38.0089,         35.2053,         41.4559,         39.6656
         728,      -59.883331,         38.0089,         35.2053,         41.4559,         39.6662
         729,      -59.866669,         38.0089,         35.2053,         41.4559,         39.6669
         730,      -59.849998,         38.0089,         35.2053,         41.4559,         39.6676
         731,      -59.833332,         38.0089,         35.2053,         41.4559,         39.6682
         732,      -59.816666,         38.0089,         35.2053,         41.4559,         39.6689
         733,      -59.799999,         38.0089,         35.2053,         41.4559,         39.6696
         734,      -59.783333,         38.0089,         35.2053,         41.4559,         39.6702
         735,      -59.766666,         38.0089,         35.2053,         41.4559,         39.6709
         736,      -59.750000,         38.0089,         35.2053,         41.4559,         39.6716
         737,      -59.733334,         38.0089,         35.2053,         41.4559,         39.6722
         738,      -59.716667,         38.0089,         35.2053,         41.4559,         39.6729
         739,      -59.700001,         38.0089,         35.2053,         41.4559,         39.6736
         740,      -59.683334,         38.0089,         35.2053,         41.4559,         39.6742
         741,      -59.666668,         38.0089,         35.2053,         41.4559,         39.6749
         742,      -59.650002,         38.0089,         35.2053,         41.4559,         39.6756
         743,      -59.633331,         38.0089,         35.2053,         41.4559,         39.6762
         744,      -59.616669,         38.0089,         35.2053,         41.4559,         39.6769
         745,      -59.599998,         38.0089,         35.2053,         41.4559,         39.6776
         746,      -59.583332,         38.0089,         35.2053,         41.4559,         39.6782
         747,      -59.566666,         38.0089,         35.2053,         41.4559,         39.6789
         748,      -59.549999,         38.0089,         35.2053,         41.4559,         39.6796
         749,      -59.533333,         38.0089,         35.2053,         41.4559,         39.6802
         750,      -59.516666,         38.0089,         35.2053,         41.4559,         39.6809
         751,      -59.500000,         38.0089,         35.2053,         41.4559,         39.6816
         752,      -59.483334,         38.0089,         35.2053,         41.4559,         39.6822
         753,      -59.466667,         38.0089,         35.2053,         41.4559,         39.6829
         754,      -59.450001,         38.0089,         35.2053,         41.4559,         39.6836
         755,      -59.433334,         38.0089,         35.2053,         41.4559,         39.6842
         756,      -59.416668,         38.0089,         35.2053,         41.4559,         39.6849
         757,      -59.400002,         38.0089,         35.2053,         41.4559,         39.6856
         758,      -59.383331,         38.0089,         35.2053,         41.4559,         39.6863
         759,      -59.366669,         38.0089,         35.2053,         41.4559,         39.6869
         760,      -59.349998,         38.0089,         35.2053,         41.4559,         39.6876
         761,      -59.333332,         38.0089,         35.2053,         41.4559,         39.6883
         762,      -59.316666,         38.0089,         35.2053,         41.4559,         39.6889
         763,      -59.299999,         38.0089,         35.2053,         41.4559,         39.6896
         764,      -59.283333,         38.0089,         35.2053,         41.4559,         39.6903
         765,      -59.266666,         38.0089,         35.2053,         41.4559,         39.6909
         766,      -59.250000,         38.0089,         35.2053,         41.4559,         39.6916
         767,      -59.233334,         38.0089,         35.2053,         41.4559,         39.6923
         768,      -59.216667,         38.0089,         35.2053,         41.4559,         39.6929
         769,      -59.200001,         38.0089,         35.2053,         41.4559,         39.6936
         770,      -59.183334,         38.0089,         35.2053,         41.4559,         39.6943
         771,      -59.166668,         38.0089,         35.2053,         41.4559,         39.6949
         772,      -59.150002,         38.0089,         35.2053,         41.4559,         39.6956
         773,      -59.133331,         38.0089,         35.2053,         41.4559,         39.6963
         774,      -59.116669,         38.0089,         35.2053,         41.4559,         39.6969
         775,      -59.099998,         38.0089,         35.2053,         41.4559,         39.6976
         776,      -59.083332,         38.0089,         35.2053,         41.4559,         39.6983
         777,      -59.066666,         38.0089,         35.2053,         41.4559,         39.6989
         778,      -59.049999,         38.0089,         35.2053,         41.4559,         39.6996
         779,      -59.033333,         38.0089,         35.2053,         41.4559,         39.7003
         780,      -59.016666,         38.0089,         35.2053,         41.4559,         39.7009
         781,      -59.000000,         38.0089,         35.2053,         41.4559,         39.7016
         782,      -58.983334,         38.0089,         35.2053,         41.4559,         39.7023
         783,      -58.966667,         38.0089,         35.2053,         41.4559,         39.7029
         784,      -58.950001,         38.0089,         35.2053,         41.4559,         39.7036
         785,      -58.933334,         38.0089,         35.2053,         41.4559,         39.7043
         786,      -58.916668,         38.0089,         35.2053,         41.4559,         39.7050
         787,      -58.900002,         38.0089,         35.2053,         41.4559,         39.7056
         788,      -58.883331,         38.0089,         35.2053,         41.4559,         39.7063
         789,      -58.866669,         38.0089,         35.2053,         41.4559,         39.7070
         790,      -58.849998,         38.0089,         35.2053,         41.4559,         39.7076
         791,      -58.833332,         38.0089,         35.2053,         41.4559,         39.7083
         792,      -58.816666,         38.0089,         35.2053,         41.4559,         39.7090
         793,      -58.799999,         38.0089,         35.2053,         41.4559,         39.7096
         794,      -58.783333,         38.0089,         35.2053,         41.4559,         39.7103
         795,      -58.766666,         38.0089,         35.2053,         41.4559,         39.7110
         796,      -58.750000,         38.0089,         35.2053,         41.4559,         39.7116
         797,      -58.733334,         38.0089,         35.2053,         41.4559,         39.7123
         798,      -58.716667,         38.0089,         35.2053,         41.4559,         39.7130
         799,      -58.700001,         38.0089,         35.2053,         41.4559,         39.7136
         800,      -58.683334,         38.0089,         35.2053,         41.4559,         39.7143
         801,      -58.666668,         38.0089,         35.2053,         41.4559,         39.7150
         802,      -58.650002,         38.0089,         35.2053,         41.4559,         39.7156
         803,      -58.633331,         38.0089,         35.2053,         41.4559,         39.7163
         804,      -58.616669,         38.0089,         35.2053,         41.4559,         39.7170
         805,      -58.599998,         38.0089,         35.2053,         41.4559,         39.7176
         806,      -58.583332,         38.0089,         35.2053,         41.4559,         39.7183
         807,      -58.566666,         38.0089,         35.2053,         41.4559,         39.7190
         808,      -58.549999,         38.0089,         35.2053,         41.4559,         39.7197
         809,      -58.533333,         38.0089,         35.2053,         41.4559,         39.7203
         810,      -58.516666,         38.0089,         35.2053,         41.4559,         39.7210
         811,      -58.500000,         38.0089,         35.2053,         41.4559,         39.7217
         812,      -58.483334,         38.0089,         35.2053,         41.4559,         39.7223
         813,      -58.466667,         38.0089,         35.2053,         41.4559,         39.7230
         814,      -58.450001,         38.0089,         35.2053,         41.4559,         39.7237
         815,      -58.433334,         38.0089,         35.2053,         41.4559,         39.7243
         816,      -58.416668,         38.0089,         35.2053,         41.4559,         39.7250
         817,      -58.400002,         38.0089,         35.2053,         41.4559,         39.7257
         818,      -58.383331,         38.0089,         35.2053,         41.4559,         39.7263
         819,      -58.366669,         38.0089,         35.2053,         41.4559,         39.7270
         820,      -58.349998,         38.0089,         35.2053,         41.4559,         39.7277
         821,      -58.333332,         38.0089,         35.2053,         41.4559,         39.7283
         822,      -58.316666,         38.0089,         35.2053,         41.4559,         39.7290
         823,      -58.299999,         38.0089,         35.2053,         41.4559,         39.7297
         824,      -58.283333,         38.0089,         35.2053,         41.4559,         39.7303
         825,      -58.266666,         38.0089,         35.2053,         41.4559,         39.7310
         826,      -58.250000,         38.0089,         35.2053,         41.4559,         39.7317
         827,      -58.233334,         38.0089,         35.2053,         41.4559,         39.7323
         828,      -58.216667,         38.0089,         35.2053,         41.4559,         39.7330
         829,      -58.200001,         38.0089,         35.2053,         41.4559,         39.7337
         830,      -58.183334,         38.0089,         35.2053,         41.4559,         39.7344
         831,      -58.166668,         38.0089,         35.2053,         41.4559,         39.7350
         832,      -58.150002,         38.0089,         35.2053,         41.4559,         39.7357
         833,      -58.133331,         38.0089,         35.2053,         41.4559,         39.7364
         834,      -58.116669,         38.0089,         35.2053,         41.4559,         39.7370
         835,      -58.099998,         38.0089,         35.2053,         41.4559,         39.7377
         836,      -58.083332,         38.0089,         35.2053,         41.4559,         39.7384
         837,      -58.066666,         38.0089,         35.2053,         41.4559,         39.7390
         838,      -58.049999,         38.0089,         35.2053,         41.4559,         39.7397
         839,      -58.033333,         38.0089,         35.2053,         41.4559,         39.7404
         840,      -58.016666,         38.0089,         35.2053,         41.4559,         39.7410
         841,      -58.000000,         38.0089,         35.2053,         41.4559,         39.7417
         842,      -57.983334,         38.0089,         35.2053,         41.4559,         39.7424
         843,      -57.966667,         38.0089,         35.2053,         41.4559,         39.7430
         844,      -57.950001,         38.0089,         35.2053,         41.4559,         39.7437
         845,      -57.933334,         38.0089,         35.2053,         41.4559,         39.7444
         846,      -57.916668,         38.0089,         35.2053,         41.4559,         39.7450
         847,      -57.900002,         38.0089,         35.2053,         41.4559,         39.7457
         848,      -57.883331,         38.0089,         35.2053,         41.4559,         39.7464
         849,      -57.866669,         38.0089,         35.2053,         41.4559,         39.7471
         850,      -57.849998,         38.0089,         35.2053,         41.4559,         39.7477
         851,      -57.833332,         38.0089,         35.2053,         41.4559,         39.7484
         852,      -57.816666,         38.0089,         35.2053,         41.4559,         39.7491
         853,      -57.799999,         38.0089,         35.2053,         41.4559,         39.7497
         854,      -57.783333,         38.0089,         35.2053,         41.4559,         39.7504
         855,      -57.766666,         38.0089,         35.2053,         41.4559,         39.7511
         856,      -57.750000,         38.0089,         35.2053,         41.4559,         39.7517
         857,      -57.733334,         38.0089,         35.2053,         41.4559,         39.7524
         858,      -57.716667,         38.0089,         35.2053,         41.4559,         39.7531
         859,      -57.700001,         38.0089,         35.2053,         41.4559,         39.7537
         860,      -57.683334,         38.0089,         35.2053,         41.4559,         39.7544
         861,      -57.666668,         38.0089,         35.2053,         41.4559,         39.7551
         862,      -57.650002,         38.0089,         35.2053,         41.4559,         39.7557
         863,      -57.633331,         38.0089,         35.2053,         41.4559,         39.7564
         864,      -57.616669,         38.0089,         35.2053,         41.4559,         39.7571
         865,      -57.599998,         38.0089,         35.2053,         41.4559,         39.7577
         866,      -57.583332,         38.0089,         35.2053,         41.4559,         39.7584
         867,      -57.566666,         38.0089,         35.2053,         41.4559,         39.7591
         868,      -57.549999,         38.0089,         35.2053,         41.4559,         39.7598
         869,      -57.533333,         38.0089,         35.2053,         41.4559,         39.7604
         870,      -57.516666,         38.0089,         35.2053,         41.4559,         39.7611
         871,      -57.500000,         38.0089,         35.2053,         41.4559,         39.7618
         872,      -57.483334,         38.0089,         35.2053,         41.4559,         39.7624
         873,      -57.466667,         38.0089,         35.2053,         41.4559,         39.7631
         874,      -57.450001,         38.0089,         35.2053,         41.4559,         39.7638
         875,      -57.433334,         38.0089,         35.2053,         41.4559,         39.7644
         876,      -57.416668,         38.0089,         35.2053,         41.4559,         39.7651
         877,      -57.400002,         38.0089,         35.2053,         41.4559,         39.7658
         878,      -57.383331,         38.0089,         35.2053,         41.4559,         39.7664
         879,      -57.366669,         38.0089,         35.2053,         41.4559,         39.7671
         880,      -57.349998,         38.0089,         35.2053,         41.4559,         39.7678
         881,      -57.333332,         38.0089,         35.2053,         41.4559,         39.7684
         882,      -57.316666,         38.0089,         35.2053,         41.4559,         39.7691
         883,      -57.299999,         38.0089,         35.2053,         41.4559,         39.7698
         884,      -57.283333,         38.0089,         35.2053,         41.4559,         39.7705
         885,      -57.266666,         38.0089,         35.2053,         41.4559,         39.7711
         886,      -57.250000,         38.0089,         35.2053,         41.4559,         39.7718
         887,      -57.233334,         38.0089,         35.2053,         41.4559,         39.7725
         888,      -57.216667,         38.0089,         35.2053,         41.4559,         39.7731
         889,      -57.200001,         38.0089,         35.2053,         41.4559,         39.7738
         890,      -57.183334,         38.0089,         35.2053,         41.4559,         39.7745
         891,      -57.166668,         38.0089,         35.2053,         41.4559,         39.7751
         892,      -57.150002,         38.0089,         35.2053,         41.4559,         39.7758
         893,      -57.133331,         38.0089,         35.2053,         41.4559,         39.7765
         894,      -57.116669,         38.0089,         35.2053,         41.4559,         39.7771
         895,      -57.099998,         38.0089,         35.2053,         41.4559,         39.7778
         896,      -57.083332,         38.0089,         35.2053,         41.4559,         39.7785
         897,      -57.066666,         38.0089,         35.2053,         41.4559,         39.7791
         898,      -57.049999,         38.0089,         35.2053,         41.4559,         39.7798
         899,      -57.033333,         38.0089,         35.2053,         41.4559,         39.7805
         900,      -57.016666,         38.0089,         35.2053,         41.4559,         39.7812
         901,      -57.000000,         38.0089,         35.2053,         41.4559,         39.7818
         902,      -56.983334,         38.0089,         35.2053,         41.4559,         39.7825
         903,      -56.966667,         38.0089,         35.2053,         41.4559,         39.7832
         904,      -56.950001,         38.0089,         35.2053,         41.4559,         39.7838
         905,      -56.933334,         38.0089,         35.2053,         41.4559,         39.7845
         906,      -56.916668,         38.0089,         35.2053,         41.4559,         39.7852
         907,      -56.900002,         38.0089,         35.2053,         41.4559,         39.7858
         908,      -56.883331,         38.0089,         35.2053,         41.4559,         39.7865
         909,      -56.866669,         38.0089,         35.2053,         41.4559,         39.7872
         910,      -56.849998,         38.0089,         35.2053,         41.4559,         39.7878
         911,      -56.833332,         38.0089,         35.2053,         41.4559,         39.7885
         912,      -56.816666,         38.0089,         35.2053,         41.4559,         39.7892
         913,      -56.799999,         38.0089,         35.2053,         41.4559,         39.7898
         914,      -56.783333,         38.0089,         35.2053,         41.4559,         39.7905
         915,      -56.766666,         38.0089,         35.2053,         41.4559,         39.7912
         916,      -56.750000,         38.0089,         35.2053,         41.4559,         39.7919
         917,      -56.733334,         38.0089,         35.2053,         41.4559,         39.7925
         918,      -56.716667,         38.0089,         35.2053,         41.4559,         39.7932
         919,      -56.700001,         38.0089,         35.2053,         41.4559,         39.7939
         920,      -56.683334,         38.0089,         35.2053,         41.4559,         39.7945
         921,      -56.666668,         38.0089,         35.2053,         41.4559,         39.7952
         922,      -56.650002,         38.0089,         35.2053,         41.4559,         39.7959
         923,      -56.633331,         38.0089,         35.2053,         41.4559,         39.7965
         924,      -56.616669,         38.0089,         35.2053,         41.4559,         39.7972
         925,      -56.599998,         38.0089,         35.2053,         41.4559,         39.7979
         926,      -56.583332,         38.0089,         35.2053,         41.4559,         39.7985
         927,      -56.566666,         38.0089,         35.2053,         41.4559,         39.7992
         928,      -56.549999,         38.0089,         35.2053,         41.4559,         39.7999
         929,      -56.533333,         38.0089,         35.2053,         41.4559,         39.8006
         930,      -56.516666,         38.0089,         35.2053,         41.4559,         39.8012
         931,      -56.500000,         38.0089,         35.2053,         41.4559,         39.8019
         932,      -56.483334,         38.0089,         35.2053,         41.4559,         39.8026
         933,      -56.466667,         38.0089,         35.2053,         41.4559,         39.8032
         934,      -56.450001,         38.0089,         35.2053,         41.4559,         39.8039
         935,      -56.433334,         38.0089,         35.2053,         41.4559,         39.8046
         936,      -56.416668,         38.0089,         35.2053,         41.4559,         39.8052
         937,      -56.400002,         38.0089,         35.2053,         41.4559,         39.8059
         938,      -56.383331,         38.0089,         35.2053,         41.4559,         39.8066
         939,      -56.366669,         38.0089,         35.2053,         41.4559,         39.8072
         940,      -56.349998,         38.0089,         35.2053,         41.4559,         39.8079
         941,      -56.333332,         38.0089,         35.2053,         41.4559,         39.8086
         942,      -56.316666,         38.0089,         35.2053,         41.4559,         39.8093
         943,      -56.299999,         38.0089,         35.2053,         41.4559,         39.8099
