iStep,tEnd,dtStar,dt,Nu,Nc,Nd,Eff
3300,       2868.221,0.57641,0.560897,0.485687,0.871048,0.300018,98.1176
3400,       2925.143,0.573107,0.571429,0.482346,0.866364,0.300003,98.1357
3500,       2981.972,0.570171,0.563382,0.479416,0.862198,0.300018,98.1596
3600,       3038.491,0.568869,0.566038,0.477997,0.860504,0.300003,98.1808
3700,       3095.094,0.567773,0.566038,0.476669,0.859009,0.300003,98.207
3800,       3151.698,0.566909,0.566038,0.475677,0.857819,0.300018,98.2351
3900,       3208.248,0.56596,0.557053,0.474716,0.856461,0.300003,98.2633
4000,       3264.112,0.56507,0.560747,0.473846,0.855209,0.300003,98.2723
4100,       3320.187,0.56424,0.560748,0.473053,0.854034,0.300003,98.2899
4200,       3376.262,0.564557,0.560748,0.473221,0.854568,0.300003,98.3077
4300,       3432.337,0.565019,0.560748,0.473511,0.85527,0.300003,98.3236
4400,       3488.411,0.565452,0.560748,0.473846,0.855911,0.300003,98.3378
4500,       3544.486,0.565857,0.560747,0.474182,0.856491,0.300003,98.3504
4600,       3600.566,0.56629,0.566038,0.474579,0.857117,0.299988,98.3616
4700,       3657.170,0.568254,0.566038,0.476257,0.860046,0.299988,98.3838
4800,       3713.774,0.570601,0.566038,0.478241,0.863464,0.299988,98.3993
4900,       3770.377,0.572987,0.566038,0.480362,0.866913,0.299988,98.4082
5000,       3827.429,0.575412,0.571429,0.482559,0.870407,0.299988,98.4223
5100,       3884.572,0.577848,0.57143,0.484818,0.873901,0.299988,98.4322
5200,       3942.116,0.583403,0.576923,0.4897,0.88208,0.299973,98.4428
5300,       4000.194,0.590181,0.582524,0.49556,0.891937,0.299957,98.4509
5400,       4058.824,0.597311,0.588235,0.501968,0.902206,0.299957,98.4551
5500,       4118.400,0.604774,0.6,0.508865,0.912933,0.299942,98.4648
5600,       4178.788,0.612578,0.606062,0.515228,0.924149,0.299957,98.4758
5700,       4239.796,0.621368,0.612245,0.522385,0.936798,0.299957,98.4821
5800,       4301.871,0.63221,0.625137,0.531219,0.952469,0.299942,98.4902
5900,       4364.842,0.643699,0.631579,0.540558,0.969009,0.299957,98.4934
6000,       4429.033,0.655763,0.645161,0.54953,0.986282,0.299942,98.4978
6100,       4494.130,0.665496,0.652171,0.557449,1,0.298477,98.4958
6200,       4560.000,0.666136,0.659341,0.557877,0.999985,0.291153,98.5021
6300,       4626.000,0.666919,0.666667,0.55809,0.999985,0.283203,98.5095
6400,       4692.667,0.667774,0.666667,0.55867,1,0.275116,98.5293
6500,       4759.333,0.668651,0.666668,0.559448,0.999985,0.266937,98.5466
6600,       4826.000,0.66908,0.666667,0.559814,1,0.259506,98.5621
6700,       4892.667,0.669489,0.666667,0.560471,1,0.256714,98.5764
6800,       4959.333,0.669918,0.666667,0.561447,0.999985,0.253952,98.5894
6900,       5026.000,0.670388,0.666667,0.560013,1,0.251694,98.6012
7000,       5092.667,0.670869,0.666668,0.557617,0.999985,0.248962,98.6118
7100,       5159.334,0.67135,0.666667,0.556412,1,0.245392,98.6212
7200,       5226.000,0.671832,0.666667,0.555634,1,0.241669,98.6294
7300,       5292.667,0.672345,0.666667,0.555084,1,0.238144,98.6365
7400,       5359.334,0.672879,0.666663,0.557663,1,0.234268,98.6425
7500,       5426.000,0.673433,0.666667,0.556747,0.999985,0.230347,98.6473
7600,       5492.667,0.673999,0.666667,0.552536,1,0.226486,98.651
7700,       5559.775,0.674575,0.674157,0.54718,1,0.224091,98.6616
7800,       5627.191,0.675141,0.674157,0.544891,0.999985,0.220062,98.6764
7900,       5694.607,0.675687,0.674159,0.543976,1,0.214188,98.6899
8000,       5762.023,0.676224,0.674157,0.5439,0.999985,0.20871,98.7021
8100,       5829.438,0.676781,0.674157,0.544098,0.999985,0.206284,98.7131
8200,       5896.854,0.67737,0.674157,0.543777,1,0.204208,98.7229
8300,       5964.270,0.677928,0.674159,0.543564,1,0.202347,98.7315
8400,       6031.686,0.678487,0.674157,0.542877,1,0.200241,98.739
8500,       6099.101,0.679015,0.674157,0.541321,1,0.197586,98.7455
8600,       6166.517,0.679523,0.674157,0.538605,1,0.194458,98.7509
8700,       6233.933,0.680011,0.674157,0.537262,1,0.192871,98.7555
8800,       6301.348,0.680467,0.674157,0.535172,1,0.191299,98.7593
8900,       6368.764,0.680904,0.674157,0.534622,1,0.189606,98.7622
9000,       6436.180,0.681319,0.674157,0.534378,1,0.187698,98.7645
9100,       6503.596,0.681725,0.674157,0.534454,0.999985,0.185318,98.7661
9200,       6571.364,0.682141,0.68182,0.534378,1,0.184021,98.7724
9300,       6639.546,0.682537,0.681818,0.534485,1,0.182159,98.7842
9400,       6707.727,0.682922,0.681818,0.53418,1,0.180664,98.7952
9500,       6775.909,0.683298,0.681818,0.534088,1,0.179001,98.8055
9600,       6844.091,0.683663,0.68182,0.533951,1,0.177429,98.8149
9700,       6912.273,0.684007,0.681818,0.533813,1,0.175812,98.8237
9800,       6980.455,0.684331,0.681818,0.533783,1,0.175201,98.8319
9900,       7048.637,0.684633,0.681818,0.533707,1,0.173264,98.8394
10000,       7116.818,0.684926,0.681818,0.53363,1,0.171982,98.8464
10100,       7185.000,0.685208,0.681815,0.533463,1,0.171127,98.8528
10200,       7253.182,0.68548,0.681818,0.532883,1,0.170181,98.8588
10300,       7321.364,0.685742,0.681818,0.532532,1,0.16925,98.8642
10400,       7389.545,0.685982,0.681818,0.532791,0.999985,0.168152,98.8693
10500,       7457.727,0.686223,0.681825,0.532104,1,0.166946,98.8739
10600,       7525.910,0.686244,0.681818,0.531006,1.00002,0.165543,98.8782
10700,       7594.091,0.686192,0.681818,0.529648,1,0.163971,98.8824
10800,       7662.273,0.685721,0.681818,0.527985,1,0.162216,98.8871
10900,       7730.455,0.685543,0.681818,0.596619,1,0.202179,98.8919
11000,       7798.637,0.685302,0.681815,0.564468,1,0.189285,98.8971
11100,       7866.818,0.684937,0.681818,0.562408,1.00002,0.1866,98.9024
11200,       7935.000,0.684895,0.681818,0.558807,1,0.18338,98.908
11300,       8003.182,0.684404,0.681818,0.556656,1,0.181061,98.9138
11400,       8071.364,0.684414,0.681815,0.555344,1.00002,0.179169,98.9197
11500,       8139.545,0.683997,0.681818,0.553696,0.999985,0.177292,98.9259
11600,       8207.727,0.683861,0.681818,0.552292,1,0.175537,98.9322
11700,       8275.909,0.683673,0.681818,0.550705,1,0.173721,98.9387
11800,       8344.091,0.683329,0.681825,0.549103,1,0.17189,98.9453
11900,       8412.273,0.683329,0.681818,0.547806,1,0.170135,98.9521
12000,       8480.455,0.682891,0.681818,0.546585,1,0.168396,98.959
12100,       8548.637,0.682902,0.681818,0.545486,1,0.16687,98.966
12200,       8616.819,0.682568,0.681818,0.544113,1,0.165329,98.9733
12300,       8685.000,0.682422,0.681815,0.542969,1.00002,0.16394,98.9804
12400,       8753.182,0.682297,0.681818,0.54158,1,0.162491,98.9879
12500,       8821.364,0.681954,0.681818,0.540085,1,0.162354,98.9953
12600,       8889.546,0.681996,0.681818,0.538162,1,0.162308,99.0028
12700,       8956.854,0.6816,0.674154,0.536514,1,0.160736,99.0009
12800,       9024.270,0.681632,0.674157,0.534851,1.00002,0.159164,99.0001
12900,       9091.685,0.681361,0.674157,0.532654,1,0.157379,98.9996
13000,       9159.101,0.681226,0.674157,0.530624,1,0.155624,98.9992
13100,       9226.517,0.681153,0.674157,0.528427,0.999985,0.153793,98.9991
13200,       9293.933,0.680862,0.674164,0.525696,1.00002,0.15184,98.999
13300,       9361.349,0.680935,0.674157,0.520721,1,0.149612,98.9991
13400,       9428.765,0.680582,0.674157,0.516266,1,0.147675,98.9993
13500,       9496.180,0.680634,0.674157,0.514008,1,0.146057,98.9996
13600,       9563.596,0.680405,0.674154,0.51297,1,0.144577,99.0002
13700,       9631.012,0.680291,0.674157,0.51178,1,0.143127,99.0007
13800,       9698.427,0.68026,0.674157,0.509796,1,0.141632,99.0015
13900,       9765.843,0.67998,0.674157,0.507538,1,0.139984,99.0023
14000,       9833.259,0.680084,0.674157,0.50531,1,0.13829,99.0032
14100,       9900.674,0.679772,0.674157,0.50267,1,0.136429,99.0043
14200,       9968.090,0.679845,0.674157,0.500656,1.00002,0.134796,99.0053
14300,      10035.506,0.679658,0.674157,0.498322,0.999985,0.133041,99.0066
14400,      10102.921,0.679575,0.674157,0.495972,1.00002,0.131241,99.0078
14500,      10170.337,0.679586,0.674164,0.493378,1,0.129333,99.0091
14600,      10237.753,0.679347,0.674157,0.490494,1,0.127365,99.0105
14700,      10305.169,0.679482,0.674157,0.487747,1.00002,0.125473,99.0119
14800,      10372.585,0.679223,0.674157,0.48468,1,0.123505,99.0134
14900,      10440.001,0.679306,0.674157,0.481735,1,0.121567,99.0148
15000,      10507.416,0.679192,0.674157,0.478592,1,0.119568,99.0164
15100,      10574.832,0.679109,0.674157,0.475037,1.00002,0.117569,99.0179
15200,      10642.247,0.679171,0.674157,0.471375,1,0.115677,99.0196
15300,      10709.663,0.678953,0.674157,0.467102,1,0.113693,99.0212
15400,      10777.079,0.679109,0.674154,0.462906,1.00002,0.111771,99.0228
