iStep,tEnd,dtStar,dt,Nu,Nc,Nd,Eff
6600,       2477.777,0.154371,0.154097,0.194321,0.476013,0.300003,98.836
6700,       2493.145,0.153604,0.153455,0.193542,0.473785,0.300018,98.842
6800,       2508.412,0.15284,0.152478,0.194489,0.471558,0.300018,98.8468
6900,       2523.494,0.152096,0.151899,0.193726,0.469391,0.300018,98.8474
7000,       2538.643,0.151347,0.150939,0.192947,0.467194,0.300018,98.8534
7100,       2553.709,0.150649,0.150237,0.19223,0.465134,0.300018,98.8588
7200,       2568.677,0.149923,0.148985,0.191467,0.462997,0.300018,98.8632
7300,       2583.579,0.149193,0.148869,0.190689,0.460831,0.300003,98.8677
7400,       2598.442,0.148511,0.148422,0.189972,0.458817,0.300018,98.8733
7500,       2613.228,0.147811,0.1471,0.189224,0.456741,0.300018,98.8786
7600,       2627.938,0.147128,0.1471,0.188507,0.454727,0.300018,98.8835
7700,       2642.488,0.146494,0.146341,0.187836,0.45285,0.300018,98.8848
7800,       2657.085,0.145847,0.145474,0.187149,0.450928,0.300018,98.8901
7900,       2671.606,0.145189,0.144868,0.186432,0.448975,0.300018,98.895
8000,       2686.043,0.144548,0.143889,0.185745,0.447067,0.300003,98.8991
8100,       2700.432,0.14391,0.143885,0.185074,0.44516,0.300003,98.9038
8200,       2714.787,0.143545,0.143535,0.184738,0.444122,0.300003,98.909
8300,       2729.095,0.143319,0.143078,0.184586,0.443497,0.300003,98.9135
8400,       2743.403,0.143109,0.143078,0.184464,0.442902,0.300003,98.9187
8500,       2757.591,0.142891,0.141715,0.184296,0.442291,0.300003,98.9202
8600,       2771.829,0.142681,0.142517,0.184097,0.441681,0.300003,98.9243
8700,       2786.068,0.142464,0.141975,0.183884,0.441055,0.300003,98.9291
8800,       2800.265,0.142254,0.141975,0.18367,0.440445,0.300018,98.9332
8900,       2814.463,0.142038,0.141975,0.183456,0.439804,0.300018,98.938
9000,       2828.646,0.141815,0.14147,0.183243,0.439148,0.300003,98.943
9100,       2842.793,0.141599,0.14147,0.183014,0.438522,0.300003,98.9475
9200,       2856.913,0.141391,0.140776,0.1828,0.437897,0.300003,98.9516
9300,       2870.990,0.141176,0.140776,0.182587,0.437271,0.300003,98.955
9400,       2885.070,0.140961,0.140845,0.182373,0.43663,0.300003,98.9592
9500,       2899.136,0.140754,0.140425,0.182144,0.43602,0.300003,98.9635
9600,       2913.179,0.14054,0.140425,0.181931,0.435379,0.300003,98.9678
9700,       2927.176,0.140333,0.139392,0.181717,0.434769,0.300003,98.9711
9800,       2941.119,0.14012,0.13986,0.181488,0.434128,0.300003,98.9733
9900,       2955.105,0.139914,0.13986,0.181274,0.433517,0.300003,98.9776
10000,       2969.056,0.139708,0.139386,0.181076,0.432907,0.300003,98.9814
10100,       2982.995,0.139502,0.139386,0.180862,0.432297,0.300003,98.9855
10200,       2996.844,0.13934,0.137242,0.18071,0.431824,0.300003,98.9871
10300,       3010.719,0.139284,0.139211,0.180695,0.431671,0.300003,98.99
10400,       3024.641,0.139227,0.139211,0.180664,0.431519,0.300003,98.9945
10500,       3038.517,0.139171,0.138601,0.180649,0.431366,0.300003,98.9977
10600,       3052.377,0.139115,0.138601,0.180603,0.431213,0.300003,99.0004
10700,       3066.250,0.139059,0.138889,0.180557,0.431061,0.299988,99.0038
10800,       3080.139,0.13901,0.138889,0.180511,0.430923,0.300003,99.0078
10900,       3094.028,0.138954,0.138889,0.180466,0.430756,0.300003,99.012
11000,       3107.917,0.138891,0.138889,0.180405,0.430573,0.299988,99.0163
11100,       3121.663,0.138835,0.138568,0.180359,0.430405,0.300003,99.0162
11200,       3135.520,0.138779,0.138568,0.180298,0.430252,0.300003,99.0197
11300,       3149.377,0.138723,0.138568,0.180252,0.430084,0.300003,99.0235
11400,       3163.233,0.138667,0.138568,0.180222,0.429932,0.300003,99.0273
11500,       3177.090,0.138611,0.138568,0.180145,0.429764,0.300003,99.0314
11600,       3190.938,0.138556,0.138204,0.180099,0.429596,0.300003,99.0352
11700,       3204.758,0.1385,0.138204,0.179977,0.429428,0.300003,99.0384
11800,       3218.578,0.138444,0.138204,0.180008,0.42926,0.300003,99.0417
11900,       3232.399,0.138388,0.138204,0.179886,0.429108,0.300003,99.0452
12000,       3246.221,0.138332,0.138249,0.179901,0.428925,0.300003,99.0488
12100,       3260.046,0.13827,0.138249,0.179825,0.428741,0.300003,99.0527
12200,       3273.838,0.138214,0.137696,0.179779,0.428589,0.300003,99.0557
12300,       3287.607,0.138158,0.137696,0.179703,0.428421,0.300003,99.0581
12400,       3301.379,0.138102,0.137931,0.179611,0.428253,0.300003,99.0608
12500,       3315.172,0.138047,0.137931,0.179581,0.428085,0.300003,99.0643
12600,       3328.966,0.138061,0.137931,0.179626,0.428146,0.300003,99.0678
12700,       3342.759,0.138083,0.137931,0.179642,0.428223,0.299988,99.0713
12800,       3356.552,0.138118,0.137931,0.179718,0.428329,0.300003,99.0746
12900,       3370.345,0.138147,0.137931,0.179764,0.428421,0.300003,99.0778
13000,       3384.138,0.138176,0.137931,0.17981,0.428513,0.300003,99.0808
13100,       3397.931,0.138204,0.137931,0.179825,0.428604,0.300003,99.0838
13200,       3411.724,0.138233,0.137931,0.179871,0.428696,0.300003,99.0867
13300,       3425.518,0.138254,0.13793,0.179886,0.428772,0.299988,99.0895
13400,       3439.311,0.138283,0.13793,0.179916,0.428848,0.300003,99.0921
13500,       3453.104,0.138312,0.13793,0.179947,0.42894,0.300003,99.0947
13600,       3466.897,0.138333,0.13793,0.180023,0.429001,0.299988,99.0972
13700,       3480.691,0.138362,0.138249,0.179993,0.429092,0.300003,99.0996
13800,       3494.516,0.138391,0.138249,0.180099,0.429184,0.300003,99.1028
13900,       3508.341,0.138419,0.138249,0.180115,0.42926,0.300003,99.1059
14000,       3522.166,0.138448,0.138249,0.180115,0.429352,0.300003,99.1089
14100,       3535.991,0.138469,0.138249,0.18013,0.429413,0.299988,99.1118
14200,       3549.816,0.138498,0.138249,0.180176,0.429504,0.300003,99.1146
14300,       3563.641,0.138527,0.138249,0.180206,0.429596,0.300003,99.1173
14400,       3577.465,0.138548,0.138249,0.180176,0.429657,0.299988,99.1199
14500,       3591.290,0.138577,0.138249,0.180801,0.429733,0.300003,99.1224
14600,       3605.127,0.138613,0.138568,0.181763,0.42984,0.299988,99.1251
14700,       3618.984,0.138747,0.138568,0.182678,0.430252,0.300003,99.1282
14800,       3632.841,0.138896,0.138568,0.183456,0.43071,0.300003,99.1308
14900,       3646.697,0.139038,0.138568,0.184113,0.431152,0.299988,99.133
15000,       3660.556,0.139187,0.138889,0.184692,0.431595,0.299988,99.1348
15100,       3674.468,0.139336,0.139242,0.185226,0.432037,0.299988,99.1377
15200,       3688.392,0.139485,0.139242,0.185715,0.432495,0.299988,99.1405
15300,       3702.316,0.139642,0.139242,0.186172,0.432968,0.300003,99.1429
15400,       3716.240,0.139785,0.139242,0.186584,0.433395,0.299988,99.1448
15500,       3730.194,0.139934,0.139904,0.186966,0.433838,0.300003,99.1471
15600,       3744.185,0.140084,0.139904,0.187317,0.43428,0.300003,99.1501
15700,       3758.175,0.140235,0.139904,0.187637,0.434738,0.300003,99.1525
15800,       3772.165,0.140385,0.139904,0.187958,0.435181,0.299988,99.1546
15900,       3786.168,0.140535,0.140187,0.188293,0.435623,0.299988,99.1566
16000,       3800.215,0.140686,0.140582,0.188629,0.436081,0.299988,99.1593
16100,       3814.274,0.140844,0.140582,0.18898,0.436554,0.300003,99.162
16200,       3828.332,0.140995,0.140582,0.189331,0.436996,0.300003,99.1642
16300,       3842.394,0.141146,0.140845,0.189651,0.437439,0.300003,99.1661
16400,       3856.484,0.141297,0.141286,0.189972,0.437897,0.299988,99.1683
16500,       3870.613,0.141442,0.141286,0.190247,0.438324,0.299988,99.1711
16600,       3884.741,0.1416,0.141286,0.190536,0.438797,0.299988,99.1735
16700,       3898.870,0.141868,0.141286,0.190994,0.439606,0.300003,99.1754
16800,       3913.050,0.142273,0.142273,0.19162,0.440842,0.299988,99.1777
16900,       3927.277,0.1427,0.142273,0.192291,0.442139,0.299988,99.1801
17000,       3941.505,0.143137,0.142273,0.192978,0.443466,0.300003,99.1815
17100,       3955.732,0.143568,0.142273,0.193649,0.444763,0.299988,99.1817
17200,       3970.055,0.144007,0.143935,0.194321,0.446075,0.299988,99.1832
17300,       3984.448,0.144447,0.143935,0.194977,0.447403,0.299988,99.1854
17400,       3998.884,0.144896,0.14463,0.195633,0.448746,0.299988,99.1876
17500,       4013.347,0.145347,0.14463,0.196274,0.450104,0.299988,99.1893
17600,       4027.858,0.145799,0.145648,0.196915,0.451447,0.299988,99.1911
17700,       4042.432,0.14626,0.146178,0.197586,0.452835,0.300003,99.1933
17800,       4057.050,0.146722,0.146178,0.198257,0.454208,0.299988,99.1954
17900,       4071.668,0.147186,0.146178,0.198929,0.455597,0.299988,99.1964
18000,       4086.339,0.147666,0.14742,0.199615,0.457031,0.299988,99.1975
18100,       4101.106,0.148141,0.147885,0.200272,0.45845,0.299988,99.1999
18200,       4115.895,0.148631,0.147885,0.200943,0.459915,0.300003,99.2015
18300,       4130.683,0.149116,0.147885,0.201599,0.461365,0.299988,99.202
18400,       4145.523,0.149611,0.149254,0.202271,0.46283,0.299988,99.2025
18500,       4160.485,0.150114,0.149679,0.202942,0.46434,0.299988,99.2048
18600,       4175.486,0.150627,0.150395,0.203613,0.465866,0.299988,99.2068
18700,       4190.525,0.151141,0.150395,0.2043,0.467407,0.300003,99.2085
18800,       4205.602,0.151658,0.151526,0.204971,0.468933,0.299988,99.2098
18900,       4220.769,0.152222,0.15206,0.205688,0.470627,0.299988,99.2121
19000,       4235.975,0.152882,0.15206,0.206543,0.47261,0.299988,99.2137
19100,       4251.181,0.15356,0.15206,0.207397,0.474655,0.299988,99.2138
19200,       4266.462,0.15421,0.153846,0.208221,0.476593,0.299988,99.2141
19300,       4281.886,0.154926,0.15431,0.209122,0.478745,0.299988,99.2162
19400,       4297.379,0.155653,0.154939,0.210037,0.480911,0.299988,99.2182
19500,       4312.873,0.156376,0.154939,0.210938,0.483078,0.299988,99.2185
19600,       4328.460,0.15711,0.156658,0.211838,0.48526,0.299988,99.2193
19700,       4344.175,0.157855,0.157819,0.212753,0.487488,0.299988,99.2214
19800,       4359.957,0.158612,0.157819,0.213684,0.489746,0.299988,99.2232
19900,       4375.739,0.159381,0.157819,0.21463,0.49205,0.299988,99.2234
20000,       4391.654,0.160161,0.160086,0.215576,0.494385,0.299988,99.2248
20100,       4407.677,0.160962,0.160814,0.216537,0.496765,0.299988,99.2268
20200,       4423.758,0.161767,0.160814,0.217499,0.499176,0.299988,99.2284
20300,       4439.839,0.162592,0.160814,0.218491,0.501633,0.299988,99.2281
20400,       4456.116,0.16343,0.163136,0.219482,0.504135,0.299988,99.2304
20500,       4472.465,0.164281,0.163898,0.22049,0.506668,0.299973,99.2324
20600,       4488.855,0.165144,0.163898,0.221512,0.509232,0.299973,99.2334
20700,       4505.304,0.166054,0.165746,0.22258,0.511948,0.299988,99.2337
20800,       4521.938,0.167242,0.166939,0.224014,0.515518,0.299988,99.2359
20900,       4538.678,0.168489,0.167893,0.225525,0.519272,0.299973,99.2377
21000,       4555.467,0.169772,0.167893,0.227081,0.523117,0.299988,99.2378
21100,       4572.432,0.171081,0.170496,0.228653,0.527039,0.299988,99.2389
21200,       4589.573,0.172428,0.171906,0.23027,0.531067,0.299973,99.241
21300,       4606.763,0.173237,0.171906,0.231155,0.533432,0.299988,99.2416
21400,       4623.988,0.173643,0.17341,0.231506,0.534561,0.300003,99.2418
21500,       4641.329,0.174077,0.17341,0.231888,0.535751,0.299988,99.2437
21600,       4658.671,0.17453,0.17341,0.232285,0.537018,0.300003,99.2446
21700,       4676.012,0.174983,0.17341,0.232681,0.538269,0.299988,99.2446
21800,       4693.469,0.175456,0.174927,0.233093,0.539581,0.299988,99.246
21900,       4710.962,0.175948,0.174927,0.233521,0.540955,0.300003,99.2472
22000,       4728.455,0.176441,0.174927,0.233948,0.542328,0.300003,99.2473
22100,       4746.000,0.176927,0.176471,0.23436,0.543655,0.299988,99.2475
22200,       4763.688,0.17745,0.177134,0.234802,0.54512,0.299988,99.2497
22300,       4781.401,0.177984,0.177134,0.23526,0.5466,0.299988,99.2512
22400,       4799.114,0.178547,0.177134,0.235748,0.548172,0.299988,99.2516
22500,       4816.964,0.179102,0.178571,0.236221,0.549728,0.299988,99.2537
22600,       4834.822,0.179705,0.178571,0.236725,0.551407,0.300003,99.2548
22700,       4852.679,0.180318,0.178571,0.237244,0.553146,0.299988,99.2546
22800,       4870.649,0.180962,0.180775,0.237808,0.554962,0.299988,99.2554
22900,       4888.726,0.181599,0.180775,0.238342,0.556763,0.299988,99.2571
23000,       4906.804,0.182219,0.180775,0.238846,0.558502,0.299988,99.2575
23100,       4924.924,0.182851,0.182371,0.239365,0.560272,0.299988,99.2576
23200,       4943.209,0.183494,0.183039,0.239868,0.562088,0.299988,99.2597
23300,       4961.513,0.184046,0.183039,0.240265,0.563614,0.299988,99.2609
23400,       4979.817,0.184562,0.183039,0.240585,0.565018,0.299988,99.2611
23500,       4998.272,0.185089,0.184637,0.240921,0.566452,0.299988,99.2633
23600,       5016.736,0.185636,0.184637,0.241287,0.567978,0.299988,99.2646
23700,       5035.200,0.186195,0.184637,0.241653,0.569504,0.299988,99.2647
23800,       5053.789,0.186802,0.186336,0.242081,0.571198,0.299988,99.2663
23900,       5072.423,0.187431,0.186336,0.242523,0.572952,0.300003,99.2674
24000,       5091.056,0.18808,0.186336,0.243011,0.574753,0.299988,99.2674
24100,       5109.781,0.188752,0.188088,0.2435,0.57663,0.299988,99.2678
24200,       5128.657,0.189454,0.188817,0.244019,0.578613,0.299988,99.2698
24300,       5147.538,0.190169,0.188817,0.244568,0.580612,0.299988,99.2705
24400,       5166.476,0.190896,0.190476,0.245102,0.582642,0.299988,99.271
24500,       5185.559,0.191626,0.191342,0.245651,0.584702,0.299988,99.2728
24600,       5204.693,0.192369,0.191342,0.246201,0.586777,0.299988,99.2742
24700,       5223.859,0.193134,0.192926,0.246765,0.588928,0.299988,99.2748
24800,       5243.151,0.193932,0.192926,0.247375,0.591187,0.299988,99.2763
24900,       5262.545,0.194772,0.193947,0.248001,0.593552,0.299988,99.2782
25000,       5281.955,0.195647,0.19544,0.248703,0.596039,0.299988,99.2788
25100,       5301.524,0.196575,0.196308,0.249451,0.598679,0.299988,99.2806
25200,       5321.155,0.197528,0.196308,0.250214,0.601379,0.299988,99.2819
25300,       5340.792,0.198495,0.198019,0.251282,0.604126,0.299988,99.2815
25400,       5360.650,0.199528,0.198739,0.252777,0.607071,0.299988,99.2834
25500,       5380.524,0.200587,0.198739,0.254333,0.610077,0.299988,99.2836
25600,       5400.403,0.201682,0.201342,0.255936,0.613205,0.299973,99.2819
25700,       5420.585,0.202856,0.202126,0.257645,0.616562,0.299988,99.2838
25800,       5440.798,0.204078,0.202126,0.259445,0.620056,0.299988,99.284
25900,       5461.024,0.205328,0.204778,0.261261,0.623642,0.299988,99.2822
26000,       5481.573,0.20667,0.206599,0.263214,0.627502,0.299973,99.284
26100,       5502.233,0.208073,0.206599,0.265228,0.631546,0.299973,99.2852
26200,       5522.927,0.209604,0.209059,0.267426,0.635956,0.299973,99.2845
26300,       5543.914,0.211189,0.211029,0.269745,0.640549,0.299973,99.2863
26400,       5565.017,0.212699,0.211029,0.272018,0.644897,0.299988,99.2874
26500,       5586.192,0.214329,0.213523,0.274429,0.649612,0.299973,99.2869
26600,       5607.662,0.21606,0.215585,0.27684,0.654617,0.299973,99.2888
26700,       5629.221,0.21776,0.215585,0.279144,0.659531,0.299988,99.2891
26800,       5650.916,0.219216,0.219127,0.281082,0.663696,0.299988,99.2891
26900,       5672.828,0.220649,0.219127,0.282074,0.667786,0.299973,99.2904
27000,       5694.741,0.222329,0.219127,0.283737,0.672623,0.299973,99.289
27100,       5716.938,0.22417,0.223118,0.28569,0.677933,0.299973,99.2896
27200,       5739.362,0.226026,0.224331,0.287628,0.683289,0.299988,99.2909
27300,       5761.818,0.228025,0.227273,0.289917,0.689133,0.299973,99.2895
27400,       5784.667,0.229983,0.229433,0.292206,0.69487,0.299973,99.2914
27500,       5807.611,0.231887,0.229433,0.294373,0.700439,0.299988,99.2916
27600,       5830.698,0.233616,0.232558,0.29631,0.705475,0.299973,99.2912
27700,       5854.061,0.235359,0.233682,0.298264,0.710571,0.299988,99.2926
27800,       5877.430,0.236921,0.233682,0.300064,0.715118,0.299988,99.2911
27900,       5901.081,0.237731,0.237309,0.300842,0.717407,0.299988,99.2926
28000,       5924.812,0.238543,0.237309,0.301636,0.719696,0.299988,99.294
28100,       5948.606,0.239333,0.239044,0.302368,0.721924,0.299988,99.2952
28200,       5972.510,0.240053,0.239044,0.303009,0.723938,0.299988,99.2969
28300,       5996.415,0.240775,0.239044,0.303635,0.725952,0.299988,99.2974
28400,       6020.465,0.241499,0.241067,0.304016,0.727982,0.300003,99.2992
28500,       6044.572,0.242226,0.241067,0.304459,0.730011,0.299988,99.3007
28600,       6068.710,0.24293,0.241935,0.30484,0.731979,0.299988,99.3015
28700,       6092.904,0.243636,0.241935,0.305344,0.733917,0.300003,99.3021
28800,       6117.097,0.244356,0.241935,0.305786,0.735886,0.299988,99.3015
28900,       6141.464,0.245103,0.243902,0.306244,0.73793,0.299988,99.3025
29000,       6165.854,0.245878,0.243902,0.306671,0.740067,0.299988,99.3027
29100,       6190.328,0.246718,0.245902,0.307251,0.742386,0.299988,99.303
29200,       6214.918,0.247599,0.245902,0.307816,0.744812,0.299988,99.3037
29300,       6239.508,0.248533,0.245902,0.308395,0.747406,0.299988,99.3031
29400,       6264.298,0.249534,0.247933,0.308975,0.750183,0.299988,99.304
29500,       6289.091,0.250527,0.247933,0.30957,0.75293,0.299988,99.3034
29600,       6314.052,0.251613,0.251082,0.310196,0.755966,0.299988,99.3039
29700,       6339.160,0.252806,0.251082,0.310974,0.759308,0.299988,99.3049
29800,       6364.304,0.254096,0.253165,0.311951,0.76297,0.299988,99.3045
29900,       6389.712,0.25538,0.254518,0.313095,0.766678,0.299988,99.3062
30000,       6415.164,0.256774,0.254518,0.314377,0.770691,0.299988,99.3066
30100,       6440.804,0.258189,0.257867,0.315674,0.77478,0.299988,99.3077
30200,       6466.591,0.259573,0.257867,0.316956,0.778793,0.299988,99.3088
30300,       6492.468,0.260711,0.25974,0.317947,0.782074,0.299988,99.3096
30400,       6518.442,0.262015,0.25974,0.319214,0.785858,0.299988,99.3098
30500,       6544.469,0.263338,0.263179,0.320786,0.789688,0.299973,99.3089
30600,       6570.787,0.264534,0.263179,0.321533,0.793152,0.299988,99.3105
30700,       6597.105,0.26564,0.263179,0.322601,0.796341,0.299988,99.3104
30800,       6623.628,0.266751,0.265487,0.319809,0.79953,0.299988,99.3117
30900,       6650.177,0.267798,0.265487,0.320877,0.802551,0.299988,99.3118
31000,       6676.875,0.268781,0.267857,0.321976,0.805389,0.299988,99.3126
31100,       6703.661,0.269713,0.267857,0.322617,0.808075,0.300003,99.3132
31200,       6730.538,0.270634,0.270287,0.323486,0.810715,0.299988,99.3139
31300,       6757.566,0.271573,0.270287,0.324463,0.813431,0.300003,99.3155
31400,       6784.616,0.2725,0.271493,0.325409,0.816116,0.299988,99.3159
31500,       6811.765,0.273542,0.271493,0.326553,0.819138,0.299988,99.3164
31600,       6838.914,0.274575,0.271493,0.32753,0.822128,0.300003,99.3154
31700,       6866.302,0.275471,0.273973,0.328445,0.824722,0.299988,99.3164
31800,       6893.699,0.276187,0.273973,0.329117,0.826767,0.300003,99.3165
31900,       6921.193,0.276806,0.275229,0.329666,0.828522,0.300018,99.3169
32000,       6948.716,0.277075,0.275229,0.329742,0.829239,0.299988,99.3176
32100,       6976.314,0.278007,0.276498,0.330627,0.83194,0.299988,99.318
32200,       7003.963,0.278787,0.276498,0.331345,0.834183,0.300003,99.318
32300,       7031.721,0.279469,0.27907,0.331909,0.836136,0.299988,99.3186
32400,       7059.628,0.28011,0.27907,0.332489,0.837967,0.299988,99.3202
32500,       7087.570,0.280982,0.280374,0.333328,0.8405,0.300003,99.3213
32600,       7115.608,0.281827,0.280374,0.334167,0.842941,0.300003,99.3225
32700,       7143.662,0.282617,0.281689,0.334885,0.845215,0.299988,99.3228
32800,       7171.831,0.283438,0.281689,0.335678,0.847595,0.299988,99.3236
32900,       7200.000,0.284233,0.281689,0.336441,0.849884,0.299988,99.3233
33000,       7228.302,0.285016,0.283019,0.337173,0.852142,0.299988,99.3237
33100,       7256.604,0.285786,0.283019,0.337952,0.854355,0.299988,99.3231
33200,       7285.143,0.286558,0.285714,0.338593,0.856552,0.299988,99.3246
33300,       7313.714,0.287361,0.285714,0.339294,0.858826,0.299988,99.3256
33400,       7342.392,0.28824,0.287081,0.340088,0.861343,0.300034,99.3268
33500,       7371.100,0.289181,0.287081,0.340942,0.864029,0.300003,99.3272
33600,       7399.904,0.290213,0.288462,0.341904,0.866974,0.299988,99.3276
33700,       7428.750,0.291264,0.288462,0.342819,0.86998,0.299988,99.3272
33800,       7457.767,0.292319,0.291265,0.343735,0.872986,0.299988,99.3276
33900,       7486.894,0.293526,0.291265,0.344742,0.87645,0.299988,99.3281
34000,       7516.167,0.294754,0.294184,0.345718,0.879974,0.299988,99.3288
34100,       7545.586,0.296182,0.294184,0.346909,0.884079,0.299957,99.3298
34200,       7575.074,0.297421,0.295566,0.347824,0.887604,0.299988,99.33
34300,       7604.631,0.298893,0.295566,0.349014,0.89183,0.299988,99.3292
34400,       7634.329,0.300418,0.298507,0.350235,0.896194,0.299988,99.3283
34500,       7664.180,0.302059,0.298507,0.351501,0.900894,0.299973,99.3274
34600,       7694.224,0.303522,0.303155,0.352524,0.90506,0.299988,99.327
34700,       7724.540,0.305258,0.303155,0.353836,0.910034,0.299988,99.3281
34800,       7755.001,0.307159,0.306121,0.355301,0.915497,0.299988,99.3287
34900,       7785.613,0.309104,0.306121,0.356857,0.921082,0.299988,99.3287
35000,       7816.392,0.311155,0.309278,0.358505,0.926971,0.299973,99.3284
35100,       7847.320,0.313253,0.309278,0.360352,0.932999,0.299988,99.3274
35200,       7878.534,0.315509,0.314136,0.363876,0.939529,0.299988,99.3273
35300,       7909.948,0.317976,0.314136,0.367645,0.946732,0.300003,99.3267
35400,       7941.678,0.320674,0.31935,0.371796,0.954605,0.299973,99.3269
35500,       7973.613,0.323033,0.31935,0.375412,0.961487,0.299973,99.3264
35600,       8005.813,0.325641,0.325595,0.379227,0.969116,0.299957,99.3263
35700,       8038.372,0.329073,0.325595,0.384033,0.979218,0.299988,99.3267
35800,       8071.295,0.331797,0.329942,0.38797,0.987198,0.299988,99.3279
