"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.083,              ,  0.000000    ,  117.7775    ,  126.0336    ,  0.000000    ,  126.0336    ,  117.7775    ,  8.256129    ,  8.777260    , 0.5211306    , 0.2137435    ,  243.8111    ,  278.1340    ,  243.8111    , 0.5211306    , 0.1873667    , 0.2137435    
         0.167,              ,  0.000000    ,  49.26089    ,  621.1204    ,  0.000000    ,  621.1204    ,  49.26089    ,  571.8595    ,  573.7577    ,  1.898167    , 0.2831473    ,  670.3813    ,  851.8917    ,  914.1925    ,  2.419297    , 0.2646376    , 0.2646376    
         0.250,              ,  0.000000    ,  28.02194    ,  1187.127    ,  0.000000    ,  1187.127    ,  28.02194    ,  1159.105    ,  1158.019    , -1.086507    ,-0.8941345E-01,  1215.149    ,  2009.911    ,  2129.342    ,  1.332791    , 0.6259167E-01, 0.6259167E-01
         0.333,              ,  0.000000    ,  17.76952    ,  1746.137    ,  0.000000    ,  1746.137    ,  17.76952    ,  1728.367    ,  1728.643    , 0.2757265    , 0.1563158E-01,  1763.906    ,  3738.554    ,  3893.248    ,  1.608517    , 0.4131556E-01, 0.4131556E-01
         0.417,              ,  0.000000    ,  11.93179    ,  2913.115    ,  0.000000    ,  2913.115    ,  11.93179    ,  2901.183    ,  2902.475    ,  1.292291    , 0.4418017E-01,  2925.047    ,  6641.029    ,  6818.295    ,  2.900808    , 0.4254448E-01, 0.4254448E-01
         0.500,              ,  0.000000    ,  8.393534    ,  5243.029    ,  0.000000    ,  5243.029    ,  8.393534    ,  5234.636    ,  5240.562    ,  5.925802    , 0.1128418    ,  5251.423    ,  11881.59    ,  12069.72    ,  8.826610    , 0.7313021E-01, 0.7313021E-01
         0.583,              ,  0.000000    ,  6.188056    ,  12104.01    ,  0.000000    ,  12104.01    ,  6.188056    ,  12097.82    ,  12107.47    ,  9.647251    , 0.7966222E-01,  12110.20    ,  23989.06    ,  24179.91    ,  18.47386    , 0.7640168E-01, 0.7640168E-01
         0.667,              ,  0.000000    ,  4.587893    ,  20449.51    ,  0.000000    ,  20449.51    ,  4.587893    ,  20444.92    ,  20445.47    , 0.5473853    , 0.2676164E-02,  20454.10    ,  44434.53    ,  44634.01    ,  19.02125    , 0.4261604E-01, 0.4261604E-01
         0.750,              ,  0.000000    ,  3.423120    ,  24858.97    ,  0.000000    ,  24858.97    ,  3.423120    ,  24855.55    ,  24877.01    ,  21.46374    , 0.8633017E-01,  24862.39    ,  69311.54    ,  69496.40    ,  40.48499    , 0.5825480E-01, 0.5825480E-01
