"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.083,              ,  0.000000    ,  120.4219    ,  1971.246    ,  0.000000    ,  1971.246    ,  120.4219    ,  1850.824    ,  1852.530    ,  1.706107    , 0.8156681E-01,  2091.668    ,  2121.887    ,  2091.668    ,  1.706107    , 0.8040518E-01, 0.8156681E-01
         0.167,              ,  0.000000    ,  70.91476    ,  3147.813    ,  0.000000    ,  3147.813    ,  70.91476    ,  3076.898    ,  3080.780    ,  3.881824    , 0.1206012    ,  3218.728    ,  5202.667    ,  5310.396    ,  5.587930    , 0.1052262    , 0.1052262    
         0.250,              ,  0.000000    ,  84.82524    ,  4063.629    ,  0.000000    ,  4063.629    ,  84.82524    ,  3978.804    ,  3979.829    ,  1.025237    , 0.2471372E-01,  4148.455    ,  9182.496    ,  9458.850    ,  6.613168    , 0.6991513E-01, 0.6991513E-01
         0.333,              ,  0.000000    ,  163.9539    ,  4760.133    ,  0.000000    ,  4760.133    ,  163.9539    ,  4596.179    ,  4598.140    ,  1.961317    , 0.3983108E-01,  4924.087    ,  13780.64    ,  14382.94    ,  8.574485    , 0.5961567E-01, 0.5961567E-01
         0.417,              ,  0.000000    ,  325.7071    ,  5923.570    ,  0.000000    ,  5923.570    ,  325.7071    ,  5597.863    ,  5602.473    ,  4.609826    , 0.7376575E-01,  6249.277    ,  19383.11    ,  20632.21    ,  13.18431    , 0.6390158E-01, 0.6390158E-01
         0.500,              ,  0.000000    ,  504.6261    ,  8273.747    ,  0.000000    ,  8273.747    ,  504.6261    ,  7769.121    ,  7777.862    ,  8.741056    , 0.9957490E-01,  8778.373    ,  27160.97    ,  29410.59    ,  21.92537    , 0.7454924E-01, 0.7454924E-01
         0.583,              ,  0.000000    ,  597.2051    ,  15049.48    ,  0.000000    ,  15049.48    ,  597.2051    ,  14452.28    ,  14475.40    ,  23.12125    , 0.1477709    ,  15646.69    ,  41636.37    ,  45057.27    ,  45.04661    , 0.9997635E-01, 0.9997635E-01
         0.667,              ,  0.000000    ,  628.2677    ,  23091.35    ,  0.000000    ,  23091.35    ,  628.2677    ,  22463.09    ,  22474.32    ,  11.23816    , 0.4737915E-01,  23719.62    ,  64110.69    ,  68776.90    ,  56.28477    , 0.8183674E-01, 0.8183674E-01
         0.750,              ,  0.000000    ,  625.3009    ,  27275.78    ,  0.000000    ,  27275.78    ,  625.3009    ,  26650.48    ,  26645.18    , -5.303760    ,-0.1900915E-01,  27901.08    ,  90755.87    ,  96677.98    ,  50.98101    , 0.5273280E-01, 0.5273280E-01
