"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.083,              ,  0.000000    ,  117.1067    ,  0.000000    ,  0.000000    ,  0.000000    ,  117.1067    , -117.1067    , -117.1067    , 0.3414974E-04, 0.2916121E-04,  117.1067    ,  152.2501    ,  117.1067    , 0.3414974E-04, 0.2243003E-04, 0.2916121E-04
         0.167,              ,  0.000000    ,  50.05376    ,  0.000000    ,  0.000000    ,  0.000000    ,  50.05376    , -50.05376    , -50.05374    , 0.1460314E-04, 0.2917491E-04,  50.05376    ,  102.1964    ,  167.1605    , 0.4875287E-04, 0.2916532E-04, 0.2916532E-04
         0.250,              ,  0.000000    ,  28.39680    ,  0.000000    ,  0.000000    ,  0.000000    ,  28.39680    , -28.39680    , -28.39679    , 0.1268089E-04, 0.4465604E-04,  28.39680    ,  73.79958    ,  195.5573    , 0.6143376E-04, 0.3141472E-04, 0.3141472E-04
         0.333,              ,  0.000000    ,  18.24673    ,  0.000000    ,  0.000000    ,  0.000000    ,  18.24673    , -18.24673    , -18.24673    ,-0.9410083E-05,-0.5157136E-04,  18.24673    ,  55.55284    ,  213.8040    , 0.5202368E-04, 0.2433242E-04, 0.2433242E-04
         0.417,              ,  0.000000    ,  12.19746    ,  0.000000    ,  0.000000    ,  0.000000    ,  12.19746    , -12.19746    , -12.19746    ,-0.1609325E-05,-0.1319394E-04,  12.19746    ,  43.35538    ,  226.0015    , 0.5041435E-04, 0.2230709E-04, 0.2230709E-04
         0.500,              ,  0.000000    ,  8.507296    ,  0.000000    ,  0.000000    ,  0.000000    ,  8.507296    , -8.507296    , -8.507301    ,-0.4962087E-05,-0.5832742E-04,  8.507296    ,  34.84808    ,  234.5088    , 0.4545227E-04, 0.1938191E-04, 0.1938191E-04
         0.583,              ,  0.000000    ,  6.170080    ,  0.000000    ,  0.000000    ,  0.000000    ,  6.170080    , -6.170080    , -6.170080    ,-0.2011657E-06,-0.3260341E-05,  6.170080    ,  28.67800    ,  240.6788    , 0.4525110E-04, 0.1880145E-04, 0.1880145E-04
         0.667,              ,  0.000000    ,  4.684865    ,  0.000000    ,  0.000000    ,  0.000000    ,  4.684865    , -4.684865    , -4.684862    , 0.2913177E-05, 0.6218273E-04,  4.684865    ,  23.99313    ,  245.3637    , 0.4816428E-04, 0.1962975E-04, 0.1962975E-04
         0.750,              ,  0.000000    ,  3.543800    ,  0.000000    ,  0.000000    ,  0.000000    ,  3.543800    , -3.543800    , -3.543800    , 0.2793968E-07, 0.7884100E-06,  3.543800    ,  20.44933    ,  248.9075    , 0.4819222E-04, 0.1936150E-04, 0.1936150E-04
         0.833,              ,  0.000000    ,  2.728762    ,  0.000000    ,  0.000000    ,  0.000000    ,  2.728762    , -2.728762    , -2.728754    , 0.7584691E-05, 0.2779536E-03,  2.728762    ,  17.72058    ,  251.6363    , 0.5577691E-04, 0.2216569E-04, 0.2216569E-04
         0.917,              ,  0.000000    ,  2.139718    ,  0.000000    ,  0.000000    ,  0.000000    ,  2.139718    , -2.139718    , -2.139720    ,-0.2263114E-05,-0.1057669E-03,  2.139718    ,  15.58086    ,  253.7760    , 0.5351380E-04, 0.2108702E-04, 0.2108702E-04
         1.000,              ,  0.000000    ,  1.700016    ,  0.000000    ,  0.000000    ,  0.000000    ,  1.700016    , -1.700016    , -1.700017    ,-0.1187436E-05,-0.6984855E-04,  1.700016    ,  13.88084    ,  255.4760    , 0.5232636E-04, 0.2048191E-04, 0.2048191E-04
         1.083,              ,  0.000000    ,  1.374455    ,  124.0815    ,  0.000000    ,  124.0815    ,  1.374455    ,  122.7070    ,  124.3892    ,  1.682172    ,  1.340847    ,  125.4559    ,  138.2700    ,  380.9319    ,  1.682224    , 0.4416076    , 0.4416076    
         1.167,              ,  0.000000    ,  1.139368    ,  619.6072    ,  0.000000    ,  619.6072    ,  1.139368    ,  618.4679    ,  623.0676    ,  4.599746    , 0.7410021    ,  620.7466    ,  761.3376    ,  1001.679    ,  6.281969    , 0.6271443    , 0.6271443    
         1.250,              ,  0.000000    , 0.9572006    ,  1187.255    ,  0.000000    ,  1187.255    , 0.9572006    ,  1186.298    ,  1186.757    , 0.4588488    , 0.3861674E-01,  1188.212    ,  1948.094    ,  2189.891    ,  6.740818    , 0.3078153    , 0.3078153    
         1.333,              ,  0.000000    , 0.8088339    ,  1743.463    ,  0.000000    ,  1743.463    , 0.8088339    ,  1742.654    ,  1744.530    ,  1.876065    , 0.1075558    ,  1744.272    ,  3692.624    ,  3934.162    ,  8.616884    , 0.2190271    , 0.2190271    
         1.417,              ,  0.000000    , 0.7022228    ,  2910.419    ,  0.000000    ,  2910.419    , 0.7022228    ,  2909.717    ,  2914.601    ,  4.883637    , 0.1677579    ,  2911.122    ,  6607.225    ,  6845.284    ,  13.50052    , 0.1972237    , 0.1972237    
         1.500,              ,  0.000000    , 0.6411059    ,  5248.435    ,  0.000000    ,  5248.435    , 0.6411059    ,  5247.794    ,  5256.185    ,  8.391241    , 0.1598613    ,  5249.076    ,  11863.41    ,  12094.36    ,  21.89176    , 0.1810080    , 0.1810080    
         1.583,              ,  0.000000    , 0.5107460    ,  12082.26    ,  0.000000    ,  12082.26    , 0.5107460    ,  12081.74    ,  12104.96    ,  23.21529    , 0.1921355    ,  12082.77    ,  23968.37    ,  24177.13    ,  45.10705    , 0.1865691    , 0.1865691    
         1.667,              ,  0.000000    , 0.4513503    ,  20427.95    ,  0.000000    ,  20427.95    , 0.4513503    ,  20427.50    ,  20441.02    ,  13.52780    , 0.6622056E-01,  20428.40    ,  44409.40    ,  44605.53    ,  58.63485    , 0.1314520    , 0.1314520    
         1.750,              ,  0.000000    , 0.4029499    ,  24885.28    ,  0.000000    ,  24885.28    , 0.4029499    ,  24884.87    ,  24886.18    ,  1.306768    , 0.5251084E-02,  24885.68    ,  69295.58    ,  69491.21    ,  59.94162    , 0.8625785E-01, 0.8625785E-01
         1.833,              ,  0.000000    , 0.3600426    ,  26822.23    ,  0.000000    ,  26822.23    , 0.3600426    ,  26821.87    ,  26821.29    ,-0.5795822    ,-0.2160799E-02,  26822.59    ,  96116.87    ,  96313.80    ,  59.36204    , 0.6163399E-01, 0.6163399E-01
         1.917,              ,  0.000000    , 0.3216143    ,  27505.80    ,  0.000000    ,  27505.80    , 0.3216143    ,  27505.48    ,  27505.14    ,-0.3404149    ,-0.1237597E-02,  27506.12    ,  123622.0    ,  123819.9    ,  59.02162    , 0.4766731E-01, 0.4766731E-01
         2.000,              ,  0.000000    ,  488.6002    ,  27602.14    ,  0.000000    ,  27602.14    ,  488.6002    ,  27113.54    ,  27114.23    , 0.6908525    , 0.2459361E-02,  28090.74    ,  150736.2    ,  151910.7    ,  59.71248    , 0.3930763E-01, 0.3930763E-01
         2.083,              ,  0.000000    ,  10504.49    ,  27162.28    ,  0.000000    ,  27162.28    ,  10504.49    ,  16657.79    ,  16657.13    ,-0.6651664    ,-0.1765924E-02,  37666.77    ,  167393.4    ,  189577.4    ,  59.04731    , 0.3114681E-01, 0.3114681E-01
         2.167,              ,  0.000000    ,  21137.04    ,  25681.87    ,  0.000000    ,  25681.87    ,  21137.04    ,  4544.830    ,  4543.268    , -1.562302    ,-0.3336903E-02,  46818.91    ,  171936.6    ,  236396.3    ,  57.48501    , 0.2431722E-01, 0.2431722E-01
         2.250,              ,  0.000000    ,  25096.42    ,  23335.48    ,  0.000000    ,  23335.48    ,  25096.42    , -1760.943    , -1761.919    ,-0.9756317    ,-0.2014440E-02,  48431.90    ,  170174.7    ,  284828.2    ,  56.50938    , 0.1983981E-01, 0.1983981E-01
         2.333,              ,  0.000000    ,  25318.88    ,  20439.23    ,  0.000000    ,  20439.23    ,  25318.88    , -4879.651    , -4885.916    , -6.265667    ,-0.1369302E-01,  45758.11    ,  165288.8    ,  330586.3    ,  50.24371    , 0.1519836E-01, 0.1519836E-01
         2.417,              ,  0.000000    ,  23910.93    ,  17045.60    ,  0.000000    ,  17045.60    ,  23910.93    , -6865.327    , -6872.500    , -7.172871    ,-0.1751337E-01,  40956.53    ,  158416.3    ,  371542.9    ,  43.07084    , 0.1159243E-01, 0.1159243E-01
         2.500,              ,  0.000000    ,  21712.39    ,  13833.37    ,  0.000000    ,  13833.37    ,  21712.39    , -7879.024    , -7885.245    , -6.220916    ,-0.1750115E-01,  35545.76    ,  150531.0    ,  407088.6    ,  36.84992    , 0.9052064E-02, 0.9052064E-02
         2.583,              ,  0.000000    ,  19110.88    ,  11038.39    ,  0.000000    ,  11038.39    ,  19110.88    , -8072.491    , -8078.028    , -5.537198    ,-0.1836595E-01,  30149.26    ,  142453.0    ,  437237.9    ,  31.31272    , 0.7161484E-02, 0.7161484E-02
         2.667,              ,  0.000000    ,  16447.21    ,  9062.123    ,  0.000000    ,  9062.123    ,  16447.21    , -7385.086    , -7387.959    , -2.872711    ,-0.1126141E-01,  25509.33    ,  135065.1    ,  462747.2    ,  28.44001    , 0.6145907E-02, 0.6145907E-02
