"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.083,              ,  0.000000    ,  119.0203    ,  1978.449    ,  0.000000    ,  1978.449    ,  119.0203    ,  1859.429    ,  1861.146    ,  1.717672    , 0.8189256E-01,  2097.469    ,  2130.503    ,  2097.469    ,  1.717672    , 0.8062281E-01, 0.8189256E-01
         0.167,              ,  0.000000    ,  66.18304    ,  3116.654    ,  0.000000    ,  3116.654    ,  66.18304    ,  3050.471    ,  3053.983    ,  3.512639    , 0.1103619    ,  3182.837    ,  5184.486    ,  5280.306    ,  5.230310    , 0.9905317E-01, 0.9905317E-01
         0.250,              ,  0.000000    ,  69.64822    ,  3996.370    ,  0.000000    ,  3996.370    ,  69.64822    ,  3926.721    ,  3927.956    ,  1.235043    , 0.3037476E-01,  4066.018    ,  9112.443    ,  9346.324    ,  6.465354    , 0.6917536E-01, 0.6917536E-01
         0.333,              ,  0.000000    ,  122.7423    ,  4677.009    ,  0.000000    ,  4677.009    ,  122.7423    ,  4554.267    ,  4556.353    ,  2.085972    , 0.4346000E-01,  4799.751    ,  13668.80    ,  14146.07    ,  8.551326    , 0.6045016E-01, 0.6045016E-01
         0.417,              ,  0.000000    ,  258.8981    ,  5848.374    ,  0.000000    ,  5848.374    ,  258.8981    ,  5589.476    ,  5594.461    ,  4.985170    , 0.8162679E-01,  6107.272    ,  19263.26    ,  20253.35    ,  13.53650    , 0.6683584E-01, 0.6683584E-01
         0.500,              ,  0.000000    ,  415.1692    ,  8195.777    ,  0.000000    ,  8195.777    ,  415.1692    ,  7780.608    ,  7788.031    ,  7.423404    , 0.8620892E-01,  8610.946    ,  27051.29    ,  28864.29    ,  20.95990    , 0.7261533E-01, 0.7261533E-01
         0.583,              ,  0.000000    ,  511.2592    ,  14989.61    ,  0.000000    ,  14989.61    ,  511.2592    ,  14478.35    ,  14503.80    ,  25.44365    , 0.1641434    ,  15500.87    ,  41555.09    ,  44365.17    ,  46.40355    , 0.1045946    , 0.1045946    
         0.667,              ,  0.000000    ,  545.5100    ,  23041.61    ,  0.000000    ,  23041.61    ,  545.5100    ,  22496.10    ,  22495.52    ,-0.5823992    ,-0.2469141E-02,  23587.12    ,  64050.60    ,  67952.29    ,  45.82115    , 0.6743136E-01, 0.6743136E-01
         0.750,              ,  0.000000    ,  547.4382    ,  27237.89    ,  0.000000    ,  27237.89    ,  547.4382    ,  26690.45    ,  26700.81    ,  10.35656    , 0.3727347E-01,  27785.33    ,  90751.41    ,  95737.62    ,  56.17771    , 0.5867882E-01, 0.5867882E-01
         0.833,              ,  0.000000    ,  527.1682    ,  28825.46    ,  0.000000    ,  28825.46    ,  527.1682    ,  28298.30    ,  28301.85    ,  3.557535    , 0.1211999E-01,  29352.63    ,  119053.3    ,  125090.2    ,  59.73524    , 0.4775372E-01, 0.4775372E-01
         0.917,              ,  0.000000    ,  497.6859    ,  29131.08    ,  0.000000    ,  29131.08    ,  497.6859    ,  28633.39    ,  28633.01    ,-0.3795893    ,-0.1281151E-02,  29628.76    ,  147686.3    ,  154719.0    ,  59.35565    , 0.3836352E-01, 0.3836352E-01
