"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.083,              ,  0.000000    ,  120.4969    ,  2173.826    ,  0.000000    ,  2173.826    ,  120.4969    ,  2053.330    ,  2055.027    ,  1.697444    , 0.7398450E-01,  2294.323    ,  2324.384    ,  2294.323    ,  1.697444    , 0.7302769E-01, 0.7398450E-01
         0.167,              ,  0.000000    ,  71.60465    ,  3347.673    ,  0.000000    ,  3347.673    ,  71.60465    ,  3276.068    ,  3280.233    ,  4.164832    , 0.1218045    ,  3419.278    ,  5604.617    ,  5713.601    ,  5.862276    , 0.1026021    , 0.1026021    
         0.250,              ,  0.000000    ,  88.24585    ,  4266.833    ,  0.000000    ,  4266.833    ,  88.24585    ,  4178.588    ,  4179.164    , 0.5761152    , 0.1322858E-01,  4355.079    ,  9783.781    ,  10068.68    ,  6.438391    , 0.6394473E-01, 0.6394473E-01
         0.333,              ,  0.000000    ,  186.1660    ,  4962.584    ,  0.000000    ,  4962.584    ,  186.1660    ,  4776.418    ,  4778.570    ,  2.152669    , 0.4180954E-01,  5148.750    ,  14562.35    ,  15217.43    ,  8.591060    , 0.5645540E-01, 0.5645540E-01
         0.417,              ,  0.000000    ,  389.4455    ,  6123.518    ,  0.000000    ,  6123.518    ,  389.4455    ,  5734.073    ,  5738.961    ,  4.887902    , 0.7504880E-01,  6512.964    ,  20301.31    ,  21730.39    ,  13.47896    , 0.6202815E-01, 0.6202815E-01
         0.500,              ,  0.000000    ,  570.1029    ,  8476.693    ,  0.000000    ,  8476.693    ,  570.1029    ,  7906.590    ,  7915.024    ,  8.433587    , 0.9322181E-01,  9046.796    ,  28216.34    ,  30777.19    ,  21.91255    , 0.7119736E-01, 0.7119736E-01
         0.583,              ,  0.000000    ,  655.7411    ,  15250.71    ,  0.000000    ,  15250.71    ,  655.7411    ,  14594.97    ,  14619.32    ,  24.35397    , 0.1531075    ,  15906.45    ,  42835.66    ,  46683.64    ,  46.26652    , 0.9910651E-01, 0.9910651E-01
         0.667,              ,  0.000000    ,  685.3334    ,  23292.41    ,  0.000000    ,  23292.41    ,  685.3334    ,  22607.08    ,  22617.37    ,  10.28578    , 0.4289718E-01,  23977.75    ,  65453.03    ,  70661.39    ,  56.55230    , 0.8003282E-01, 0.8003282E-01
         0.750,              ,  0.000000    ,  679.8233    ,  27470.23    ,  0.000000    ,  27470.23    ,  679.8233    ,  26790.40    ,  26793.43    ,  3.026811    , 0.1075242E-01,  28150.05    ,  92246.46    ,  98811.44    ,  59.57911    , 0.6029577E-01, 0.6029577E-01
         0.833,              ,  0.000000    ,  649.2730    ,  29023.85    ,  0.000000    ,  29023.85    ,  649.2730    ,  28374.58    ,  28374.71    , 0.1300164    , 0.4381623E-03,  29673.12    ,  120621.2    ,  128484.6    ,  59.70913    , 0.4647183E-01, 0.4647183E-01
         0.917,              ,  0.000000    ,  617.8013    ,  29279.36    ,  0.000000    ,  29279.36    ,  617.8013    ,  28661.56    ,  28661.53    ,-0.3209507E-01,-0.1073516E-03,  29897.17    ,  149282.7    ,  158381.7    ,  59.67703    , 0.3767924E-01, 0.3767924E-01
         1.000,              ,  0.000000    ,  5920.112    ,  29060.85    ,  0.000000    ,  29060.85    ,  5920.112    ,  23140.74    ,  23140.51    ,-0.2255231    ,-0.6447025E-03,  34980.96    ,  172423.2    ,  193362.7    ,  59.45151    , 0.3074611E-01, 0.3074611E-01
         1.083,              ,  0.000000    ,  19301.31    ,  28294.84    ,  0.000000    ,  28294.84    ,  19301.31    ,  8993.530    ,  8993.015    ,-0.5150582    ,-0.1082143E-02,  47596.14    ,  181416.2    ,  240958.8    ,  58.93645    , 0.2445914E-01, 0.2445914E-01
         1.167,              ,  0.000000    ,  25572.50    ,  26652.43    ,  0.000000    ,  26652.43    ,  25572.50    ,  1079.922    ,  1078.644    , -1.277678    ,-0.2446491E-02,  52224.93    ,  182494.9    ,  293183.8    ,  57.65877    , 0.1966643E-01, 0.1966643E-01
         1.250,              ,  0.000000    ,  27221.70    ,  24137.07    ,  0.000000    ,  24137.07    ,  27221.70    , -3084.631    , -3085.517    ,-0.8856046    ,-0.1724350E-02,  51358.76    ,  179409.4    ,  344542.5    ,  56.77317    , 0.1647784E-01, 0.1647784E-01
