"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.083,              ,  0.000000    ,  115.7437    ,  148.4999    ,  0.000000    ,  148.4999    ,  115.7437    ,  32.75615    ,  34.47149    ,  1.715335    , 0.6491491    ,  264.2436    ,  303.8283    ,  264.2436    ,  1.715335    , 0.5645738    , 0.6491491    
         0.167,              ,  0.000000    ,  50.66130    ,  707.2890    ,  0.000000    ,  707.2890    ,  50.66130    ,  656.6277    ,  661.1922    ,  4.564530    , 0.6022203    ,  757.9503    ,  965.0205    ,  1022.194    ,  6.279865    , 0.6143517    , 0.6143517    
         0.250,              ,  0.000000    ,  29.64374    ,  1311.712    ,  0.000000    ,  1311.712    ,  29.64374    ,  1282.069    ,  1282.640    , 0.5716270    , 0.4261561E-01,  1341.356    ,  2247.661    ,  2363.550    ,  6.851492    , 0.2898814    , 0.2898814    
         0.333,              ,  0.000000    ,  21.22908    ,  1930.980    ,  0.000000    ,  1930.980    ,  21.22908    ,  1909.751    ,  1911.700    ,  1.949582    , 0.9986543E-01,  1952.209    ,  4159.361    ,  4315.759    ,  8.801074    , 0.2039288    , 0.2039288    
         0.417,              ,  0.000000    ,  17.53009    ,  3234.723    ,  0.000000    ,  3234.723    ,  17.53009    ,  3217.193    ,  3222.063    ,  4.870213    , 0.1497489    ,  3252.253    ,  7381.424    ,  7568.012    ,  13.67129    , 0.1806457    , 0.1806457    
         0.500,              ,  0.000000    ,  16.15050    ,  5829.497    ,  0.000000    ,  5829.497    ,  16.15050    ,  5813.347    ,  5821.950    ,  8.603085    , 0.1471708    ,  5845.647    ,  13203.37    ,  13413.66    ,  22.27437    , 0.1660574    , 0.1660574    
         0.583,              ,  0.000000    ,  17.69364    ,  13628.86    ,  0.000000    ,  13628.86    ,  17.69364    ,  13611.17    ,  13635.86    ,  24.69057    , 0.1809289    ,  13646.56    ,  26839.23    ,  27060.22    ,  46.96494    , 0.1735571    , 0.1735571    
         0.667,              ,  0.000000    ,  27.88353    ,  22440.19    ,  0.000000    ,  22440.19    ,  27.88353    ,  22412.30    ,  22423.20    ,  10.89536    , 0.4849263E-01,  22468.07    ,  49262.43    ,  49528.29    ,  57.86030    , 0.1168227    , 0.1168227    
         0.750,              ,  0.000000    ,  60.40569    ,  27163.53    ,  0.000000    ,  27163.53    ,  60.40569    ,  27103.12    ,  27103.61    , 0.4886913    , 0.1795080E-02,  27223.93    ,  76366.04    ,  76752.22    ,  58.34899    , 0.7602254E-01, 0.7602254E-01
         0.833,              ,  0.000000    ,  153.3641    ,  29200.84    ,  0.000000    ,  29200.84    ,  153.3641    ,  29047.48    ,  29049.50    ,  2.024315    , 0.6896166E-02,  29354.21    ,  105415.5    ,  106106.4    ,  60.37331    , 0.5689882E-01, 0.5689882E-01
         0.917,              ,  0.000000    ,  303.5783    ,  29894.02    ,  0.000000    ,  29894.02    ,  303.5783    ,  29590.44    ,  29590.14    ,-0.3054876    ,-0.1011629E-02,  30197.60    ,  135005.7    ,  136304.0    ,  60.06782    , 0.4406900E-01, 0.4406900E-01
         1.000,              ,  0.000000    ,  1968.000    ,  30001.29    ,  0.000000    ,  30001.29    ,  1968.000    ,  28033.29    ,  28033.04    ,-0.2575656    ,-0.8056654E-03,  31969.29    ,  163038.7    ,  168273.3    ,  59.81025    , 0.3554351E-01, 0.3554351E-01
         1.083,              ,  0.000000    ,  15021.76    ,  29491.54    ,  0.000000    ,  29491.54    ,  15021.76    ,  14469.78    ,  14469.55    ,-0.2232661    ,-0.5015717E-03,  44513.31    ,  177508.3    ,  212786.6    ,  59.58699    , 0.2800316E-01, 0.2800316E-01
