"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  298123.8    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.083,              ,  0.000000    , 0.7945317    ,  159.7889    ,  0.000000    ,  159.7889    , 0.7945317    ,  158.9943    ,  159.0000    , 0.5656886E-02, 0.3522709E-02,  160.5834    ,  298282.8    ,  160.5834    , 0.5656886E-02, 0.1896484E-05, 0.3522709E-02
         0.167,              ,  0.000000    ,  3.337062    ,  757.5001    ,  0.000000    ,  757.5001    ,  3.337062    ,  754.1630    ,  754.1250    ,-0.3801009E-01,-0.4995824E-02,  760.8371    ,  299036.9    ,  921.4205    ,-0.3235320E-01,-0.1081913E-04,-0.3511231E-02
         0.250,              ,  0.000000    ,  7.685835    ,  1434.411    ,  0.000000    ,  1434.411    ,  7.685835    ,  1426.725    ,  1426.719    ,-0.6445273E-02,-0.4469376E-03,  1442.097    ,  300463.7    ,  2363.517    ,-0.3879848E-01,-0.1291287E-04,-0.1641557E-02
         0.333,              ,  0.000000    ,  12.40026    ,  2141.656    ,  0.000000    ,  2141.656    ,  12.40026    ,  2129.255    ,  2129.250    ,-0.5482690E-02,-0.2545287E-03,  2154.056    ,  302592.9    ,  4517.573    ,-0.4428117E-01,-0.1463391E-04,-0.9801982E-03
         0.417,              ,  0.000000    ,  18.54985    ,  3547.501    ,  0.000000    ,  3547.501    ,  18.54985    ,  3528.951    ,  3528.938    ,-0.1348191E-01,-0.3780628E-03,  3566.051    ,  306121.8    ,  8083.624    ,-0.5776308E-01,-0.1886931E-04,-0.7145691E-03
         0.500,              ,  0.000000    ,  29.87399    ,  6319.903    ,  0.000000    ,  6319.903    ,  29.87399    ,  6290.029    ,  6290.031    , 0.2124203E-02, 0.3345319E-04,  6349.777    ,  312411.9    ,  14433.40    ,-0.5563887E-01,-0.1780946E-04,-0.3854869E-03
         0.583,              ,  0.000000    ,  65.34028    ,  14992.63    ,  0.000000    ,  14992.63    ,  65.34028    ,  14927.29    ,  14927.28    ,-0.1344405E-01,-0.8928190E-04,  15057.98    ,  327339.2    ,  29491.38    ,-0.6908292E-01,-0.2110439E-04,-0.2342479E-03
         0.667,              ,  0.000000    ,  131.8197    ,  24883.50    ,  0.000000    ,  24883.50    ,  131.8197    ,  24751.68    ,  24751.62    ,-0.5142297E-01,-0.2055659E-03,  25015.32    ,  352090.8    ,  54506.69    ,-0.1205059    ,-0.3422580E-04,-0.2210846E-03
         0.750,              ,  0.000000    ,  180.6749    ,  30225.41    ,  0.000000    ,  30225.41    ,  180.6749    ,  30044.73    ,  30044.75    , 0.1665963E-01, 0.5479046E-04,  30406.08    ,  382135.5    ,  84912.78    ,-0.1038463    ,-0.2717524E-04,-0.1222976E-03
