"M10_5m_002","Location","Flow","Water Level","Velocity"
,        1.816667,         27.6928,         42.9729,          0.1912
,        1.833333,         26.7621,         42.9684,          0.1864
,        1.850000,         25.9095,         42.9639,          0.1820
,        1.866667,         25.1780,         42.9597,          0.1781
,        1.883333,         24.4926,         42.9556,          0.1746
,        1.900000,         24.0842,         42.9521,          0.1726
,        1.916667,         23.4546,         42.9483,          0.1692
,        1.933333,         22.8872,         42.9450,          0.1663
,        1.950000,         22.3869,         42.9419,          0.1635
,        1.966667,         21.9910,         42.9389,          0.1613
,        1.983333,         21.6109,         42.9361,          0.1593
,        2.000000,         21.2354,         42.9335,          0.1572
,        2.016667,         20.9154,         42.9310,          0.1554
,        2.033333,         20.5599,         42.9287,          0.1535
,        2.050000,         20.2659,         42.9265,          0.1518
,        2.066667,         19.9318,         42.9244,          0.1499
,        2.083333,         19.6536,         42.9223,          0.1483
,        2.100000,         19.3007,         42.9203,          0.1462
,        2.116667,         18.9564,         42.9183,          0.1442
,        2.133333,         18.5621,         42.9162,          0.1418
,        2.150000,         18.1621,         42.9141,          0.1394
,        2.166667,         17.7735,         42.9120,          0.1370
,        2.183333,         17.3457,         42.9098,          0.1343
,        2.200000,         16.9242,         42.9075,          0.1317
,        2.216667,         16.3707,         42.9050,          0.1282
,        2.233333,         15.9111,         42.9026,          0.1252
,        2.250000,         15.4449,         42.9000,          0.1223
,        2.266667,         15.1392,         42.8976,          0.1202
,        2.283333,         14.8080,         42.8951,          0.1181
,        2.300000,         14.5005,         42.8928,          0.1161
,        2.316667,         14.1921,         42.8905,          0.1141
,        2.333333,         13.9080,         42.8882,          0.1123
,        2.350000,         13.6370,         42.8861,          0.1105
,        2.366667,         13.3563,         42.8840,          0.1086
,        2.383333,         13.1157,         42.8819,          0.1069
,        2.400000,         12.7947,         42.8799,          0.1048
,        2.416667,         12.5729,         42.8780,          0.1032
,        2.433333,         12.3127,         42.8761,          0.1014
,        2.450000,         12.1578,         42.8743,          0.1002
,        2.466667,         11.9044,         42.8724,          0.0984
,        2.483333,         11.6270,         42.8706,          0.0965
,        2.500000,         11.3975,         42.8689,          0.0949
,        2.516667,         11.2646,         42.8672,          0.0938
,        2.533333,         11.0715,         42.8655,          0.0923
,        2.550000,         10.8102,         42.8638,          0.0905
,        2.566667,         10.5999,         42.8621,          0.0889
,        2.583333,         10.3766,         42.8604,          0.0872
,        2.600000,         10.2670,         42.8590,          0.0863
,        2.616667,         10.0264,         42.8572,          0.0845
,        2.633333,          9.7146,         42.8556,          0.0824
,        2.650000,          9.4689,         42.8540,          0.0805
,        2.666667,          9.3131,         42.8523,          0.0792
,        2.683333,          9.1506,         42.8506,          0.0778
,        2.700000,          8.8676,         42.8490,          0.0758
,        2.716667,          8.6390,         42.8473,          0.0740
,        2.733333,          8.3717,         42.8455,          0.0721
,        2.750000,          8.2107,         42.8438,          0.0706
,        2.766667,          7.9780,         42.8421,          0.0689
,        2.783333,          7.7854,         42.8403,          0.0673
,        2.800000,          7.5142,         42.8386,          0.0653
,        2.816667,          7.3232,         42.8368,          0.0637
,        2.833333,          7.1275,         42.8350,          0.0622
,        2.850000,          6.9369,         42.8332,          0.0606
,        2.866667,          6.7260,         42.8314,          0.0590
,        2.883333,          6.4590,         42.8296,          0.0569
,        2.900000,          6.2630,         42.8277,          0.0554
,        2.916667,          6.0403,         42.8259,          0.0536
,        2.933333,          5.8339,         42.8239,          0.0519
,        2.950000,          5.5664,         42.8220,          0.0499
,        2.966667,          5.3433,         42.8200,          0.0481
,        2.983333,          5.1420,         42.8180,          0.0466
,        3.000000,          4.9049,         42.8159,          0.0446

