"M10_5m_004","Location","Flow","Water Level","Velocity"
,        0.716667,         95.7106,         42.5143,          0.8309
,        0.733333,         87.6054,         42.6126,          0.6890
,        0.750000,         80.7329,         42.7211,          0.5758
,        0.766667,         76.8305,         42.8189,          0.5128
,        0.783333,         69.6604,         42.8931,          0.4430
,        0.800000,         63.3533,         42.9498,          0.3911
,        0.816667,         57.1212,         42.9849,          0.3500
,        0.833333,         50.8250,         43.0041,          0.3133
,        0.850000,         43.9071,         43.0118,          0.2760
,        0.866667,         37.2177,         43.0089,          0.2403
,        0.883333,         31.0094,         43.0016,          0.2075
,        0.900000,         26.7798,         42.9909,          0.1839
,        0.916667,         23.2125,         42.9779,          0.1638
,        0.933333,         19.7845,         42.9649,          0.1442
,        0.950000,         16.6256,         42.9507,          0.1251
,        0.966667,         13.7233,         42.9373,          0.1072
,        0.983333,         11.5409,         42.9236,          0.0929
,        1.000000,          9.6028,         42.9106,          0.0800
,        1.016667,          8.2348,         42.8986,          0.0705
,        1.033333,          7.1018,         42.8870,          0.0625
,        1.050000,          6.2458,         42.8765,          0.0562
,        1.066667,          5.3420,         42.8667,          0.0497
,        1.083333,          4.6524,         42.8575,          0.0444
,        1.100000,          3.9238,         42.8491,          0.0391
,        1.116667,          3.5339,         42.8413,          0.0358
,        1.133333,          3.1340,         42.8340,          0.0326
,        1.150000,          2.7756,         42.8273,          0.0297
,        1.166667,          2.4154,         42.8210,          0.0268
,        1.183333,          2.1298,         42.8153,          0.0244
,        1.200000,          1.9790,         42.8098,          0.0229
,        1.216667,          1.7936,         42.8048,          0.0213
,        1.233333,          1.6745,         42.8001,          0.0201
,        1.250000,          1.4694,         42.7958,          0.0184
,        1.266667,          1.3688,         42.7917,          0.0173
,        1.283333,          1.2825,         42.7878,          0.0164
,        1.300000,          1.2232,         42.7842,          0.0157
,        1.316667,          1.1427,         42.7808,          0.0149
,        1.333333,          1.0499,         42.7776,          0.0140
,        1.350000,          0.9916,         42.7745,          0.0134
,        1.366667,          0.9365,         42.7717,          0.0128
,        1.383333,          0.9186,         42.7690,          0.0124
,        1.400000,          0.8458,         42.7664,          0.0118
,        1.416667,          0.7991,         42.7640,          0.0113
,        1.433333,          0.7444,         42.7616,          0.0107
,        1.450000,          0.7230,         42.7594,          0.0104
,        1.466667,          0.6950,         42.7573,          0.0101
,        1.483333,          0.6588,         42.7552,          0.0097
,        1.500000,          0.6182,         42.7533,          0.0093
,        1.516667,          0.5817,         42.7514,          0.0089
,        1.533333,          0.5748,         42.7496,          0.0087
,        1.550000,          0.5486,         42.7479,          0.0084
,        1.566667,          0.5304,         42.7463,          0.0082
,        1.583333,          0.4951,         42.7447,          0.0078
,        1.600000,          0.4745,         42.7431,          0.0076
,        1.616667,          0.4638,         42.7417,          0.0074
,        1.633333,          0.4520,         42.7402,          0.0072
,        1.650000,          0.4334,         42.7389,          0.0070
,        1.666667,          0.4092,         42.7375,          0.0067
,        1.683333,          0.3973,         42.7362,          0.0066
,        1.700000,          0.3833,         42.7350,          0.0064
,        1.716667,          0.3801,         42.7338,          0.0063
,        1.733333,          0.3636,         42.7326,          0.0061
,        1.750000,          0.3463,         42.7315,          0.0059
,        1.766667,          0.3347,         42.7304,          0.0058
,        1.783333,          0.3264,         42.7293,          0.0057
,        1.800000,          0.3212,         42.7283,          0.0055
,        1.816667,          0.3095,         42.7273,          0.0054
,        1.833333,          0.2987,         42.7263,          0.0053
,        1.850000,          0.2842,         42.7253,          0.0051
,        1.866667,          0.2815,         42.7244,          0.0050
,        1.883333,          0.2736,         42.7235,          0.0049
,        1.900000,          0.2672,         42.7226,          0.0048
,        1.916667,          0.2599,         42.7218,          0.0047
,        1.933333,          0.2509,         42.7209,          0.0046
,        1.950000,          0.2444,         42.7201,          0.0045
,        1.966667,          0.2392,         42.7193,          0.0045
,        1.983333,          0.2336,         42.7185,          0.0044
,        2.000000,          0.2255,         42.7178,          0.0043
,        2.016667,          0.2175,         42.7170,          0.0042
,        2.033333,          0.2100,         42.7163,          0.0041
,        2.050000,          0.2145,         42.7156,          0.0041
,        2.066667,          0.2212,         42.7149,          0.0041
,        2.083333,          0.2028,         42.7142,          0.0039
,        2.100000,          0.1812,         42.7136,          0.0038
,        2.116667,          0.1765,         42.7129,          0.0037
,        2.133333,          0.1955,         42.7123,          0.0038
,        2.150000,          0.2043,         42.7117,          0.0038
,        2.166667,          0.1857,         42.7111,          0.0037
,        2.183333,          0.1567,         42.7105,          0.0034
,        2.200000,          0.1589,         42.7099,          0.0034
,        2.216667,          0.1781,         42.7093,          0.0035
,        2.233333,          0.1813,         42.7088,          0.0035
,        2.250000,          0.1645,         42.7082,          0.0034
,        2.266667,          0.1466,         42.7077,          0.0032
,        2.283333,          0.1447,         42.7071,          0.0032
,        2.300000,          0.1577,         42.7066,          0.0032
,        2.316667,          0.1615,         42.7061,          0.0032
,        2.333333,          0.1503,         42.7056,          0.0031
,        2.350000,          0.1384,         42.7051,          0.0030
,        2.366667,          0.1321,         42.7046,          0.0030
,        2.383333,          0.1355,         42.7042,          0.0030
,        2.400000,          0.1456,         42.7037,          0.0030
,        2.416667,          0.1429,         42.7033,          0.0030
,        2.433333,          0.1290,         42.7028,          0.0029
,        2.450000,          0.1185,         42.7024,          0.0028
,        2.466667,          0.1219,         42.7019,          0.0028
,        2.483333,          0.1317,         42.7015,          0.0028
,        2.500000,          0.1339,         42.7011,          0.0028
,        2.516667,          0.1200,         42.7006,          0.0027
,        2.533333,          0.1084,         42.7003,          0.0026
,        2.550000,          0.1115,         42.6999,          0.0026
,        2.566667,          0.1212,         42.6995,          0.0027
,        2.583333,          0.1225,         42.6991,          0.0027
,        2.600000,          0.1132,         42.6987,          0.0026
,        2.616667,          0.1004,         42.6983,          0.0025
,        2.633333,          0.0997,         42.6979,          0.0025
,        2.650000,          0.1109,         42.6976,          0.0025
,        2.666667,          0.1129,         42.6972,          0.0025
,        2.683333,          0.1056,         42.6968,          0.0024
,        2.700000,          0.0959,         42.6965,          0.0024
,        2.716667,          0.0921,         42.6961,          0.0023
,        2.733333,          0.0975,         42.6958,          0.0023
,        2.750000,          0.1060,         42.6955,          0.0024
,        2.766667,          0.1005,         42.6951,          0.0023
,        2.783333,          0.0906,         42.6948,          0.0023
,        2.800000,          0.0855,         42.6945,          0.0022
,        2.816667,          0.0897,         42.6942,          0.0022
,        2.833333,          0.0963,         42.6938,          0.0023
,        2.850000,          0.0970,         42.6935,          0.0022
,        2.866667,          0.0865,         42.6932,          0.0022
,        2.883333,          0.0788,         42.6929,          0.0021
,        2.900000,          0.0813,         42.6926,          0.0021
,        2.916667,          0.0885,         42.6923,          0.0021
,        2.933333,          0.0906,         42.6920,          0.0021
,        2.950000,          0.0842,         42.6917,          0.0021
,        2.966667,          0.0732,         42.6915,          0.0020
,        2.983333,          0.0717,         42.6912,          0.0020
,        3.000000,          0.0811,         42.6909,          0.0020

