"M10_5m_005","Location","Flow","Water Level","Velocity"
,        1.000000,          0.3408,         42.5623,          0.0159
,        1.016667,          0.8477,         42.5594,          0.0389
,        1.033333,          0.4483,         42.5655,          0.0194
,        1.050000,          0.8443,         42.5585,          0.0163
,        1.066667,          0.2934,         42.5691,          0.0121
,        1.083333,          0.3143,         42.5810,          0.0135
,        1.100000,          0.1862,         42.5874,          0.0084
,        1.116667,          0.4520,         42.5908,          0.0175
,        1.133333,          0.1527,         42.5984,          0.0071
,        1.150000,          0.2417,         42.6050,          0.0089
,        1.166667,          0.2416,         42.6065,          0.0102
,        1.183333,          0.1491,         42.6057,          0.0084
,        1.200000,          0.1538,         42.6128,          0.0086
,        1.216667,          0.1432,         42.6183,          0.0080
,        1.233333,          0.1209,         42.6218,          0.0067
,        1.250000,          0.1157,         42.6254,          0.0063
,        1.266667,          0.1104,         42.6290,          0.0060
,        1.283333,          0.1052,         42.6324,          0.0058
,        1.300000,          0.0469,         42.6330,          0.0029
,        1.316667,          0.0583,         42.6289,          0.0000
,        1.333333,          0.0547,         42.6359,          0.0014
,        1.350000,          0.0683,         42.6336,          0.0029
,        1.366667,          0.1171,         42.6357,          0.0074
,        1.383333,          0.1987,         42.6256,          0.0108
,        1.400000,          0.0963,         42.6267,          0.0054
,        1.416667,          0.0347,         42.6242,          0.0020
,        1.433333,          0.0338,         42.6232,          0.0019
,        1.450000,          0.0489,         42.6264,          0.0027
,        1.466667,          0.0529,         42.6302,          0.0029
,        1.483333,          0.0561,         42.6340,          0.0031
,        1.500000,          0.0594,         42.6370,          0.0033
,        1.516667,          0.0602,         42.6394,          0.0033
,        1.533333,          0.0347,         42.6390,          0.0020
,        1.550000,          0.0113,         42.6374,          0.0008
,        1.566667,          0.0129,         42.6417,          0.0006
,        1.583333,          0.0225,         42.6457,          0.0010
,        1.600000,          0.0218,         42.6483,          0.0009
,        1.616667,          0.0211,         42.6505,          0.0009
,        1.633333,          0.0210,         42.6522,          0.0009
,        1.650000,          0.0208,         42.6539,          0.0009
,        1.666667,          0.0205,         42.6554,          0.0009
,        1.683333,          0.0382,         42.6568,          0.0008
,        1.700000,          0.2814,         42.6570,          0.0003
,        1.716667,          0.0244,         42.6567,          0.0001
,        1.733333,          0.0112,         42.6565,          0.0001
,        1.750000,          0.0073,         42.6564,          0.0001
,        1.766667,          0.0055,         42.6564,          0.0001
,        1.783333,          0.0056,         42.6574,          0.0003
,        1.800000,          0.0081,         42.6583,          0.0004
,        1.816667,          0.0091,         42.6591,          0.0004
,        1.833333,          0.0095,         42.6599,          0.0004
,        1.850000,          0.0091,         42.6607,          0.0004
,        1.866667,          0.0090,         42.6613,          0.0004
,        1.883333,          0.0088,         42.6620,          0.0004
,        1.900000,          0.0088,         42.6626,          0.0004
,        1.916667,          0.0083,         42.6632,          0.0004
,        1.933333,          0.0059,         42.6635,          0.0003
,        1.950000,          0.0043,         42.6636,          0.0002
,        1.966667,          0.0032,         42.6637,          0.0002
,        1.983333,          0.0026,         42.6637,          0.0001
,        2.000000,          0.0021,         42.6637,          0.0001
,        2.016667,          0.0017,         42.6636,          0.0001
,        2.033333,          0.0015,         42.6636,          0.0001
,        2.050000,          0.0012,         42.6636,          0.0001
,        2.066667,          0.0011,         42.6636,          0.0001
,        2.083333,          0.0010,         42.6636,          0.0001
,        2.100000,          0.0009,         42.6636,          0.0000
,        2.116667,          0.0008,         42.6635,          0.0000
,        2.133333,          0.0007,         42.6635,          0.0000
,        2.150000,          0.0007,         42.6635,          0.0000
,        2.166667,          0.0006,         42.6635,          0.0000
,        2.183333,          0.0006,         42.6635,          0.0000
,        2.200000,          0.0006,         42.6635,          0.0000
,        2.216667,          0.0005,         42.6635,          0.0000
,        2.233333,          0.0005,         42.6635,          0.0000
,        2.250000,          0.0005,         42.6635,          0.0000
,        2.266667,          0.0005,         42.6635,          0.0000
,        2.283333,          0.0004,         42.6635,          0.0000
,        2.300000,          0.0004,         42.6635,          0.0000
,        2.316667,          0.0004,         42.6635,          0.0000
,        2.333333,          0.0004,         42.6635,          0.0000
,        2.350000,          0.0004,         42.6635,          0.0000
,        2.366667,          0.0004,         42.6635,          0.0000
,        2.383333,          0.0004,         42.6635,          0.0000
,        2.400000,          0.0004,         42.6635,          0.0000
,        2.416667,          0.0004,         42.6635,          0.0000
,        2.433333,          0.0003,         42.6635,          0.0000
,        2.450000,          0.0003,         42.6635,          0.0000
,        2.466667,          0.0003,         42.6635,          0.0000
,        2.483333,          0.0003,         42.6635,          0.0000
,        2.500000,          0.0003,         42.6635,          0.0000
,        2.516667,          0.0003,         42.6635,          0.0000
,        2.533333,          0.0003,         42.6635,          0.0000
,        2.550000,          0.0003,         42.6635,          0.0000
,        2.566667,          0.0003,         42.6635,          0.0000
,        2.583333,          0.0003,         42.6635,          0.0000
,        2.600000,          0.0003,         42.6636,          0.0000
,        2.616667,          0.0003,         42.6636,          0.0000
,        2.633333,          0.0003,         42.6636,          0.0000
,        2.650000,          0.0003,         42.6636,          0.0000
,        2.666667,          0.0003,         42.6636,          0.0000
,        2.683333,          0.0003,         42.6636,          0.0000
,        2.700000,          0.0003,         42.6636,          0.0000
,        2.716667,          0.0003,         42.6636,          0.0000
,        2.733333,          0.0003,         42.6636,          0.0000
,        2.750000,          0.0003,         42.6636,          0.0000
,        2.766667,          0.0003,         42.6636,          0.0000
,        2.783333,          0.0003,         42.6636,          0.0000
,        2.800000,          0.0003,         42.6636,          0.0000
,        2.816667,          0.0003,         42.6636,          0.0000
,        2.833333,          0.0003,         42.6636,          0.0000
,        2.850000,          0.0003,         42.6636,          0.0000
,        2.866667,          0.0003,         42.6636,          0.0000
,        2.883333,          0.0845,         42.6476,          0.0048
,        2.900000,          0.0470,         42.6448,          0.0026
,        2.916667,          0.0305,         42.6433,          0.0017
,        2.933333,          0.0156,         42.6418,          0.0008
,        2.950000,          0.0019,         42.6446,          0.0001
,        2.966667,          0.0011,         42.6456,          0.0001
,        2.983333,          0.0011,         42.6461,          0.0001
,        3.000000,          0.0010,         42.6464,          0.0001

