"M10_5m_001","Location","Flow","Water Level","Velocity"
,        1.450000,         73.9812,         43.2162,          0.3800
,        1.466667,         68.9161,         43.1872,          0.3633
,        1.483333,         64.6660,         43.1630,          0.3487
,        1.500000,         61.0080,         43.1425,          0.3356
,        1.516667,         57.7525,         43.1249,          0.3234
,        1.533333,         54.8403,         43.1094,          0.3123
,        1.550000,         52.1501,         43.0958,          0.3016
,        1.566667,         49.6607,         43.0835,          0.2916
,        1.583333,         47.3080,         43.0722,          0.2818
,        1.600000,         45.1317,         43.0618,          0.2725
,        1.616667,         43.0997,         43.0520,          0.2637
,        1.633333,         41.0235,         43.0428,          0.2545
,        1.650000,         39.1307,         43.0342,          0.2459
,        1.666667,         37.5195,         43.0261,          0.2385
,        1.683333,         36.1811,         43.0187,          0.2324
,        1.700000,         34.9446,         43.0117,          0.2267
,        1.716667,         33.8902,         43.0055,          0.2219
,        1.733333,         32.8589,         42.9997,          0.2170
,        1.750000,         31.8248,         42.9941,          0.2120
,        1.766667,         30.8305,         42.9889,          0.2071
,        1.783333,         29.7727,         42.9837,          0.2018
,        1.800000,         28.7644,         42.9788,          0.1967
,        1.816667,         27.7381,         42.9738,          0.1913
,        1.833333,         26.8183,         42.9691,          0.1867
,        1.850000,         25.9652,         42.9645,          0.1822
,        1.866667,         25.2099,         42.9602,          0.1783
,        1.883333,         24.5226,         42.9560,          0.1747
,        1.900000,         24.0896,         42.9524,          0.1726
,        1.916667,         23.4753,         42.9486,          0.1693
,        1.933333,         22.9051,         42.9453,          0.1664
,        1.950000,         22.3898,         42.9421,          0.1635
,        1.966667,         22.0065,         42.9391,          0.1614
,        1.983333,         21.6165,         42.9362,          0.1593
,        2.000000,         21.2521,         42.9336,          0.1573
,        2.016667,         20.9159,         42.9312,          0.1554
,        2.033333,         20.5777,         42.9288,          0.1536
,        2.050000,         20.2691,         42.9266,          0.1518
,        2.066667,         19.9439,         42.9245,          0.1500
,        2.083333,         19.6525,         42.9224,          0.1483
,        2.100000,         19.3038,         42.9204,          0.1462
,        2.116667,         18.9583,         42.9183,          0.1442
,        2.133333,         18.5651,         42.9163,          0.1418
,        2.150000,         18.1675,         42.9142,          0.1394
,        2.166667,         17.7739,         42.9120,          0.1370
,        2.183333,         17.3476,         42.9098,          0.1343
,        2.200000,         16.9247,         42.9075,          0.1317
,        2.216667,         16.3756,         42.9050,          0.1282
,        2.233333,         15.9113,         42.9026,          0.1252
,        2.250000,         15.4462,         42.9000,          0.1223
,        2.266667,         15.1391,         42.8976,          0.1202
,        2.283333,         14.8085,         42.8951,          0.1181
,        2.300000,         14.5019,         42.8928,          0.1161
,        2.316667,         14.1948,         42.8905,          0.1142
,        2.333333,         13.9077,         42.8882,          0.1123
,        2.350000,         13.6376,         42.8861,          0.1105
,        2.366667,         13.3589,         42.8840,          0.1087
,        2.383333,         13.1195,         42.8819,          0.1070
,        2.400000,         12.7943,         42.8799,          0.1048
,        2.416667,         12.5726,         42.8780,          0.1032
,        2.433333,         12.3108,         42.8761,          0.1014
,        2.450000,         12.1598,         42.8743,          0.1002
,        2.466667,         11.9053,         42.8724,          0.0984
,        2.483333,         11.6211,         42.8706,          0.0965
,        2.500000,         11.3917,         42.8689,          0.0948
,        2.516667,         11.2545,         42.8671,          0.0937
,        2.533333,         11.0666,         42.8655,          0.0923
,        2.550000,         10.8216,         42.8638,          0.0906
,        2.566667,         10.6099,         42.8621,          0.0890
,        2.583333,         10.3793,         42.8605,          0.0873
,        2.600000,         10.2612,         42.8590,          0.0863
,        2.616667,         10.0296,         42.8572,          0.0845
,        2.633333,          9.7119,         42.8556,          0.0824
,        2.650000,          9.4798,         42.8540,          0.0805
,        2.666667,          9.3175,         42.8523,          0.0792
,        2.683333,          9.1493,         42.8506,          0.0778
,        2.700000,          8.8627,         42.8490,          0.0758
,        2.716667,          8.6333,         42.8473,          0.0739
,        2.733333,          8.3746,         42.8455,          0.0721
,        2.750000,          8.2055,         42.8438,          0.0706
,        2.766667,          7.9846,         42.8421,          0.0689
,        2.783333,          7.7803,         42.8403,          0.0673
,        2.800000,          7.5192,         42.8385,          0.0653
,        2.816667,          7.3176,         42.8368,          0.0637
,        2.833333,          7.1302,         42.8350,          0.0622
,        2.850000,          6.9364,         42.8332,          0.0606
,        2.866667,          6.7287,         42.8314,          0.0590
,        2.883333,          6.4588,         42.8296,          0.0569
,        2.900000,          6.2617,         42.8277,          0.0554
,        2.916667,          6.0403,         42.8259,          0.0536
,        2.933333,          5.8276,         42.8239,          0.0519
,        2.950000,          5.5667,         42.8220,          0.0499
,        2.966667,          5.3408,         42.8200,          0.0481
,        2.983333,          5.1453,         42.8180,          0.0466
,        3.000000,          4.9037,         42.8159,          0.0446

