"M10_5m_003","Location","Flow","Water Level","Velocity"
,        2.050000,         27.3420,         42.9859,          0.1875
,        2.066667,         25.8818,         42.9773,          0.1801
,        2.083333,         24.8427,         42.9696,          0.1749
,        2.100000,         23.6956,         42.9622,          0.1688
,        2.116667,         22.6666,         42.9555,          0.1634
,        2.133333,         21.6861,         42.9493,          0.1581
,        2.150000,         20.9175,         42.9435,          0.1538
,        2.166667,         20.1774,         42.9381,          0.1496
,        2.183333,         19.5025,         42.9330,          0.1458
,        2.200000,         18.8175,         42.9283,          0.1419
,        2.216667,         18.1973,         42.9238,          0.1383
,        2.233333,         17.6185,         42.9196,          0.1348
,        2.250000,         17.0247,         42.9156,          0.1313
,        2.266667,         16.5201,         42.9117,          0.1282
,        2.283333,         16.0020,         42.9080,          0.1251
,        2.300000,         15.5688,         42.9045,          0.1224
,        2.316667,         15.1936,         42.9013,          0.1201
,        2.333333,         14.8275,         42.8981,          0.1178
,        2.350000,         14.4763,         42.8952,          0.1156
,        2.366667,         14.0973,         42.8924,          0.1132
,        2.383333,         13.7901,         42.8897,          0.1112
,        2.400000,         13.4741,         42.8871,          0.1091
,        2.416667,         13.1861,         42.8846,          0.1072
,        2.433333,         12.8530,         42.8822,          0.1050
,        2.450000,         12.5961,         42.8799,          0.1032
,        2.466667,         12.3240,         42.8777,          0.1013
,        2.483333,         12.1209,         42.8756,          0.0998
,        2.500000,         11.8498,         42.8734,          0.0979
,        2.516667,         11.5271,         42.8714,          0.0957
,        2.533333,         11.3284,         42.8694,          0.0942
,        2.550000,         11.1336,         42.8675,          0.0927
,        2.566667,         10.9056,         42.8656,          0.0910
,        2.583333,         10.6510,         42.8637,          0.0892
,        2.600000,         10.4330,         42.8619,          0.0875
,        2.616667,         10.2989,         42.8602,          0.0865
,        2.633333,         10.0441,         42.8582,          0.0846
,        2.650000,          9.7213,         42.8565,          0.0823
,        2.666667,          9.4446,         42.8547,          0.0803
,        2.683333,          9.2689,         42.8529,          0.0788
,        2.700000,          9.0866,         42.8511,          0.0773
,        2.716667,          8.8521,         42.8493,          0.0756
,        2.733333,          8.6160,         42.8475,          0.0737
,        2.750000,          8.3885,         42.8457,          0.0721
,        2.766667,          8.2057,         42.8440,          0.0705
,        2.783333,          7.9808,         42.8423,          0.0688
,        2.800000,          7.7797,         42.8404,          0.0672
,        2.816667,          7.5126,         42.8387,          0.0652
,        2.833333,          7.3165,         42.8368,          0.0636
,        2.850000,          7.0879,         42.8350,          0.0619
,        2.866667,          6.8850,         42.8332,          0.0602
,        2.883333,          6.6562,         42.8313,          0.0585
,        2.900000,          6.4234,         42.8294,          0.0566
,        2.916667,          6.2201,         42.8275,          0.0551
,        2.933333,          6.0034,         42.8257,          0.0533
,        2.950000,          5.7819,         42.8237,          0.0515
,        2.966667,          5.5285,         42.8217,          0.0496
,        2.983333,          5.3291,         42.8198,          0.0480
,        3.000000,          5.1181,         42.8177,          0.0463

