iStep,tEnd,dtStar,dt,Nu,Nc,Nd,Eff
5600,       2272.853,0.398756,0.397059,0.0427704,1.00003,0.0188141,99.6125
5700,       2312.583,0.397662,0.397351,0.0433655,1.00003,0.0192719,99.6152
5800,       2351.842,0.396559,0.394737,0.0502625,1.00003,0.0196533,99.6029
5900,       2391.316,0.395417,0.394737,0.0631256,1.00002,0.0201416,99.6042
6000,       2430.259,0.394273,0.391333,0.0704041,1.00003,0.0205231,99.6046
6100,       2469.412,0.393107,0.392157,0.0761108,1.00003,0.0207214,99.6022
6200,       2508.475,0.391933,0.384154,0.0799255,1.00003,0.0209351,99.601
6300,       2547.273,0.390763,0.38961,0.0776062,1.00003,0.0211334,99.594
6400,       2586.228,0.389584,0.386847,0.0747681,1.00003,0.021286,99.5977
6500,       2624.913,0.388397,0.386847,0.0684204,1.00003,0.0214539,99.5955
6600,       2663.613,0.387214,0.387097,0.0609283,1.00003,0.021637,99.5984
6700,       2701.923,0.386028,0.384615,0.0499878,1.00003,0.0217896,99.5912
6800,       2740.385,0.38484,0.384615,0.0473328,1.00003,0.021759,99.594
6900,       2778.344,0.383673,0.382166,0.0473633,1.00003,0.0217133,99.5832
7000,       2816.561,0.382504,0.382166,0.047348,1.00003,0.021637,99.5856
7100,       2854.580,0.381338,0.379396,0.0473633,1.00003,0.0216064,99.5851
7200,       2892.532,0.380188,0.379747,0.0474854,1.00003,0.0215759,99.5863
7300,       2930.239,0.379047,0.375432,0.0476532,1.00003,0.0215302,99.583
7400,       2967.925,0.377909,0.377358,0.047821,1.00003,0.0214691,99.5829
7500,       3004.875,0.376798,0.374999,0.0480042,1.00003,0.0213928,99.5748
7600,       3042.375,0.375684,0.374999,0.048172,1.00003,0.0212555,99.576
7700,       3079.776,0.374574,0.372449,0.0483398,1.00003,0.0211487,99.5776
7800,       3117.020,0.373478,0.372449,0.0484924,1.00003,0.0210571,99.5776
7900,       3154.188,0.372397,0.368748,0.0486145,1.00003,0.0209198,99.5786
8000,       3191.111,0.37133,0.37037,0.0487366,1.00003,0.0207825,99.5753
8100,       3228.062,0.370267,0.361757,0.0488434,1.00003,0.0206909,99.5763
8200,       3264.663,0.369223,0.368098,0.0489349,1.00003,0.0205994,99.5698
8300,       3301.104,0.368188,0.368098,0.0490112,1.00003,0.020462,99.5727
8400,       3337.693,0.367161,0.365692,0.049057,1.00003,0.0203247,99.5721
8500,       3374.268,0.366137,0.365854,0.049118,1.00003,0.0201721,99.5741
8600,       3410.585,0.365133,0.36212,0.0491638,1.00002,0.0200348,99.5715
8700,       3446.909,0.364143,0.363636,0.0492096,1.00003,0.0198975,99.572
8800,       3482.892,0.363166,0.361446,0.0492554,1.00003,0.0196228,99.5657
8900,       3519.036,0.362192,0.361446,0.0492706,1.00003,0.0193634,99.5667
9000,       3555.125,0.361226,0.359004,0.0492859,1.00002,0.0191193,99.5688
9100,       3591.025,0.360279,0.359004,0.0492859,1.00003,0.0188904,99.5682
9200,       3626.946,0.359335,0.359281,0.0492859,1.00002,0.018631,99.5709
9300,       3662.500,0.358492,0.357143,0.0659637,1.00003,0.0289612,99.566
9400,       3698.214,0.357951,0.357143,0.180801,1,0.0911865,99.5674
9500,       3733.929,0.358076,0.357143,0.249069,0.999985,0.159058,99.5694
9600,       3769.643,0.358968,0.357143,0.264297,0.999969,0.179199,99.57
9700,       3805.509,0.360675,0.359281,0.306839,0.999939,0.208344,99.5712
9800,       3841.446,0.363216,0.361446,0.341629,0.999924,0.243576,99.5687
9900,       3877.780,0.366585,0.36427,0.370316,0.999893,0.277634,99.5688
10000,       3913.861,0.36042,0.357664,0.382706,0.972107,0.300262,99.5661
10100,       3948.215,0.33321,0.327368,0.366547,0.887573,0.300201,99.5642
10200,       3980.081,0.31443,0.314326,0.354553,0.826691,0.30014,99.557
10300,       4010.582,0.30061,0.294309,0.345764,0.779709,0.300125,99.5551
10400,       4039.894,0.290098,0.288536,0.338791,0.741852,0.300095,99.5535
10500,       4068.291,0.281768,0.278791,0.332977,0.709991,0.300079,99.5524
10600,       4096.012,0.27489,0.273217,0.327927,0.682083,0.300064,99.5531
10700,       4123.086,0.269273,0.268481,0.323624,0.657547,0.300064,99.553
10800,       4149.531,0.264563,0.264234,0.319977,0.635468,0.300049,99.5502
10900,       4175.684,0.260505,0.258682,0.316803,0.615036,0.300034,99.5508
11000,       4201.026,0.257006,0.256409,0.313217,0.596191,0.300034,99.5472
11100,       4226.492,0.253697,0.251941,0.309372,0.577667,0.300034,99.5484
11200,       4251.553,0.250901,0.248441,0.305481,0.56041,0.300018,99.5472
11300,       4276.407,0.248666,0.247686,0.301605,0.544418,0.300018,99.5472
11400,       4301.097,0.246953,0.245494,0.29805,0.52951,0.300018,99.5476
11500,       4325.633,0.245126,0.244898,0.29425,0.514282,0.300018,99.5487
11600,       4349.981,0.242856,0.242085,0.289474,0.498077,0.300049,99.5496
11700,       4373.742,0.23508,0.231769,0.278397,0.470734,0.30011,99.548
11800,       4396.692,0.225549,0.224392,0.265732,0.440643,0.30011,99.5483
11900,       4418.810,0.219417,0.218453,0.261276,0.418198,0.300049,99.5487
12000,       4440.435,0.217917,0.217391,0.25618,0.405045,0.300018,99.546
12100,       4462.174,0.217851,0.217391,0.246429,0.394043,0.299927,99.5478
12200,       4483.944,0.220539,0.219949,0.234863,0.387741,0.299927,99.5475
12300,       4506.136,0.23011,0.229209,0.226776,0.392395,0.299744,99.5445
12400,       4530.217,0.254156,0.252397,0.23143,0.418854,0.299652,99.5453
12500,       4556.951,0.287249,0.277209,0.240143,0.464905,0.299606,99.5416
12600,       4587.584,0.33284,0.330775,0.262787,0.537781,0.2995,99.5397
12700,       4623.574,0.401894,0.400183,0.292831,0.646942,0.299347,99.532
12800,       4668.210,0.483006,0.471595,0.30838,0.772491,0.299896,99.5268
12900,       4716.809,0.502201,0.49342,0.312714,0.796371,0.299866,99.5189
13000,       4767.380,0.526776,0.526134,0.316483,0.827362,0.29985,99.5068
13100,       4820.264,0.556222,0.551888,0.316025,0.865051,0.29982,99.4979
13200,       4876.849,0.58923,0.583127,0.334259,0.907806,0.299835,99.4899
13300,       4936.579,0.621945,0.620301,0.344223,0.950256,0.29985,99.479
13400,       4999.325,0.653276,0.645635,0.356796,0.991104,0.29985,99.4656
13500,       5064.396,0.662925,0.659341,0.356873,0.999939,0.289932,99.4534
13600,       5129.670,0.665967,0.659338,0.353134,0.999954,0.278824,99.4504
13700,       5196.000,0.66842,0.666667,0.348114,0.999954,0.269562,99.4499
13800,       5262.667,0.670402,0.666667,0.342285,0.999969,0.261063,99.4516
13900,       5329.333,0.67202,0.666667,0.335815,0.999985,0.254196,99.4499
14000,       5396.000,0.673365,0.666667,0.328873,0.999985,0.24736,99.4456
14100,       5462.697,0.674496,0.674157,0.320923,0.999985,0.240433,99.4397
14200,       5530.112,0.675495,0.674157,0.311188,1,0.234253,99.445
14300,       5597.528,0.676361,0.674157,0.299759,0.999985,0.228424,99.4485
14400,       5664.944,0.677136,0.674157,0.303085,0.999985,0.222687,99.4505
14500,       5731.685,0.677839,0.674156,0.30957,0.999985,0.217163,99.4511
14600,       5799.101,0.678501,0.674157,0.308334,1,0.211639,99.4506
14700,       5866.517,0.679102,0.674157,0.310501,0.999985,0.206238,99.4491
14800,       5933.933,0.679682,0.674157,0.314285,0.999985,0.201157,99.4465
14900,       6000.674,0.680232,0.674154,0.312912,1,0.19873,99.4432
15000,       6068.090,0.680731,0.674157,0.31488,0.999985,0.196609,99.439
15100,       6135.506,0.681188,0.674157,0.314911,1,0.194397,99.4342
15200,       6202.921,0.681604,0.674157,0.316422,1,0.192612,99.4288
15300,       6270.682,0.681989,0.681818,0.314072,1,0.190445,99.4284
15400,       6338.864,0.682353,0.681818,0.29422,1,0.188461,99.434
15500,       6407.045,0.682697,0.681818,0.291351,0.999985,0.186005,99.4389
15600,       6475.227,0.683041,0.681818,0.294083,1,0.183823,99.4432
15700,       6543.409,0.683374,0.681818,0.295959,1,0.181671,99.4468
15800,       6610.909,0.683698,0.681817,0.297623,1,0.179565,99.4499
15900,       6679.091,0.684011,0.681818,0.299728,0.999985,0.177689,99.4525
16000,       6747.273,0.684313,0.681818,0.3069,1,0.175827,99.4545
16100,       6815.455,0.684595,0.681818,0.308365,1,0.174896,99.4561
16200,       6883.636,0.684846,0.681818,0.306839,1,0.172974,99.4573
16300,       6951.136,0.685086,0.681815,0.305191,1,0.171555,99.4581
16400,       7019.318,0.685316,0.681818,0.303818,1,0.170197,99.4586
16500,       7087.500,0.685526,0.681818,0.302231,0.999985,0.169006,99.4587
16600,       7155.682,0.685724,0.681818,0.300705,1,0.167816,99.4586
16700,       7223.864,0.685902,0.681818,0.299347,0.999985,0.16687,99.4582
16800,       7292.045,0.68607,0.681818,0.297638,0.999985,0.165634,99.4576
16900,       7360.227,0.686237,0.681818,0.295624,1,0.164429,99.4568
17000,       7428.409,0.686384,0.681818,0.293533,1,0.163055,99.4557
17100,       7496.591,0.686499,0.681818,0.290634,1.00002,0.161514,99.4545
17200,       7564.091,0.686269,0.681818,0.287308,1,0.15976,99.4536
17300,       7632.273,0.685819,0.681818,0.282471,1.00002,0.157684,99.4529
17400,       7700.455,0.685766,0.681818,0.278168,1,0.155487,99.4526
17500,       7768.636,0.685254,0.681818,0.274994,1,0.153137,99.4527
17600,       7836.136,0.685233,0.681815,0.262207,1.00002,0.15062,99.4531
17700,       7904.318,0.684836,0.681818,0.258774,1,0.146957,99.4538
17800,       7972.500,0.684637,0.681818,0.258774,1,0.143524,99.4548
17900,       8040.682,0.68446,0.681818,0.259277,1,0.140945,99.4561
18000,       8108.864,0.684073,0.681818,0.259552,1.00002,0.139206,99.4576
18100,       8177.045,0.684063,0.681818,0.259842,1,0.137268,99.4594
18200,       8245.227,0.683604,0.681818,0.260132,1,0.135498,99.4615
18300,       8313.409,0.683593,0.681818,0.260208,1,0.133667,99.4637
18400,       8381.591,0.68326,0.681818,0.26001,1,0.131821,99.4662
18500,       8449.091,0.683082,0.681812,0.260864,1,0.129929,99.4688
18600,       8517.273,0.682968,0.681818,0.262299,1,0.127899,99.4717
18700,       8585.455,0.682603,0.681818,0.262863,1.00002,0.125366,99.4747
18800,       8653.636,0.682624,0.681818,0.263,1,0.123459,99.478
18900,       8721.137,0.682218,0.681815,0.263809,1,0.12146,99.4813
19000,       8789.318,0.682218,0.681818,0.263397,1.00002,0.119797,99.4848
19100,       8857.500,0.681937,0.681818,0.262848,1,0.117737,99.4886
19200,       8925.517,0.68176,0.658307,0.262207,1.00002,0.115479,99.4906
19300,       8992.584,0.681697,0.674157,0.261398,1,0.113724,99.4824
19400,       9060.000,0.681365,0.674157,0.260391,1.00002,0.11351,99.4782
19500,       9127.416,0.681427,0.674157,0.259369,1,0.112564,99.4742
19600,       9194.831,0.681063,0.674157,0.25798,1,0.112213,99.4705
19700,       9262.247,0.681084,0.674157,0.256516,1,0.111725,99.4669
19800,       9328.989,0.680855,0.674151,0.254852,0.999985,0.112106,99.4636
19900,       9396.404,0.680731,0.674157,0.253342,1.00002,0.111801,99.4604
20000,       9463.820,0.680689,0.674157,0.251877,1,0.110703,99.4574
20100,       9531.236,0.680388,0.674157,0.249374,1,0.108719,99.4546
20200,       9598.652,0.680471,0.674157,0.246872,1,0.108307,99.452
20300,       9665.393,0.680149,0.674157,0.244247,1,0.107071,99.4495
20400,       9732.809,0.680191,0.674157,0.241425,1,0.105896,99.4471
20500,       9800.225,0.679994,0.674157,0.239761,0.999985,0.104706,99.445
20600,       9867.640,0.67989,0.674157,0.238312,1.00002,0.102768,99.4429
20700,       9935.056,0.67988,0.674157,0.237137,0.999985,0.10112,99.441
20800,      10002.472,0.67962,0.674157,0.235794,1,0.0991058,99.4392
20900,      10069.888,0.679734,0.674157,0.25415,1,0.0971375,99.4375
21000,      10137.303,0.679465,0.674157,0.257736,1,0.0953827,99.436
21100,      10204.045,0.679537,0.674151,0.244537,1,0.0930939,99.4345
21200,      10271.461,0.679392,0.674157,0.242844,0.999985,0.0898895,99.4331
21300,      10338.876,0.679309,0.674157,0.241821,1,0.0879059,99.4317
21400,      10406.292,0.679351,0.674157,0.25087,1,0.0854034,99.4306
21500,      10473.708,0.679123,0.674157,0.253433,1,0.082962,99.4294
21600,      10540.450,0.679268,0.674154,0.254242,1,0.0805817,99.4283
21700,      10607.865,0.679029,0.674157,0.255432,0.999985,0.0783081,99.4273
21800,      10675.281,0.679123,0.674157,0.259186,1.00002,0.0754089,99.4263
21900,      10742.697,0.679029,0.674157,0.258789,1,0.0740204,99.4254
