iStep,tEnd,dtStar,dt,Nu,Nc,Nd,Eff
5600,       2272.853,0.398756,0.397059,0.0427704,1.00003,0.0188141,99.6125
5700,       2312.583,0.397668,0.397351,0.0433655,1.00003,0.0192719,99.6152
5800,       2351.842,0.396565,0.394737,0.0502777,1.00003,0.0196533,99.6028
5900,       2391.316,0.395429,0.394737,0.0631256,1.00003,0.0201416,99.6042
6000,       2430.261,0.394279,0.391304,0.0704041,1.00003,0.0205383,99.6046
6100,       2469.412,0.393113,0.392157,0.0761108,1.00002,0.0207214,99.602
6200,       2508.480,0.391945,0.383987,0.0799255,1.00003,0.0209351,99.601
6300,       2547.273,0.390775,0.38961,0.0776062,1.00003,0.0211334,99.5938
6400,       2586.231,0.389596,0.386827,0.0747833,1.00003,0.021286,99.5976
6500,       2624.914,0.388474,0.386827,0.128113,1.00003,0.0320892,99.5952
6600,       2663.613,0.387568,0.387097,0.179611,1.00002,0.063858,99.5973
6700,       2702.308,0.38706,0.384615,0.201996,1,0.119659,99.6019
6800,       2740.769,0.38706,0.384615,0.20665,1,0.146896,99.5987
6900,       2779.355,0.387574,0.387097,0.232742,0.999985,0.174713,99.5992
7000,       2818.065,0.388616,0.387097,0.257721,0.999969,0.189804,99.6013
7100,       2856.774,0.390173,0.387097,0.281158,0.999954,0.203812,99.5989
7200,       2895.584,0.392203,0.38961,0.300201,0.999939,0.217316,99.5938
7300,       2934.545,0.3947,0.38961,0.318329,0.999939,0.229584,99.5863
7400,       2973.947,0.397657,0.394737,0.334473,0.999924,0.24086,99.5846
7500,       3013.183,0.401008,0.400148,0.348602,0.999908,0.253357,99.5803
7600,       3053.197,0.404832,0.400148,0.36116,0.999908,0.266678,99.5768
7700,       3093.649,0.409092,0.405405,0.37236,0.999893,0.278915,99.5746
7800,       3134.384,0.41377,0.410959,0.382553,0.999878,0.290283,99.5673
7900,       3175.479,0.417363,0.410959,0.390564,0.996246,0.300064,99.5565
8000,       3216.508,0.40871,0.405026,0.385971,0.962936,0.300064,99.5543
8100,       3256.464,0.401868,0.399411,0.382034,0.934204,0.300049,99.5443
8200,       3296.064,0.396188,0.393622,0.378448,0.908203,0.300034,99.5409
8300,       3334.867,0.391344,0.386657,0.375031,0.884308,0.300034,99.5412
8400,       3373.527,0.386796,0.384073,0.371384,0.861038,0.300034,99.5393
8500,       3411.704,0.382845,0.377089,0.367722,0.839188,0.300018,99.5358
8600,       3449.582,0.379474,0.375527,0.364319,0.81871,0.300018,99.5342
8700,       3487.125,0.376495,0.375,0.361099,0.799103,0.300034,99.5321
8800,       3524.427,0.373767,0.370787,0.357758,0.779984,0.300018,99.5312
8900,       3561.488,0.371815,0.370312,0.354691,0.762436,0.300003,99.5303
9000,       3598.229,0.369929,0.354212,0.351303,0.744949,0.300018,99.5257
9100,       3634.911,0.367865,0.363609,0.347519,0.726898,0.300018,99.5249
9200,       3671.302,0.365497,0.363415,0.342514,0.708115,0.300018,99.5222
9300,       3707.644,0.363735,0.363415,0.337952,0.69017,0.300003,99.524
9400,       3743.855,0.363533,0.361446,0.334335,0.674622,0.300003,99.5247
9500,       3780.000,0.364497,0.361446,0.331238,0.660477,0.299988,99.5229
9600,       3816.364,0.365798,0.363636,0.326706,0.645538,0.300003,99.5231
9700,       3852.663,0.362227,0.361349,0.314575,0.620361,0.300049,99.5229
9800,       3888.322,0.356852,0.353883,0.301407,0.590378,0.300003,99.5214
9900,       3923.633,0.36201,0.360069,0.314438,0.576538,0.299911,99.521
10000,       3960.000,0.380363,0.364627,0.310822,0.597809,0.299805,99.5098
10100,       3999.378,0.414269,0.412441,0.29483,0.650635,0.299652,99.5093
10200,       4042.623,0.480667,0.479186,0.319122,0.753677,0.299118,99.4971
10300,       4094.869,0.55719,0.557172,0.329575,0.870544,0.299957,99.4793
10400,       4150.755,0.570819,0.566038,0.341568,0.886719,0.299911,99.4753
10500,       4207.573,0.583297,0.582521,0.354401,0.899811,0.299988,99.4713
10600,       4265.825,0.586065,0.582524,0.357513,0.897766,0.299988,99.4741
10700,       4324.118,0.591518,0.588235,0.359604,0.900589,0.299942,99.4679
10800,       4382.970,0.598176,0.594059,0.361481,0.906158,0.299988,99.4608
10900,       4442.400,0.604879,0.6,0.363541,0.912628,0.299942,99.4521
11000,       4502.424,0.611377,0.606061,0.365494,0.919479,0.299988,99.442
11100,       4563.074,0.618826,0.618758,0.367722,0.928284,0.299957,99.4313
11200,       4625.000,0.628664,0.625,0.370422,0.941071,0.299957,99.4293
11300,       4687.660,0.640121,0.638298,0.373276,0.956558,0.299942,99.421
11400,       4751.613,0.653082,0.645161,0.37648,0.974518,0.299927,99.4143
11500,       4815.824,0.667629,0.659339,0.379547,0.99498,0.299942,99.398
11600,       4882.000,0.671731,0.666667,0.376663,0.999985,0.295059,99.3876
11700,       4948.667,0.672408,0.666667,0.371674,0.999985,0.28862,99.385
11800,       5015.333,0.673044,0.666667,0.366653,0.999985,0.282196,99.3812
11900,       5082.000,0.67364,0.666667,0.361816,0.999985,0.277161,99.3763
12000,       5148.000,0.674195,0.666663,0.356125,0.999985,0.271683,99.3704
12100,       5215.281,0.674741,0.674157,0.349854,1,0.265961,99.3754
12200,       5282.697,0.675266,0.674157,0.342957,0.999985,0.259933,99.3818
12300,       5350.112,0.675781,0.674157,0.33548,0.999985,0.252945,99.387
12400,       5417.528,0.676297,0.674157,0.327759,1,0.246033,99.3911
12500,       5484.944,0.676793,0.674157,0.318741,0.999985,0.238815,99.3943
12600,       5552.360,0.677299,0.674157,0.30867,1,0.232239,99.3964
12700,       5619.775,0.677795,0.674157,0.296967,1,0.225433,99.3977
12800,       5687.191,0.678292,0.674157,0.304779,1,0.221115,99.398
12900,       5753.933,0.678768,0.674156,0.311691,0.999985,0.214447,99.3975
13000,       5821.348,0.679255,0.674157,0.30896,1,0.207275,99.3962
13100,       5888.764,0.679742,0.674157,0.311096,1,0.203369,99.3941
13200,       5956.180,0.68022,0.674157,0.314697,1,0.200241,99.3913
13300,       6022.922,0.680677,0.674154,0.31485,1,0.198013,99.3878
13400,       6090.337,0.681103,0.674157,0.315109,1,0.195923,99.3836
13500,       6157.753,0.681498,0.674157,0.31543,0.999985,0.194153,99.3789
13600,       6225.169,0.681872,0.674157,0.315979,1,0.19194,99.3736
13700,       6293.182,0.682226,0.681818,0.31134,1,0.189774,99.3774
13800,       6361.364,0.682559,0.681818,0.291229,1,0.187576,99.3832
13900,       6429.545,0.682882,0.681818,0.292374,0.999985,0.185471,99.3883
14000,       6497.727,0.683216,0.681818,0.294327,1,0.183014,99.3928
14100,       6565.909,0.683539,0.681818,0.296478,1,0.180984,99.3968
14200,       6633.409,0.683841,0.681817,0.297806,1,0.17897,99.4001
14300,       6701.591,0.684144,0.681818,0.299622,0.999985,0.177216,99.403
14400,       6769.773,0.684436,0.681818,0.306824,1,0.175476,99.4053
14500,       6837.955,0.684708,0.681818,0.307388,1,0.17421,99.4073
14600,       6905.455,0.684938,0.681815,0.305908,1,0.172501,99.4088
14700,       6973.636,0.685178,0.681818,0.304153,1,0.171143,99.4099
14800,       7041.818,0.685398,0.681818,0.302704,1,0.169785,99.4107
14900,       7110.000,0.685607,0.681818,0.301208,1,0.16864,99.4112
15000,       7178.182,0.685795,0.681818,0.299744,1,0.167587,99.4114
15100,       7246.364,0.685973,0.681818,0.29866,1,0.166458,99.4114
15200,       7314.545,0.68613,0.681818,0.297073,0.999985,0.165222,99.4111
15300,       7382.727,0.686287,0.681818,0.295013,0.999985,0.164017,99.4106
15400,       7450.909,0.686445,0.681818,0.292282,1,0.162598,99.41
15500,       7518.409,0.686277,0.681812,0.289337,1,0.160995,99.4092
15600,       7586.591,0.686235,0.681818,0.285095,1,0.15921,99.4087
15700,       7654.773,0.685712,0.681818,0.280975,1,0.156937,99.4086
15800,       7722.955,0.685628,0.681818,0.277679,1.00002,0.154739,99.4088
15900,       7791.136,0.685283,0.681818,0.272186,1,0.152344,99.4094
16000,       7858.636,0.685011,0.681815,0.260468,1.00002,0.149567,99.4102
16100,       7926.818,0.684886,0.681818,0.25856,1,0.145584,99.4115
16200,       7995.000,0.684447,0.681818,0.258896,1.00002,0.142609,99.4129
16300,       8063.182,0.684447,0.681818,0.259445,1,0.140228,99.4146
16400,       8131.364,0.683987,0.681818,0.259598,1,0.13855,99.4166
16500,       8199.545,0.683935,0.681818,0.259872,1.00002,0.136673,99.4188
16600,       8267.727,0.683643,0.681818,0.260193,1,0.134903,99.4213
16700,       8335.909,0.683393,0.681818,0.260147,1,0.133072,99.4239
16800,       8403.410,0.68332,0.681812,0.260178,1,0.131226,99.4268
16900,       8471.591,0.682913,0.681818,0.261368,1,0.129074,99.4298
17000,       8539.773,0.682955,0.681818,0.26268,1.00002,0.126923,99.433
17100,       8607.955,0.682549,0.681818,0.262848,1,0.124619,99.4365
17200,       8676.136,0.682497,0.681818,0.264023,1.00002,0.122772,99.44
17300,       8743.636,0.682268,0.681815,0.263702,1,0.121475,99.4438
17400,       8811.818,0.682028,0.681818,0.263199,1.00002,0.118744,99.4476
17500,       8880.000,0.681997,0.681818,0.26268,1,0.117157,99.4517
17600,       8947.416,0.681622,0.674157,0.261917,1.00002,0.115021,99.4476
17700,       9014.831,0.681685,0.674157,0.261108,1.00002,0.113541,99.4435
17800,       9082.247,0.681331,0.674157,0.26004,1,0.1129,99.4396
17900,       9149.663,0.6813,0.674157,0.258957,1,0.112381,99.436
18000,       9217.079,0.681123,0.674157,0.257538,0.999985,0.112061,99.4326
18100,       9284.494,0.680916,0.674157,0.255951,1,0.111649,99.4293
18200,       9351.236,0.680936,0.674151,0.254456,1,0.112045,99.4263
18300,       9418.652,0.680594,0.674157,0.252823,1,0.111282,99.4235
18400,       9486.067,0.680687,0.674157,0.251343,1.00002,0.10997,99.4208
18500,       9553.483,0.680376,0.674157,0.248505,1,0.108261,99.4183
18600,       9620.225,0.680376,0.674154,0.246002,1.00002,0.107803,99.416
18700,       9687.640,0.68022,0.674157,0.243332,1,0.106705,99.4138
18800,       9755.056,0.680043,0.674157,0.240417,1,0.105331,99.4117
18900,       9822.472,0.680075,0.674157,0.239471,1,0.104111,99.4099
19000,       9889.888,0.679774,0.674157,0.237885,1,0.102325,99.4081
19100,       9957.303,0.679888,0.674157,0.236694,1,0.100571,99.4064
19200,      10024.719,0.679618,0.674157,0.23732,1,0.0983734,99.4049
19300,      10092.135,0.679639,0.674157,0.250687,1,0.0968933,99.4035
19400,      10159.551,0.679546,0.674157,0.256012,1,0.0946503,99.4022
19500,      10226.292,0.6794,0.674151,0.244171,1,0.0922394,99.4009
19600,      10293.708,0.679473,0.674157,0.242645,1,0.089325,99.3998
19700,      10361.124,0.679214,0.674157,0.252975,1,0.0869751,99.3987
19800,      10428.539,0.679349,0.674157,0.253922,1,0.08461,99.3977
19900,      10495.955,0.679141,0.674157,0.255966,1,0.08255,99.3968
20000,      10562.697,0.679183,0.674157,0.254257,1.00002,0.0795746,99.3959
20100,      10630.112,0.679131,0.674157,0.257156,1,0.0772552,99.3951
20200,      10697.528,0.678996,0.674157,0.259338,1,0.0748596,99.3943
20300,      10764.944,0.67911,0.674157,0.261505,1,0.0735931,99.3937
