"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.1000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,     0.000
         0.083,         234,         0,         0,  2.426093    , 0.8333334E-01,  0.000000    ,  0.000000    ,  1719.663    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1719.663    ,  1719.663    ,-0.8843207E-04,  1719.663    ,    -0.000
         0.167,         393,         0,         0,  1.613205    , 0.1666667    ,  0.000000    ,  0.000000    ,  18292.75    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  18292.75    ,  18292.74    ,-0.2082825E-02,  20012.41    ,    -0.000
         0.250,         649,         0,         0, 0.9950801    , 0.2500000    ,  0.000000    ,  0.000000    ,  39996.55    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  39996.55    ,  39996.54    ,-0.5081177E-02,  60008.95    ,    -0.000
         0.333,         979,         0,         0, 0.8530153    , 0.3333333    ,  0.000000    ,  0.000000    ,  58142.89    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  58142.89    ,  58142.90    , 0.1538086E-01,  118151.9    ,     0.000
         0.417,        1353,         0,         0, 0.7619025    , 0.4166667    ,  0.000000    ,  0.000000    ,  95890.68    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  95890.68    ,  95890.65    ,-0.3514099E-01,  214042.5    ,    -0.000
         0.500,        1769,         0,         0, 0.6911606    , 0.5000000    ,  0.000000    ,  0.000000    ,  174629.8    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  174629.8    ,  174629.9    , 0.3387451E-01,  388672.4    ,     0.000
         0.583,        2227,         0,         0, 0.6274456    , 0.5833334    ,  0.000000    ,  0.000000    ,  407214.1    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  407214.1    ,  407214.2    , 0.1166382    ,  795886.6    ,     0.000
         0.667,        2717,         0,         0, 0.6064094    , 0.6666667    ,  0.000000    ,  0.000000    ,  711777.4    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  711777.4    ,  711777.5    , 0.8300781E-01,  1507664.    ,     0.000
         0.750,        3222,         0,         0, 0.5829248    , 0.7500000    ,  0.000000    ,  0.000000    ,  874556.5    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  874556.5    ,  874556.4    ,-0.1713867    ,  2382220.    ,    -0.000
