"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.017,              ,  0.000000    , 0.2306552E-02,  4.989000    ,  0.000000    ,  4.989000    , 0.2306552E-02,  4.986693    ,  4.989391    , 0.2697446E-02, 0.5404289E-01,  4.991306    ,  4.989391    ,  4.991306    , 0.2697446E-02, 0.5404289E-01, 0.5404289E-01
         0.033,              ,  0.000000    , 0.4182895E-01,  14.96220    ,  0.000000    ,  14.96220    , 0.4182895E-01,  14.92037    ,  15.00656    , 0.8618667E-01, 0.5744236    ,  15.00403    ,  19.99595    ,  19.99533    , 0.8888412E-01, 0.4445107    , 0.4445243    
         0.050,              ,  0.000000    , 0.1569169    ,  24.93363    ,  0.000000    ,  24.93363    , 0.1569169    ,  24.77671    ,  25.17653    , 0.3998188    ,  1.593504    ,  25.09055    ,  45.17248    ,  45.08588    , 0.4887029    ,  1.081860    ,  1.083938    
         0.067,              ,  0.000000    , 0.2729501    ,  35.80295    ,  0.000000    ,  35.80295    , 0.2729501    ,  35.53000    ,  35.92465    , 0.3946475    ,  1.093937    ,  36.07590    ,  81.09713    ,  81.16178    , 0.8833505    ,  1.088382    ,  1.088382    
         0.083,              ,  0.000000    , 0.3232189    ,  46.93644    ,  0.000000    ,  46.93644    , 0.3232189    ,  46.61322    ,  46.60150    ,-0.1172692E-01,-0.2481380E-01,  47.25966    ,  127.6986    ,  128.4214    , 0.8716235    , 0.6787212    , 0.6787212    
         0.100,              ,  0.000000    , 0.3888746    ,  66.60322    ,  0.000000    ,  66.60322    , 0.3888746    ,  66.21434    ,  67.25028    ,  1.035937    ,  1.546357    ,  66.99209    ,  194.9489    ,  195.4135    ,  1.907561    , 0.9761660    , 0.9761660    
         0.117,              ,  0.000000    , 0.4970861    ,  93.79120    ,  0.000000    ,  93.79120    , 0.4970861    ,  93.29411    ,  94.24503    , 0.9509107    ,  1.008514    ,  94.28829    ,  289.1939    ,  289.7018    ,  2.858471    , 0.9866943    , 0.9866943    
         0.133,              ,  0.000000    , 0.6618565    ,  120.7080    ,  0.000000    ,  120.7080    , 0.6618565    ,  120.0462    ,  120.9137    , 0.8675533    , 0.7148013    ,  121.3699    ,  410.1076    ,  411.0717    ,  3.726025    , 0.9064173    , 0.9064173    
         0.150,              ,  0.000000    , 0.7703304    ,  147.5010    ,  0.000000    ,  147.5010    , 0.7703304    ,  146.7307    ,  147.4562    , 0.7255029    , 0.4893076    ,  148.2713    ,  557.5638    ,  559.3430    ,  4.451528    , 0.7958493    , 0.7958493    
         0.167,              ,  0.000000    ,  1.015016    ,  174.3741    ,  0.000000    ,  174.3741    ,  1.015016    ,  173.3591    ,  173.9054    , 0.5463418    , 0.3115027    ,  175.3891    ,  731.4692    ,  734.7321    ,  4.997869    , 0.6802302    , 0.6802302    
         0.183,              ,  0.000000    ,  1.205997    ,  197.2219    ,  0.000000    ,  197.2219    ,  1.205997    ,  196.0159    ,  196.8344    , 0.8184909    , 0.4124878    ,  198.4279    ,  928.3036    ,  933.1600    ,  5.816360    , 0.6232972    , 0.6232972    
         0.200,              ,  0.000000    ,  1.334623    ,  214.3243    ,  0.000000    ,  214.3243    ,  1.334623    ,  212.9897    ,  212.4908    ,-0.4989673    ,-0.2313687    ,  215.6590    ,  1140.794    ,  1148.819    ,  5.317393    , 0.4628574    , 0.4628574    
         0.217,              ,  0.000000    ,  1.422577    ,  229.0842    ,  0.000000    ,  229.0842    ,  1.422577    ,  227.6616    ,  227.8645    , 0.2028703    , 0.8801054E-01,  230.5068    ,  1368.659    ,  1379.326    ,  5.520263    , 0.4002146    , 0.4002146    
         0.233,              ,  0.000000    ,  1.498276    ,  246.2294    ,  0.000000    ,  246.2294    ,  1.498276    ,  244.7312    ,  243.4570    , -1.274135    ,-0.5143287    ,  247.7277    ,  1612.116    ,  1627.053    ,  4.246128    , 0.2609704    , 0.2609704    
         0.250,              ,  0.000000    ,  1.608689    ,  259.4481    ,  0.000000    ,  259.4481    ,  1.608689    ,  257.8394    ,  258.8183    , 0.9789309    , 0.3749878    ,  261.0568    ,  1870.934    ,  1888.110    ,  5.225059    , 0.2767349    , 0.2767349    
         0.267,              ,  0.000000    ,  1.718823    ,  282.4734    ,  0.000000    ,  282.4734    ,  1.718823    ,  280.7545    ,  281.3088    , 0.5542325    , 0.1950203    ,  284.1922    ,  2152.243    ,  2172.302    ,  5.779292    , 0.2660445    , 0.2660445    
         0.283,              ,  0.000000    ,  1.857862    ,  312.4081    ,  0.000000    ,  312.4081    ,  1.857862    ,  310.5502    ,  310.8952    , 0.3450270    , 0.1097882    ,  314.2659    ,  2463.138    ,  2486.568    ,  6.124319    , 0.2462960    , 0.2462960    
         0.300,              ,  0.000000    ,  2.043849    ,  342.0928    ,  0.000000    ,  342.0928    ,  2.043849    ,  340.0489    ,  340.3703    , 0.3213946    , 0.9339157E-01,  344.1366    ,  2803.509    ,  2830.705    ,  6.445713    , 0.2277070    , 0.2277070    
         0.317,              ,  0.000000    ,  2.269375    ,  371.7721    ,  0.000000    ,  371.7721    ,  2.269375    ,  369.5027    ,  369.7946    , 0.2919390    , 0.7804990E-01,  374.0415    ,  3173.303    ,  3204.746    ,  6.737652    , 0.2102398    , 0.2102398    
         0.333,              ,  0.000000    ,  2.486877    ,  402.3268    ,  0.000000    ,  402.3268    ,  2.486877    ,  399.8399    ,  399.7552    ,-0.8478490E-01,-0.2094418E-01,  404.8137    ,  3573.058    ,  3609.560    ,  6.652868    , 0.1843124    , 0.1843124    
         0.350,              ,  0.000000    ,  2.700376    ,  450.0916    ,  0.000000    ,  450.0916    ,  2.700376    ,  447.3912    ,  448.5298    ,  1.138508    , 0.2514416    ,  452.7920    ,  4021.588    ,  4062.352    ,  7.791375    , 0.1917947    , 0.1917947    
         0.367,              ,  0.000000    ,  2.947279    ,  508.9402    ,  0.000000    ,  508.9402    ,  2.947279    ,  505.9929    ,  506.5584    , 0.5655065    , 0.1104748    ,  511.8875    ,  4528.147    ,  4574.240    ,  8.356882    , 0.1826944    , 0.1826944    
         0.383,              ,  0.000000    ,  3.180496    ,  566.7386    ,  0.000000    ,  566.7386    ,  3.180496    ,  563.5581    ,  564.5080    , 0.9499557    , 0.1666826    ,  569.9191    ,  5092.655    ,  5144.159    ,  9.306837    , 0.1809205    , 0.1809205    
         0.400,              ,  0.000000    ,  3.386762    ,  625.1997    ,  0.000000    ,  625.1997    ,  3.386762    ,  621.8129    ,  622.4388    , 0.6259502    , 0.9958061E-01,  628.5864    ,  5715.093    ,  5772.745    ,  9.932787    , 0.1720635    , 0.1720635    
         0.417,              ,  0.000000    ,  3.585727    ,  683.0127    ,  0.000000    ,  683.0127    ,  3.585727    ,  679.4269    ,  680.3413    , 0.9143685    , 0.1331737    ,  686.5984    ,  6395.435    ,  6459.343    ,  10.84716    , 0.1679297    , 0.1679297    
         0.433,              ,  0.000000    ,  3.812572    ,  762.3148    ,  0.000000    ,  762.3148    ,  3.812572    ,  758.5022    ,  759.5466    ,  1.044320    , 0.1363115    ,  766.1274    ,  7154.981    ,  7225.471    ,  11.89148    , 0.1645772    , 0.1645772    
