RORBWin CSV Output File
Refer output file for complete listing of inputs and outputs: E:\Library\Automation\ryan-tools\tests\test_data\RORB\24hr-areal-example\Fig6_7_ aep50_du24hourtp3.out
Inc,Time (hrs),Calculated hydrograph:
     0,     0.000,    0.0000
     1,     1.000,    0.0000
     2,     2.000,    0.0000
     3,     3.000,    0.0000
     4,     4.000,    0.0000
     5,     5.000,    0.0000
     6,     6.000,    0.0000
     7,     7.000,    0.0000
     8,     8.000,    0.0000
     9,     9.000,    0.0000
    10,    10.000,    0.0000
    11,    11.000,    0.0000
    12,    12.000,    0.0000
    13,    13.000,    0.0000
    14,    14.000,    0.0000
    15,    15.000,    0.0000
    16,    16.000,    0.0000
    17,    17.000,    0.0000
    18,    18.000,    0.0000
    19,    19.000,    0.0000
    20,    20.000,    0.0000
    21,    21.000,    0.0000
    22,    22.000,    0.0000
    23,    23.000,    0.0000
    24,    24.000,    0.0000
    25,    25.000,    0.0000
    26,    26.000,    0.0000
    27,    27.000,    0.0000
    28,    28.000,    0.0000
    29,    29.000,    0.0000
    30,    30.000,    0.2030
    31,    31.000,    1.0042
    32,    32.000,    2.3125
    33,    33.000,    6.1499
    34,    34.000,   21.2511
    35,    35.000,   52.8407
    36,    36.000,   80.4746
    37,    37.000,   85.2243
    38,    38.000,   75.2761
    39,    39.000,   61.5247
    40,    40.000,   48.0823
    41,    41.000,   36.7915
    42,    42.000,   28.0473
    43,    43.000,   21.4799
    44,    44.000,   16.5943
    45,    45.000,   12.9554
    46,    46.000,   10.2240
    47,    47.000,    8.1541
    48,    48.000,    6.5679
    49,    49.000,    5.3395
    50,    50.000,    4.3784
    51,    51.000,    3.6190
    52,    52.000,    3.0133
    53,    53.000,    2.5262
    54,    54.000,    2.1311
    55,    55.000,    1.8084
    56,    56.000,    1.5429
    57,    57.000,    1.3231
    58,    58.000,    1.1400
    59,    59.000,    0.9866
    60,    60.000,    0.8575
    61,    61.000,    0.7482
    62,    62.000,    0.6552
    63,    63.000,    0.5758
    64,    64.000,    0.5078
    65,    65.000,    0.4492
    66,    66.000,    0.3985
    67,    67.000,    0.3546
    68,    68.000,    0.3164
    69,    69.000,    0.2830
    70,    70.000,    0.2538
    71,    71.000,    0.2281
    72,    72.000,    0.2055
    73,    73.000,    0.1855
    74,    74.000,    0.1679
    75,    75.000,    0.1522
    76,    76.000,    0.1382
    77,    77.000,    0.1258
    78,    78.000,    0.1146
    79,    79.000,    0.1047
    80,    80.000,    0.0957
    81,    81.000,    0.0877
    82,    82.000,    0.0805
    83,    83.000,    0.0739
    84,    84.000,    0.0680
    85,    85.000,    0.0627
    86,    86.000,    0.0578
    87,    87.000,    0.0534
    88,    88.000,    0.0494
    89,    89.000,    0.0458
    90,    90.000,    0.0424
    91,    91.000,    0.0394
    92,    92.000,    0.0366
    93,    93.000,    0.0341
    94,    94.000,    0.0317
    95,    95.000,    0.0296
    96,    96.000,    0.0276
    97,    97.000,    0.0258
    98,    98.000,    0.0241
    99,    99.000,    0.0225
   100,   100.000,    0.0211
   101,   101.000,    0.0198
   102,   102.000,    0.0186
   103,   103.000,    0.0174
   104,   104.000,    0.0164
   105,   105.000,    0.0154
   106,   106.000,    0.0145
   107,   107.000,    0.0136
   108,   108.000,    0.0129
   109,   109.000,    0.0121
   110,   110.000,    0.0114
   111,   111.000,    0.0108
   112,   112.000,    0.0102
   113,   113.000,    0.0097
   114,   114.000,    0.0091
   115,   115.000,    0.0087
   116,   116.000,    0.0082
   117,   117.000,    0.0078
   118,   118.000,    0.0074
   119,   119.000,    0.0070
   120,   120.000,    0.0066
   121,   121.000,    0.0063
   122,   122.000,    0.0060
   123,   123.000,    0.0057
   124,   124.000,    0.0054
   125,   125.000,    0.0052
