RORBWin CSV Output File
Refer output file for complete listing of inputs and outputs: E:\Library\Automation\ryan-tools\tests\test_data\RORB\24hr-areal-example\Fig6_7_ aep0p2EY_du24hourtp7.out
Inc,Time (hrs),Calculated hydrograph:
     0,     0.000,    0.0000
     1,     1.000,    0.0000
     2,     2.000,    0.0000
     3,     3.000,    0.0000
     4,     4.000,    0.0000
     5,     5.000,    0.0000
     6,     6.000,    0.0000
     7,     7.000,    0.0000
     8,     8.000,    0.0000
     9,     9.000,    0.0000
    10,    10.000,    0.0000
    11,    11.000,    0.0000
    12,    12.000,    0.0000
    13,    13.000,    0.0000
    14,    14.000,    0.0000
    15,    15.000,    0.0000
    16,    16.000,    0.0000
    17,    17.000,    0.0000
    18,    18.000,    0.0000
    19,    19.000,    0.0000
    20,    20.000,    0.0000
    21,    21.000,    0.0000
    22,    22.000,    0.0000
    23,    23.000,    0.0000
    24,    24.000,    0.0000
    25,    25.000,    0.0000
    26,    26.000,    0.0000
    27,    27.000,    0.0000
    28,    28.000,    0.0000
    29,    29.000,    0.0000
    30,    30.000,    0.7532
    31,    31.000,    6.1415
    32,    32.000,   17.6650
    33,    33.000,   30.7582
    34,    34.000,   43.8652
    35,    35.000,   55.5610
    36,    36.000,   62.9658
    37,    37.000,   66.7505
    38,    38.000,   70.2982
    39,    39.000,   78.3446
    40,    40.000,   90.2382
    41,    41.000,   98.3405
    42,    42.000,   96.5035
    43,    43.000,   84.5100
    44,    44.000,   68.1964
    45,    45.000,   53.7629
    46,    46.000,   42.8265
    47,    47.000,   34.0679
    48,    48.000,   26.7476
    49,    49.000,   20.9780
    50,    50.000,   16.5167
    51,    51.000,   13.0643
    52,    52.000,   10.3933
    53,    53.000,    8.3274
    54,    54.000,    6.7258
    55,    55.000,    5.4750
    56,    56.000,    4.4908
    57,    57.000,    3.7105
    58,    58.000,    3.0873
    59,    59.000,    2.5859
    60,    60.000,    2.1795
    61,    61.000,    1.8477
    62,    62.000,    1.5750
    63,    63.000,    1.3495
    64,    64.000,    1.1619
    65,    65.000,    1.0048
    66,    66.000,    0.8727
    67,    67.000,    0.7610
    68,    68.000,    0.6661
    69,    69.000,    0.5851
    70,    70.000,    0.5156
    71,    71.000,    0.4559
    72,    72.000,    0.4043
    73,    73.000,    0.3596
    74,    74.000,    0.3207
    75,    75.000,    0.2868
    76,    76.000,    0.2571
    77,    77.000,    0.2310
    78,    78.000,    0.2081
    79,    79.000,    0.1878
    80,    80.000,    0.1699
    81,    81.000,    0.1539
    82,    82.000,    0.1398
    83,    83.000,    0.1272
    84,    84.000,    0.1159
    85,    85.000,    0.1058
    86,    86.000,    0.0968
    87,    87.000,    0.0886
    88,    88.000,    0.0813
    89,    89.000,    0.0747
    90,    90.000,    0.0687
    91,    91.000,    0.0633
    92,    92.000,    0.0584
    93,    93.000,    0.0539
    94,    94.000,    0.0499
    95,    95.000,    0.0462
    96,    96.000,    0.0428
    97,    97.000,    0.0397
    98,    98.000,    0.0369
    99,    99.000,    0.0343
   100,   100.000,    0.0320
   101,   101.000,    0.0298
   102,   102.000,    0.0278
   103,   103.000,    0.0260
   104,   104.000,    0.0243
   105,   105.000,    0.0227
   106,   106.000,    0.0213
   107,   107.000,    0.0199
   108,   108.000,    0.0187
   109,   109.000,    0.0176
   110,   110.000,    0.0165
   111,   111.000,    0.0155
   112,   112.000,    0.0146
   113,   113.000,    0.0137
   114,   114.000,    0.0129
   115,   115.000,    0.0122
   116,   116.000,    0.0115
   117,   117.000,    0.0109
   118,   118.000,    0.0103
   119,   119.000,    0.0097
   120,   120.000,    0.0092
   121,   121.000,    0.0087
   122,   122.000,    0.0082
   123,   123.000,    0.0078
   124,   124.000,    0.0074
   125,   125.000,    0.0070
