RORBWin CSV Output File
Refer output file for complete listing of inputs and outputs: E:\Library\Automation\ryan-tools\tests\test_data\RORB\24hr-areal-example\Fig6_7_ aep1_du24hourtp9.out
Inc,Time (hrs),Calculated hydrograph:
     0,     0.000,     0.000
     1,     1.000,     0.000
     2,     2.000,     0.000
     3,     3.000,     0.000
     4,     4.000,     0.000
     5,     5.000,     0.000
     6,     6.000,     0.000
     7,     7.000,     0.000
     8,     8.000,     0.000
     9,     9.000,     0.000
    10,    10.000,     0.000
    11,    11.000,     0.000
    12,    12.000,     0.000
    13,    13.000,     0.000
    14,    14.000,     0.000
    15,    15.000,     0.000
    16,    16.000,     0.000
    17,    17.000,     0.000
    18,    18.000,     0.000
    19,    19.000,     0.000
    20,    20.000,     0.000
    21,    21.000,     0.000
    22,    22.000,     0.000
    23,    23.000,     0.000
    24,    24.000,     0.000
    25,    25.000,     2.393
    26,    26.000,    19.635
    27,    27.000,    58.798
    28,    28.000,   103.365
    29,    29.000,   135.475
    30,    30.000,   153.060
    31,    31.000,   162.778
    32,    32.000,   165.457
    33,    33.000,   157.467
    34,    34.000,   144.495
    35,    35.000,   131.234
    36,    36.000,   113.697
    37,    37.000,    96.615
    38,    38.000,    91.630
    39,    39.000,    98.364
    40,    40.000,   106.919
    41,    41.000,   112.524
    42,    42.000,   118.805
    43,    43.000,   133.501
    44,    44.000,   155.820
    45,    45.000,   168.745
    46,    46.000,   158.744
    47,    47.000,   131.657
    48,    48.000,   101.360
    49,    49.000,    75.613
    50,    50.000,    55.800
    51,    51.000,    41.265
    52,    52.000,    30.804
    53,    53.000,    23.274
    54,    54.000,    17.815
    55,    55.000,    13.817
    56,    56.000,    10.851
    57,    57.000,     8.621
    58,    58.000,     6.922
    59,    59.000,     5.613
    60,    60.000,     4.593
    61,    61.000,     3.789
    62,    62.000,     3.150
    63,    63.000,     2.636
    64,    64.000,     2.221
    65,    65.000,     1.882
    66,    66.000,     1.604
    67,    67.000,     1.374
    68,    68.000,     1.183
    69,    69.000,     1.023
    70,    70.000,     0.888
    71,    71.000,     0.774
    72,    72.000,     0.677
    73,    73.000,     0.595
    74,    74.000,     0.524
    75,    75.000,     0.463
    76,    76.000,     0.411
    77,    77.000,     0.365
    78,    78.000,     0.326
    79,    79.000,     0.291
    80,    80.000,     0.261
    81,    81.000,     0.234
    82,    82.000,     0.211
    83,    83.000,     0.190
    84,    84.000,     0.172
    85,    85.000,     0.156
    86,    86.000,     0.142
    87,    87.000,     0.129
    88,    88.000,     0.117
    89,    89.000,     0.107
    90,    90.000,     0.098
    91,    91.000,     0.090
    92,    92.000,     0.082
    93,    93.000,     0.076
    94,    94.000,     0.070
    95,    95.000,     0.064
    96,    96.000,     0.059
    97,    97.000,     0.055
    98,    98.000,     0.050
    99,    99.000,     0.047
   100,   100.000,     0.043
   101,   101.000,     0.040
   102,   102.000,     0.037
   103,   103.000,     0.035
   104,   104.000,     0.032
   105,   105.000,     0.030
   106,   106.000,     0.028
   107,   107.000,     0.026
   108,   108.000,     0.025
   109,   109.000,     0.023
   110,   110.000,     0.021
   111,   111.000,     0.020
   112,   112.000,     0.019
   113,   113.000,     0.018
   114,   114.000,     0.017
   115,   115.000,     0.016
   116,   116.000,     0.015
   117,   117.000,     0.014
   118,   118.000,     0.013
   119,   119.000,     0.012
   120,   120.000,     0.012
   121,   121.000,     0.011
   122,   122.000,     0.010
   123,   123.000,     0.010
   124,   124.000,     0.009
   125,   125.000,     0.009
   126,   126.000,     0.008
   127,   127.000,     0.008
   128,   128.000,     0.007
   129,   129.000,     0.007
   130,   130.000,     0.007
   131,   131.000,     0.006
   132,   132.000,     0.006
   133,   133.000,     0.006
   134,   134.000,     0.005
   135,   135.000,     0.005
   136,   136.000,     0.005
   137,   137.000,     0.005
   138,   138.000,     0.005
   139,   139.000,     0.004
   140,   140.000,     0.004
   141,   141.000,     0.004
   142,   142.000,     0.004
   143,   143.000,     0.004
   144,   144.000,     0.003
   145,   145.000,     0.003
   146,   146.000,     0.003
   147,   147.000,     0.003
   148,   148.000,     0.003
   149,   149.000,     0.003
   150,   150.000,     0.003
   151,   151.000,     0.003
   152,   152.000,     0.002
   153,   153.000,     0.002
   154,   154.000,     0.002
   155,   155.000,     0.002
   156,   156.000,     0.002
   157,   157.000,     0.002
   158,   158.000,     0.002
   159,   159.000,     0.002
   160,   160.000,     0.002
   161,   161.000,     0.002
   162,   162.000,     0.002
   163,   163.000,     0.002
   164,   164.000,     0.001
   165,   165.000,     0.001
   166,   166.000,     0.001
   167,   167.000,     0.001
   168,   168.000,     0.001
   169,   169.000,     0.001
   170,   170.000,     0.001
   171,   171.000,     0.001
