RORBWin CSV Output File
Refer output file for complete listing of inputs and outputs: E:\Library\Automation\ryan-tools\tests\test_data\RORB\24hr-areal-example\Fig6_7_ aep0p5EY_du24hourtp2.out
Inc,Time (hrs),Calculated hydrograph:
     0,     0.000,    0.0000
     1,     1.000,    0.0000
     2,     2.000,    0.0000
     3,     3.000,    0.0000
     4,     4.000,    0.0000
     5,     5.000,    0.0000
     6,     6.000,    0.0000
     7,     7.000,    0.0000
     8,     8.000,    0.0000
     9,     9.000,    0.0000
    10,    10.000,    0.0000
    11,    11.000,    0.0000
    12,    12.000,    0.0000
    13,    13.000,    0.0000
    14,    14.000,    0.0000
    15,    15.000,    0.0000
    16,    16.000,    0.0000
    17,    17.000,    0.0000
    18,    18.000,    0.0000
    19,    19.000,    0.0000
    20,    20.000,    0.0000
    21,    21.000,    0.0000
    22,    22.000,    0.0000
    23,    23.000,    0.0000
    24,    24.000,    0.0000
    25,    25.000,    0.0000
    26,    26.000,    0.0000
    27,    27.000,    0.0000
    28,    28.000,    0.0843
    29,    29.000,    0.4218
    30,    30.000,    0.8436
    31,    31.000,    1.2024
    32,    32.000,    1.6112
    33,    33.000,    1.9662
    34,    34.000,    2.1368
    35,    35.000,    2.2843
    36,    36.000,    2.6544
    37,    37.000,    3.7997
    38,    38.000,    7.3702
    39,    39.000,   15.3529
    40,    40.000,   26.2165
    41,    41.000,   35.0868
    42,    42.000,   40.7999
    43,    43.000,   43.0741
    44,    44.000,   40.4707
    45,    45.000,   34.9509
    46,    46.000,   29.2234
    47,    47.000,   23.9176
    48,    48.000,   19.2263
    49,    49.000,   15.3543
    50,    50.000,   12.2621
    51,    51.000,    9.8223
    52,    52.000,    7.9065
    53,    53.000,    6.4022
    54,    54.000,    5.2198
    55,    55.000,    4.2874
    56,    56.000,    3.5467
    57,    57.000,    2.9538
    58,    58.000,    2.4760
    59,    59.000,    2.0882
    60,    60.000,    1.7715
    61,    61.000,    1.5110
    62,    62.000,    1.2954
    63,    63.000,    1.1160
    64,    64.000,    0.9658
    65,    65.000,    0.8394
    66,    66.000,    0.7324
    67,    67.000,    0.6415
    68,    68.000,    0.5639
    69,    69.000,    0.4973
    70,    70.000,    0.4400
    71,    71.000,    0.3905
    72,    72.000,    0.3475
    73,    73.000,    0.3101
    74,    74.000,    0.2775
    75,    75.000,    0.2489
    76,    76.000,    0.2238
    77,    77.000,    0.2017
    78,    78.000,    0.1821
    79,    79.000,    0.1648
    80,    80.000,    0.1494
    81,    81.000,    0.1358
    82,    82.000,    0.1236
    83,    83.000,    0.1127
    84,    84.000,    0.1029
    85,    85.000,    0.0941
    86,    86.000,    0.0863
    87,    87.000,    0.0792
    88,    88.000,    0.0728
    89,    89.000,    0.0670
    90,    90.000,    0.0617
    91,    91.000,    0.0570
    92,    92.000,    0.0526
    93,    93.000,    0.0487
    94,    94.000,    0.0451
    95,    95.000,    0.0418
    96,    96.000,    0.0388
    97,    97.000,    0.0361
    98,    98.000,    0.0336
    99,    99.000,    0.0313
   100,   100.000,    0.0292
   101,   101.000,    0.0272
   102,   102.000,    0.0254
   103,   103.000,    0.0238
   104,   104.000,    0.0222
   105,   105.000,    0.0208
   106,   106.000,    0.0195
   107,   107.000,    0.0183
   108,   108.000,    0.0172
   109,   109.000,    0.0162
   110,   110.000,    0.0152
   111,   111.000,    0.0143
   112,   112.000,    0.0135
   113,   113.000,    0.0127
   114,   114.000,    0.0120
   115,   115.000,    0.0113
   116,   116.000,    0.0107
   117,   117.000,    0.0101
   118,   118.000,    0.0095
   119,   119.000,    0.0090
   120,   120.000,    0.0086
   121,   121.000,    0.0081
   122,   122.000,    0.0077
   123,   123.000,    0.0073
   124,   124.000,    0.0069
   125,   125.000,    0.0066
