RORBWin CSV Output File
Refer output file for complete listing of inputs and outputs: E:\Library\Automation\ryan-tools\tests\test_data\RORB\24hr-areal-example\Fig6_7_ aep10_du24hourtp10.out
Inc,Time (hrs),Calculated hydrograph:
     0,     0.000,    0.0000
     1,     1.000,    0.0000
     2,     2.000,    0.0000
     3,     3.000,    0.0000
     4,     4.000,    0.0000
     5,     5.000,    0.0000
     6,     6.000,    0.0000
     7,     7.000,    0.0000
     8,     8.000,    0.0000
     9,     9.000,    0.0000
    10,    10.000,    0.0000
    11,    11.000,    0.0000
    12,    12.000,    0.0000
    13,    13.000,    0.0000
    14,    14.000,    0.0000
    15,    15.000,    0.0000
    16,    16.000,    0.0000
    17,    17.000,    0.0000
    18,    18.000,    0.0000
    19,    19.000,    0.0000
    20,    20.000,    0.0000
    21,    21.000,    0.0000
    22,    22.000,    0.0000
    23,    23.000,    0.0000
    24,    24.000,    0.0000
    25,    25.000,    1.0570
    26,    26.000,    7.7286
    27,    27.000,   20.0692
    28,    28.000,   31.1821
    29,    29.000,   38.6043
    30,    30.000,   41.5099
    31,    31.000,   39.4833
    32,    32.000,   34.9049
    33,    33.000,   30.8725
    34,    34.000,   30.6732
    35,    35.000,   34.9240
    36,    36.000,   41.1485
    37,    37.000,   46.1350
    38,    38.000,   49.0833
    39,    39.000,   51.3648
    40,    40.000,   52.0603
    41,    41.000,   51.0036
    42,    42.000,   50.0886
    43,    43.000,   50.8049
    44,    44.000,   53.2358
    45,    45.000,   56.0902
    46,    46.000,   56.6086
    47,    47.000,   51.9085
    48,    48.000,   43.7320
    49,    49.000,   35.4438
    50,    50.000,   28.1512
    51,    51.000,   22.1225
    52,    52.000,   17.3493
    53,    53.000,   13.6495
    54,    54.000,   10.8034
    55,    55.000,    8.6142
    56,    56.000,    6.9260
    57,    57.000,    5.6178
    58,    58.000,    4.5946
    59,    59.000,    3.7872
    60,    60.000,    3.1447
    61,    61.000,    2.6294
    62,    62.000,    2.2129
    63,    63.000,    1.8736
    64,    64.000,    1.5954
    65,    65.000,    1.3657
    66,    66.000,    1.1749
    67,    67.000,    1.0154
    68,    68.000,    0.8814
    69,    69.000,    0.7681
    70,    70.000,    0.6720
    71,    71.000,    0.5901
    72,    72.000,    0.5199
    73,    73.000,    0.4595
    74,    74.000,    0.4074
    75,    75.000,    0.3622
    76,    76.000,    0.3230
    77,    77.000,    0.2888
    78,    78.000,    0.2588
    79,    79.000,    0.2325
    80,    80.000,    0.2094
    81,    81.000,    0.1889
    82,    82.000,    0.1709
    83,    83.000,    0.1548
    84,    84.000,    0.1406
    85,    85.000,    0.1279
    86,    86.000,    0.1165
    87,    87.000,    0.1064
    88,    88.000,    0.0973
    89,    89.000,    0.0891
    90,    90.000,    0.0817
    91,    91.000,    0.0750
    92,    92.000,    0.0690
    93,    93.000,    0.0636
    94,    94.000,    0.0587
    95,    95.000,    0.0542
    96,    96.000,    0.0501
    97,    97.000,    0.0464
    98,    98.000,    0.0430
    99,    99.000,    0.0399
   100,   100.000,    0.0371
   101,   101.000,    0.0345
   102,   102.000,    0.0321
   103,   103.000,    0.0299
   104,   104.000,    0.0279
   105,   105.000,    0.0261
   106,   106.000,    0.0244
   107,   107.000,    0.0228
   108,   108.000,    0.0213
   109,   109.000,    0.0200
   110,   110.000,    0.0188
   111,   111.000,    0.0176
   112,   112.000,    0.0165
   113,   113.000,    0.0156
   114,   114.000,    0.0146
   115,   115.000,    0.0138
   116,   116.000,    0.0130
   117,   117.000,    0.0122
   118,   118.000,    0.0116
   119,   119.000,    0.0109
   120,   120.000,    0.0103
   121,   121.000,    0.0098
   122,   122.000,    0.0092
   123,   123.000,    0.0087
   124,   124.000,    0.0083
   125,   125.000,    0.0078
