RORBWin CSV Output File
Refer output file for complete listing of inputs and outputs: E:\Library\Automation\ryan-tools\tests\test_data\RORB\24hr-areal-example\Fig6_7_ aep0p5EY_du24hourtp4.out
Inc,Time (hrs),Calculated hydrograph:
     0,     0.000,    0.0000
     1,     1.000,    0.0000
     2,     2.000,    0.0000
     3,     3.000,    0.0000
     4,     4.000,    0.0000
     5,     5.000,    0.0000
     6,     6.000,    0.0000
     7,     7.000,    0.0000
     8,     8.000,    0.0000
     9,     9.000,    0.0000
    10,    10.000,    0.0000
    11,    11.000,    0.0000
    12,    12.000,    0.0000
    13,    13.000,    0.0000
    14,    14.000,    0.0000
    15,    15.000,    0.0000
    16,    16.000,    0.0000
    17,    17.000,    0.0000
    18,    18.000,    0.0000
    19,    19.000,    0.0000
    20,    20.000,    0.0000
    21,    21.000,    0.0000
    22,    22.000,    0.0000
    23,    23.000,    0.0000
    24,    24.000,    0.0000
    25,    25.000,    0.0000
    26,    26.000,    0.0000
    27,    27.000,    0.5490
    28,    28.000,    4.3259
    29,    29.000,   12.3966
    30,    30.000,   21.3179
    31,    31.000,   28.1453
    32,    32.000,   31.2762
    33,    33.000,   31.2406
    34,    34.000,   30.8814
    35,    35.000,   30.2021
    36,    36.000,   27.5323
    37,    37.000,   23.5564
    38,    38.000,   20.0508
    39,    39.000,   17.7974
    40,    40.000,   16.0494
    41,    41.000,   14.0414
    42,    42.000,   11.9460
    43,    43.000,   10.0374
    44,    44.000,    8.3777
    45,    45.000,    6.9890
    46,    46.000,    5.8635
    47,    47.000,    4.9308
    48,    48.000,    4.1425
    49,    49.000,    3.4854
    50,    50.000,    2.9415
    51,    51.000,    2.4916
    52,    52.000,    2.1186
    53,    53.000,    1.8084
    54,    54.000,    1.5498
    55,    55.000,    1.3333
    56,    56.000,    1.1515
    57,    57.000,    0.9982
    58,    58.000,    0.8686
    59,    59.000,    0.7585
    60,    60.000,    0.6646
    61,    61.000,    0.5842
    62,    62.000,    0.5152
    63,    63.000,    0.4557
    64,    64.000,    0.4043
    65,    65.000,    0.3597
    66,    66.000,    0.3208
    67,    67.000,    0.2869
    68,    68.000,    0.2572
    69,    69.000,    0.2311
    70,    70.000,    0.2082
    71,    71.000,    0.1879
    72,    72.000,    0.1699
    73,    73.000,    0.1540
    74,    74.000,    0.1398
    75,    75.000,    0.1272
    76,    76.000,    0.1159
    77,    77.000,    0.1058
    78,    78.000,    0.0968
    79,    79.000,    0.0886
    80,    80.000,    0.0813
    81,    81.000,    0.0747
    82,    82.000,    0.0687
    83,    83.000,    0.0633
    84,    84.000,    0.0584
    85,    85.000,    0.0539
    86,    86.000,    0.0499
    87,    87.000,    0.0462
    88,    88.000,    0.0428
    89,    89.000,    0.0397
    90,    90.000,    0.0369
    91,    91.000,    0.0343
    92,    92.000,    0.0320
    93,    93.000,    0.0298
    94,    94.000,    0.0278
    95,    95.000,    0.0260
    96,    96.000,    0.0243
    97,    97.000,    0.0227
    98,    98.000,    0.0213
    99,    99.000,    0.0199
   100,   100.000,    0.0187
   101,   101.000,    0.0175
   102,   102.000,    0.0165
   103,   103.000,    0.0155
   104,   104.000,    0.0146
   105,   105.000,    0.0137
   106,   106.000,    0.0129
   107,   107.000,    0.0122
   108,   108.000,    0.0115
   109,   109.000,    0.0109
   110,   110.000,    0.0103
   111,   111.000,    0.0097
   112,   112.000,    0.0092
   113,   113.000,    0.0087
   114,   114.000,    0.0082
   115,   115.000,    0.0078
   116,   116.000,    0.0074
   117,   117.000,    0.0070
   118,   118.000,    0.0067
   119,   119.000,    0.0063
   120,   120.000,    0.0060
   121,   121.000,    0.0057
   122,   122.000,    0.0054
   123,   123.000,    0.0052
   124,   124.000,    0.0049
   125,   125.000,    0.0047
