RORBWin CSV Output File
Refer output file for complete listing of inputs and outputs: E:\Library\Automation\ryan-tools\tests\test_data\RORB\24hr-areal-example\Fig6_7_ aep20_du24hourtp6.out
Inc,Time (hrs),Calculated hydrograph:
     0,     0.000,    0.0000
     1,     1.000,    0.0000
     2,     2.000,    0.0000
     3,     3.000,    0.0000
     4,     4.000,    0.0000
     5,     5.000,    0.0000
     6,     6.000,    0.0000
     7,     7.000,    0.0000
     8,     8.000,    0.0000
     9,     9.000,    0.0000
    10,    10.000,    0.0000
    11,    11.000,    0.0000
    12,    12.000,    0.0000
    13,    13.000,    0.0000
    14,    14.000,    0.0000
    15,    15.000,    0.0000
    16,    16.000,    0.0000
    17,    17.000,    0.0000
    18,    18.000,    0.0000
    19,    19.000,    0.0000
    20,    20.000,    0.0000
    21,    21.000,    0.0000
    22,    22.000,    0.0000
    23,    23.000,    0.0000
    24,    24.000,    0.0000
    25,    25.000,    0.0000
    26,    26.000,    0.0000
    27,    27.000,    0.0002
    28,    28.000,    0.1715
    29,    29.000,    0.9615
    30,    30.000,    3.2744
    31,    31.000,    9.5367
    32,    32.000,   19.5416
    33,    33.000,   29.3541
    34,    34.000,   36.1190
    35,    35.000,   38.5526
    36,    36.000,   38.9930
    37,    37.000,   39.3224
    38,    38.000,   38.5297
    39,    39.000,   39.0955
    40,    40.000,   44.5002
    41,    41.000,   51.1185
    42,    42.000,   54.9356
    43,    43.000,   57.0327
    44,    44.000,   55.2815
    45,    45.000,   48.5651
    46,    46.000,   40.3382
    47,    47.000,   32.5797
    48,    48.000,   25.8259
    49,    49.000,   20.3183
    50,    50.000,   15.9830
    51,    51.000,   12.6210
    52,    52.000,   10.0268
    53,    53.000,    8.0234
    54,    54.000,    6.4694
    55,    55.000,    5.2587
    56,    56.000,    4.3100
    57,    57.000,    3.5598
    58,    58.000,    2.9614
    59,    59.000,    2.4804
    60,    60.000,    2.0907
    61,    61.000,    1.7728
    62,    62.000,    1.5117
    63,    63.000,    1.2958
    64,    64.000,    1.1162
    65,    65.000,    0.9658
    66,    66.000,    0.8394
    67,    67.000,    0.7324
    68,    68.000,    0.6415
    69,    69.000,    0.5638
    70,    70.000,    0.4973
    71,    71.000,    0.4400
    72,    72.000,    0.3905
    73,    73.000,    0.3475
    74,    74.000,    0.3101
    75,    75.000,    0.2775
    76,    76.000,    0.2489
    77,    77.000,    0.2238
    78,    78.000,    0.2017
    79,    79.000,    0.1821
    80,    80.000,    0.1648
    81,    81.000,    0.1495
    82,    82.000,    0.1358
    83,    83.000,    0.1236
    84,    84.000,    0.1127
    85,    85.000,    0.1029
    86,    86.000,    0.0942
    87,    87.000,    0.0863
    88,    88.000,    0.0792
    89,    89.000,    0.0728
    90,    90.000,    0.0670
    91,    91.000,    0.0617
    92,    92.000,    0.0570
    93,    93.000,    0.0526
    94,    94.000,    0.0487
    95,    95.000,    0.0451
    96,    96.000,    0.0418
    97,    97.000,    0.0388
    98,    98.000,    0.0361
    99,    99.000,    0.0336
   100,   100.000,    0.0313
   101,   101.000,    0.0292
   102,   102.000,    0.0272
   103,   103.000,    0.0254
   104,   104.000,    0.0238
   105,   105.000,    0.0223
   106,   106.000,    0.0208
   107,   107.000,    0.0195
   108,   108.000,    0.0183
   109,   109.000,    0.0172
   110,   110.000,    0.0162
   111,   111.000,    0.0152
   112,   112.000,    0.0143
   113,   113.000,    0.0135
   114,   114.000,    0.0127
   115,   115.000,    0.0120
   116,   116.000,    0.0113
   117,   117.000,    0.0107
   118,   118.000,    0.0101
   119,   119.000,    0.0096
   120,   120.000,    0.0090
   121,   121.000,    0.0086
   122,   122.000,    0.0081
   123,   123.000,    0.0077
   124,   124.000,    0.0073
   125,   125.000,    0.0069
