RORBWin CSV Output File
Refer output file for complete listing of inputs and outputs: E:\Library\Automation\ryan-tools\tests\test_data\RORB\24hr-areal-example\Fig6_7_ aep0p2EY_du24hourtp8.out
Inc,Time (hrs),Calculated hydrograph:
     0,     0.000,    0.0000
     1,     1.000,    0.0000
     2,     2.000,    0.0000
     3,     3.000,    0.0000
     4,     4.000,    0.0000
     5,     5.000,    0.0000
     6,     6.000,    0.0000
     7,     7.000,    0.0000
     8,     8.000,    0.0000
     9,     9.000,    0.0000
    10,    10.000,    0.0000
    11,    11.000,    0.0000
    12,    12.000,    0.0000
    13,    13.000,    0.0000
    14,    14.000,    0.0000
    15,    15.000,    0.0000
    16,    16.000,    0.0000
    17,    17.000,    0.0000
    18,    18.000,    0.0000
    19,    19.000,    0.0000
    20,    20.000,    0.0000
    21,    21.000,    0.0000
    22,    22.000,    0.0000
    23,    23.000,    0.0000
    24,    24.000,    0.0000
    25,    25.000,    0.2781
    26,    26.000,    2.0512
    27,    27.000,    7.7462
    28,    28.000,   21.2678
    29,    29.000,   44.2771
    30,    30.000,   67.9069
    31,    31.000,   82.6689
    32,    32.000,   92.2479
    33,    33.000,   98.2407
    34,    34.000,   92.1526
    35,    35.000,   76.3494
    36,    36.000,   60.1800
    37,    37.000,   46.6553
    38,    38.000,   36.2488
    39,    39.000,   28.2394
    40,    40.000,   21.9640
    41,    41.000,   17.1636
    42,    42.000,   13.6831
    43,    43.000,   11.2954
    44,    44.000,    9.4580
    45,    45.000,    7.8742
    46,    46.000,    6.5549
    47,    47.000,    5.4721
    48,    48.000,    4.5813
    49,    49.000,    3.8468
    50,    50.000,    3.2402
    51,    51.000,    2.7387
    52,    52.000,    2.3233
    53,    53.000,    1.9786
    54,    54.000,    1.6917
    55,    55.000,    1.4522
    56,    56.000,    1.2514
    57,    57.000,    1.0826
    58,    58.000,    0.9401
    59,    59.000,    0.8193
    60,    60.000,    0.7166
    61,    61.000,    0.6289
    62,    62.000,    0.5536
    63,    63.000,    0.4889
    64,    64.000,    0.4331
    65,    65.000,    0.3847
    66,    66.000,    0.3427
    67,    67.000,    0.3060
    68,    68.000,    0.2740
    69,    69.000,    0.2459
    70,    70.000,    0.2212
    71,    71.000,    0.1994
    72,    72.000,    0.1802
    73,    73.000,    0.1631
    74,    74.000,    0.1479
    75,    75.000,    0.1344
    76,    76.000,    0.1224
    77,    77.000,    0.1116
    78,    78.000,    0.1020
    79,    79.000,    0.0933
    80,    80.000,    0.0855
    81,    81.000,    0.0785
    82,    82.000,    0.0722
    83,    83.000,    0.0664
    84,    84.000,    0.0612
    85,    85.000,    0.0565
    86,    86.000,    0.0522
    87,    87.000,    0.0483
    88,    88.000,    0.0448
    89,    89.000,    0.0415
    90,    90.000,    0.0386
    91,    91.000,    0.0358
    92,    92.000,    0.0333
    93,    93.000,    0.0311
    94,    94.000,    0.0290
    95,    95.000,    0.0270
    96,    96.000,    0.0253
    97,    97.000,    0.0236
    98,    98.000,    0.0221
    99,    99.000,    0.0207
   100,   100.000,    0.0194
   101,   101.000,    0.0182
   102,   102.000,    0.0171
   103,   103.000,    0.0161
   104,   104.000,    0.0151
   105,   105.000,    0.0142
   106,   106.000,    0.0134
   107,   107.000,    0.0126
   108,   108.000,    0.0119
   109,   109.000,    0.0113
   110,   110.000,    0.0106
   111,   111.000,    0.0100
   112,   112.000,    0.0095
   113,   113.000,    0.0090
   114,   114.000,    0.0085
   115,   115.000,    0.0081
   116,   116.000,    0.0076
   117,   117.000,    0.0073
   118,   118.000,    0.0069
   119,   119.000,    0.0065
   120,   120.000,    0.0062
   121,   121.000,    0.0059
   122,   122.000,    0.0056
   123,   123.000,    0.0053
   124,   124.000,    0.0051
   125,   125.000,    0.0048
