RORBWin CSV Output File
Refer output file for complete listing of inputs and outputs: E:\Library\Automation\ryan-tools\tests\test_data\RORB\24hr-areal-example\Fig6_7_ aep50_du24hourtp8.out
Inc,Time (hrs),Calculated hydrograph:
     0,     0.000,    0.0000
     1,     1.000,    0.0000
     2,     2.000,    0.0000
     3,     3.000,    0.0000
     4,     4.000,    0.0000
     5,     5.000,    0.0000
     6,     6.000,    0.0000
     7,     7.000,    0.0000
     8,     8.000,    0.0000
     9,     9.000,    0.0000
    10,    10.000,    0.0000
    11,    11.000,    0.0000
    12,    12.000,    0.0000
    13,    13.000,    0.0000
    14,    14.000,    0.0000
    15,    15.000,    0.0000
    16,    16.000,    0.0000
    17,    17.000,    0.0000
    18,    18.000,    0.0000
    19,    19.000,    0.0000
    20,    20.000,    0.0000
    21,    21.000,    0.0000
    22,    22.000,    0.0000
    23,    23.000,    0.0000
    24,    24.000,    0.0000
    25,    25.000,    0.0000
    26,    26.000,    0.0000
    27,    27.000,    0.2850
    28,    28.000,    3.2812
    29,    29.000,   12.1301
    30,    30.000,   23.5733
    31,    31.000,   32.0336
    32,    32.000,   38.5848
    33,    33.000,   44.2690
    34,    34.000,   44.5414
    35,    35.000,   39.3210
    36,    36.000,   32.7972
    37,    37.000,   26.5925
    38,    38.000,   21.1911
    39,    39.000,   16.7735
    40,    40.000,   13.2786
    41,    41.000,   10.5547
    42,    42.000,    8.4410
    43,    43.000,    6.7984
    44,    44.000,    5.5184
    45,    45.000,    4.5160
    46,    46.000,    3.7243
    47,    47.000,    3.0936
    48,    48.000,    2.5873
    49,    49.000,    2.1778
    50,    50.000,    1.8442
    51,    51.000,    1.5706
    52,    52.000,    1.3447
    53,    53.000,    1.1570
    54,    54.000,    1.0001
    55,    55.000,    0.8683
    56,    56.000,    0.7569
    57,    57.000,    0.6623
    58,    58.000,    0.5817
    59,    59.000,    0.5126
    60,    60.000,    0.4532
    61,    61.000,    0.4019
    62,    62.000,    0.3574
    63,    63.000,    0.3188
    64,    64.000,    0.2850
    65,    65.000,    0.2555
    66,    66.000,    0.2296
    67,    67.000,    0.2068
    68,    68.000,    0.1867
    69,    69.000,    0.1688
    70,    70.000,    0.1530
    71,    71.000,    0.1390
    72,    72.000,    0.1264
    73,    73.000,    0.1152
    74,    74.000,    0.1052
    75,    75.000,    0.0962
    76,    76.000,    0.0881
    77,    77.000,    0.0808
    78,    78.000,    0.0743
    79,    79.000,    0.0683
    80,    80.000,    0.0630
    81,    81.000,    0.0581
    82,    82.000,    0.0536
    83,    83.000,    0.0496
    84,    84.000,    0.0459
    85,    85.000,    0.0426
    86,    86.000,    0.0395
    87,    87.000,    0.0367
    88,    88.000,    0.0342
    89,    89.000,    0.0318
    90,    90.000,    0.0297
    91,    91.000,    0.0277
    92,    92.000,    0.0258
    93,    93.000,    0.0242
    94,    94.000,    0.0226
    95,    95.000,    0.0212
    96,    96.000,    0.0198
    97,    97.000,    0.0186
    98,    98.000,    0.0175
    99,    99.000,    0.0164
   100,   100.000,    0.0154
   101,   101.000,    0.0145
   102,   102.000,    0.0137
   103,   103.000,    0.0129
   104,   104.000,    0.0122
   105,   105.000,    0.0115
   106,   106.000,    0.0108
   107,   107.000,    0.0102
   108,   108.000,    0.0097
   109,   109.000,    0.0092
   110,   110.000,    0.0087
   111,   111.000,    0.0082
   112,   112.000,    0.0078
   113,   113.000,    0.0074
   114,   114.000,    0.0070
   115,   115.000,    0.0067
   116,   116.000,    0.0063
   117,   117.000,    0.0060
   118,   118.000,    0.0057
   119,   119.000,    0.0054
   120,   120.000,    0.0052
   121,   121.000,    0.0049
   122,   122.000,    0.0047
   123,   123.000,    0.0045
   124,   124.000,    0.0043
   125,   125.000,    0.0041
