RORBWin CSV Output File
Refer output file for complete listing of inputs and outputs: E:\Library\Automation\ryan-tools\tests\test_data\RORB\24hr-areal-example\Fig6_7_ aep20_du24hourtp4.out
Inc,Time (hrs),Calculated hydrograph:
     0,     0.000,    0.0000
     1,     1.000,    0.0000
     2,     2.000,    0.0000
     3,     3.000,    0.0000
     4,     4.000,    0.0000
     5,     5.000,    0.0000
     6,     6.000,    0.0000
     7,     7.000,    0.0000
     8,     8.000,    0.0000
     9,     9.000,    0.0000
    10,    10.000,    0.0000
    11,    11.000,    0.0000
    12,    12.000,    0.0000
    13,    13.000,    0.0000
    14,    14.000,    0.0000
    15,    15.000,    0.0000
    16,    16.000,    0.0000
    17,    17.000,    0.0000
    18,    18.000,    0.0000
    19,    19.000,    0.0000
    20,    20.000,    0.0000
    21,    21.000,    0.0000
    22,    22.000,    0.0000
    23,    23.000,    0.0000
    24,    24.000,    0.0000
    25,    25.000,    0.0000
    26,    26.000,    0.7972
    27,    27.000,    6.6053
    28,    28.000,   20.4835
    29,    29.000,   37.9126
    30,    30.000,   52.7001
    31,    31.000,   62.0735
    32,    32.000,   63.9245
    33,    33.000,   60.0040
    34,    34.000,   56.7551
    35,    35.000,   53.9874
    36,    36.000,   47.8266
    37,    37.000,   39.7522
    38,    38.000,   33.5091
    39,    39.000,   30.5749
    40,    40.000,   29.2029
    41,    41.000,   27.2145
    42,    42.000,   24.2472
    43,    43.000,   20.8794
    44,    44.000,   17.9003
    45,    45.000,   15.9365
    46,    46.000,   14.7232
    47,    47.000,   13.3320
    48,    48.000,   11.5910
    49,    49.000,    9.8804
    50,    50.000,    8.3398
    51,    51.000,    6.9926
    52,    52.000,    5.8426
    53,    53.000,    4.8791
    54,    54.000,    4.0792
    55,    55.000,    3.4189
    56,    56.000,    2.8753
    57,    57.000,    2.4278
    58,    58.000,    2.0590
    59,    59.000,    1.7540
    60,    60.000,    1.5008
    61,    61.000,    1.2898
    62,    62.000,    1.1132
    63,    63.000,    0.9647
    64,    64.000,    0.8393
    65,    65.000,    0.7329
    66,    66.000,    0.6423
    67,    67.000,    0.5649
    68,    68.000,    0.4983
    69,    69.000,    0.4410
    70,    70.000,    0.3914
    71,    71.000,    0.3484
    72,    72.000,    0.3109
    73,    73.000,    0.2782
    74,    74.000,    0.2495
    75,    75.000,    0.2244
    76,    76.000,    0.2022
    77,    77.000,    0.1826
    78,    78.000,    0.1652
    79,    79.000,    0.1498
    80,    80.000,    0.1361
    81,    81.000,    0.1239
    82,    82.000,    0.1129
    83,    83.000,    0.1031
    84,    84.000,    0.0943
    85,    85.000,    0.0864
    86,    86.000,    0.0793
    87,    87.000,    0.0729
    88,    88.000,    0.0671
    89,    89.000,    0.0618
    90,    90.000,    0.0570
    91,    91.000,    0.0527
    92,    92.000,    0.0488
    93,    93.000,    0.0452
    94,    94.000,    0.0419
    95,    95.000,    0.0389
    96,    96.000,    0.0361
    97,    97.000,    0.0336
    98,    98.000,    0.0313
    99,    99.000,    0.0292
   100,   100.000,    0.0272
   101,   101.000,    0.0255
   102,   102.000,    0.0238
   103,   103.000,    0.0223
   104,   104.000,    0.0209
   105,   105.000,    0.0196
   106,   106.000,    0.0183
   107,   107.000,    0.0172
   108,   108.000,    0.0162
   109,   109.000,    0.0152
   110,   110.000,    0.0143
   111,   111.000,    0.0135
   112,   112.000,    0.0127
   113,   113.000,    0.0120
   114,   114.000,    0.0113
   115,   115.000,    0.0107
   116,   116.000,    0.0101
   117,   117.000,    0.0096
   118,   118.000,    0.0090
   119,   119.000,    0.0086
   120,   120.000,    0.0081
   121,   121.000,    0.0077
   122,   122.000,    0.0073
   123,   123.000,    0.0069
   124,   124.000,    0.0066
   125,   125.000,    0.0062
