RORBWin CSV Output File
Refer output file for complete listing of inputs and outputs: E:\Library\Automation\ryan-tools\tests\test_data\RORB\24hr-areal-example\Fig6_7_ aep20_du24hourtp1.out
Inc,Time (hrs),Calculated hydrograph:
     0,     0.000,    0.0000
     1,     1.000,    0.0000
     2,     2.000,    0.0000
     3,     3.000,    0.0000
     4,     4.000,    0.0000
     5,     5.000,    0.0000
     6,     6.000,    0.0000
     7,     7.000,    0.0000
     8,     8.000,    0.0000
     9,     9.000,    0.0000
    10,    10.000,    0.0000
    11,    11.000,    0.0000
    12,    12.000,    0.0000
    13,    13.000,    0.0000
    14,    14.000,    0.0000
    15,    15.000,    0.0000
    16,    16.000,    0.0000
    17,    17.000,    0.0000
    18,    18.000,    0.0000
    19,    19.000,    0.0000
    20,    20.000,    0.0000
    21,    21.000,    0.0000
    22,    22.000,    0.0000
    23,    23.000,    0.0000
    24,    24.000,    0.0000
    25,    25.000,    0.0000
    26,    26.000,    0.0000
    27,    27.000,    0.0000
    28,    28.000,    0.5458
    29,    29.000,    4.4072
    30,    30.000,   12.2252
    31,    31.000,   20.1888
    32,    32.000,   28.5874
    33,    33.000,   36.7303
    34,    34.000,   39.3996
    35,    35.000,   36.5409
    36,    36.000,   33.9690
    37,    37.000,   37.5227
    38,    38.000,   47.1285
    39,    39.000,   55.9984
    40,    40.000,   60.8089
    41,    41.000,   64.0602
    42,    42.000,   66.6244
    43,    43.000,   67.8983
    44,    44.000,   65.6075
    45,    45.000,   57.8766
    46,    46.000,   47.5827
    47,    47.000,   37.9035
    48,    48.000,   29.7135
    49,    49.000,   23.1349
    50,    50.000,   18.0255
    51,    51.000,   14.1156
    52,    52.000,   11.1342
    53,    53.000,    8.8548
    54,    54.000,    7.1040
    55,    55.000,    5.7505
    56,    56.000,    4.6948
    57,    57.000,    3.8644
    58,    58.000,    3.2052
    59,    59.000,    2.6774
    60,    60.000,    2.2513
    61,    61.000,    1.9048
    62,    62.000,    1.6209
    63,    63.000,    1.3868
    64,    64.000,    1.1924
    65,    65.000,    1.0300
    66,    66.000,    0.8937
    67,    67.000,    0.7785
    68,    68.000,    0.6809
    69,    69.000,    0.5976
    70,    70.000,    0.5264
    71,    71.000,    0.4651
    72,    72.000,    0.4122
    73,    73.000,    0.3665
    74,    74.000,    0.3267
    75,    75.000,    0.2920
    76,    76.000,    0.2616
    77,    77.000,    0.2350
    78,    78.000,    0.2116
    79,    79.000,    0.1909
    80,    80.000,    0.1726
    81,    81.000,    0.1564
    82,    82.000,    0.1419
    83,    83.000,    0.1291
    84,    84.000,    0.1176
    85,    85.000,    0.1073
    86,    86.000,    0.0981
    87,    87.000,    0.0899
    88,    88.000,    0.0824
    89,    89.000,    0.0757
    90,    90.000,    0.0696
    91,    91.000,    0.0641
    92,    92.000,    0.0591
    93,    93.000,    0.0546
    94,    94.000,    0.0505
    95,    95.000,    0.0467
    96,    96.000,    0.0433
    97,    97.000,    0.0402
    98,    98.000,    0.0374
    99,    99.000,    0.0347
   100,   100.000,    0.0323
   101,   101.000,    0.0301
   102,   102.000,    0.0281
   103,   103.000,    0.0263
   104,   104.000,    0.0245
   105,   105.000,    0.0230
   106,   106.000,    0.0215
   107,   107.000,    0.0201
   108,   108.000,    0.0189
   109,   109.000,    0.0177
   110,   110.000,    0.0167
   111,   111.000,    0.0157
   112,   112.000,    0.0147
   113,   113.000,    0.0139
   114,   114.000,    0.0131
   115,   115.000,    0.0123
   116,   116.000,    0.0116
   117,   117.000,    0.0110
   118,   118.000,    0.0104
   119,   119.000,    0.0098
   120,   120.000,    0.0093
   121,   121.000,    0.0088
   122,   122.000,    0.0083
   123,   123.000,    0.0079
   124,   124.000,    0.0075
   125,   125.000,    0.0071
