RORBWin CSV Output File
Refer output file for complete listing of inputs and outputs: E:\Library\Automation\ryan-tools\tests\test_data\RORB\24hr-areal-example\Fig6_7_ aep0p5EY_du24hourtp10.out
Inc,Time (hrs),Calculated hydrograph:
     0,     0.000,    0.0000
     1,     1.000,    0.0000
     2,     2.000,    0.0000
     3,     3.000,    0.0000
     4,     4.000,    0.0000
     5,     5.000,    0.0000
     6,     6.000,    0.0000
     7,     7.000,    0.0000
     8,     8.000,    0.0000
     9,     9.000,    0.0000
    10,    10.000,    0.0000
    11,    11.000,    0.0000
    12,    12.000,    0.0000
    13,    13.000,    0.0000
    14,    14.000,    0.0000
    15,    15.000,    0.0000
    16,    16.000,    0.0000
    17,    17.000,    0.0000
    18,    18.000,    0.0000
    19,    19.000,    0.0000
    20,    20.000,    0.0000
    21,    21.000,    0.0000
    22,    22.000,    0.0000
    23,    23.000,    0.0000
    24,    24.000,    0.0000
    25,    25.000,    0.0000
    26,    26.000,    0.0932
    27,    27.000,    0.5866
    28,    28.000,    1.4908
    29,    29.000,    2.4409
    30,    30.000,    3.0810
    31,    31.000,    3.3204
    32,    32.000,    3.3189
    33,    33.000,    3.3121
    34,    34.000,    3.8201
    35,    35.000,    5.2348
    36,    36.000,    7.2731
    37,    37.000,    9.0650
    38,    38.000,   10.3254
    39,    39.000,   11.3689
    40,    40.000,   11.7331
    41,    41.000,   11.2609
    42,    42.000,   10.6417
    43,    43.000,   10.5788
    44,    44.000,   11.2685
    45,    45.000,   12.3076
    46,    46.000,   13.0723
    47,    47.000,   12.8750
    48,    48.000,   11.7908
    49,    49.000,   10.3924
    50,    50.000,    8.9558
    51,    51.000,    7.5988
    52,    52.000,    6.3849
    53,    53.000,    5.3378
    54,    54.000,    4.4555
    55,    55.000,    3.7223
    56,    56.000,    3.1175
    57,    57.000,    2.6199
    58,    58.000,    2.2104
    59,    59.000,    1.8729
    60,    60.000,    1.5941
    61,    61.000,    1.3632
    62,    62.000,    1.1711
    63,    63.000,    1.0105
    64,    64.000,    0.8757
    65,    65.000,    0.7619
    66,    66.000,    0.6656
    67,    67.000,    0.5835
    68,    68.000,    0.5135
    69,    69.000,    0.4533
    70,    70.000,    0.4015
    71,    71.000,    0.3567
    72,    72.000,    0.3178
    73,    73.000,    0.2840
    74,    74.000,    0.2544
    75,    75.000,    0.2285
    76,    76.000,    0.2057
    77,    77.000,    0.1856
    78,    78.000,    0.1678
    79,    79.000,    0.1520
    80,    80.000,    0.1380
    81,    81.000,    0.1255
    82,    82.000,    0.1144
    83,    83.000,    0.1044
    84,    84.000,    0.0955
    85,    85.000,    0.0874
    86,    86.000,    0.0802
    87,    87.000,    0.0737
    88,    88.000,    0.0678
    89,    89.000,    0.0625
    90,    90.000,    0.0576
    91,    91.000,    0.0532
    92,    92.000,    0.0492
    93,    93.000,    0.0456
    94,    94.000,    0.0423
    95,    95.000,    0.0392
    96,    96.000,    0.0365
    97,    97.000,    0.0339
    98,    98.000,    0.0316
    99,    99.000,    0.0294
   100,   100.000,    0.0275
   101,   101.000,    0.0257
   102,   102.000,    0.0240
   103,   103.000,    0.0224
   104,   104.000,    0.0210
   105,   105.000,    0.0197
   106,   106.000,    0.0185
   107,   107.000,    0.0173
   108,   108.000,    0.0163
   109,   109.000,    0.0153
   110,   110.000,    0.0144
   111,   111.000,    0.0136
   112,   112.000,    0.0128
   113,   113.000,    0.0121
   114,   114.000,    0.0114
   115,   115.000,    0.0108
   116,   116.000,    0.0102
   117,   117.000,    0.0096
   118,   118.000,    0.0091
   119,   119.000,    0.0086
   120,   120.000,    0.0082
   121,   121.000,    0.0077
   122,   122.000,    0.0073
   123,   123.000,    0.0070
   124,   124.000,    0.0066
   125,   125.000,    0.0063
