"EG08_011 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG08_011.tcf]","Node ID","Hmax","Time Hmax"
     1,"DF01.1",     51.0995,      0.8375
     2,"DF01.2",     47.6883,      1.0151
