"EG08_010 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG08_010.tcf]","Node ID","Hmax","Time Hmax"
     1,"DF01.1",     50.6484,      0.8156
     2,"DF01.2",     47.5999,      0.9167
