"EG08_012 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG08_012.tcf]","Node ID","Hmax","Time Hmax"
     1,"DF01.1",     51.0275,      0.8458
     2,"DF01.2",     47.6782,      1.0102
