"EG08_013 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG08_013.tcf]","Node ID","Hmax","Time Hmax"
     1,"DF01.1",     50.4128,      0.7915
     2,"DF01.2",     47.5318,      0.8596
