"EG08_010 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG08_010.tcf]","Chan ID","Qmax","Time Qmax","Vmax","Time Vmax"
     1,"DF01",         106.149,          0.9162,      2.9956,          0.9162
     2,"PF01",          10.725,          0.3708,      5.0325,          0.4165
