"EG08_012 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG08_012.tcf]","Chan ID","Qmax","Time Qmax","Vmax","Time Vmax"
     1,"DF01",         113.276,          1.0098,      3.0373,          1.0099
     2,"PF01",          23.298,          0.4948,      8.7813,          0.5114
