No,Channel,US Node,DS Node,US Channel,DS Channel,Flags,Length,Form Loss,n or Cd,pSlope,US Invert,DS Invert,LBUS Obvert,RBUS Obvert,LBDS Obvert,RBDS Obvert,pBlockage
     1,"DF01","DF01.1","DF01.2","------","------","DF",            12.3,   0.000,   0.020,   0.0,    45.000,    45.000,    57.000,    57.000,    57.000,    57.000,     0.000
