iStep,tEnd,dtStar,dt,Nu,Nc,Nd,Eff
4800,       3738.058,0.588877,0.582524,0.332626,0.912537,0.299988,98.6818
4900,       3796.471,0.589928,0.588235,0.332794,0.914017,0.300003,98.6877
5000,       3855.294,0.592395,0.588237,0.333786,0.917694,0.299988,98.7001
5100,       3914.258,0.596084,0.594059,0.335358,0.923233,0.299973,98.709
5200,       3973.800,0.603439,0.6,0.338806,0.934341,0.299957,98.7176
5300,       4033.940,0.611165,0.606061,0.342026,0.945923,0.299957,98.7222
5400,       4094.694,0.619272,0.612245,0.345352,0.958023,0.299973,98.7226
5500,       4156.250,0.627711,0.625001,0.348679,0.970581,0.299957,98.7228
5600,       4218.948,0.636685,0.631579,0.352173,0.983948,0.299957,98.7295
5700,       4282.341,0.647425,0.638298,0.356552,0.999985,0.299545,98.7289
5800,       4346.452,0.64785,0.645161,0.354813,0.999985,0.292877,98.7328
5900,       4410.968,0.648315,0.645161,0.352783,1,0.288147,98.7447
6000,       4475.484,0.64876,0.645158,0.351074,0.999985,0.282578,98.7553
6100,       4540.000,0.649226,0.645161,0.351761,1,0.276016,98.7646
6200,       4604.516,0.649781,0.645161,0.354599,0.999985,0.268265,98.7726
6300,       4669.032,0.650406,0.645161,0.358093,1,0.260452,98.7791
6400,       4733.548,0.651051,0.645161,0.362564,0.999985,0.256622,98.784
6500,       4798.065,0.651717,0.645163,0.367065,1,0.254868,98.7875
6600,       4862.609,0.652364,0.652174,0.371353,0.999985,0.252594,98.7902
6700,       4927.826,0.653031,0.652174,0.374725,1,0.250244,98.8052
6800,       4993.044,0.653669,0.652174,0.375732,0.999985,0.247482,98.8184
6900,       5058.261,0.654338,0.652175,0.378143,0.999985,0.244797,98.83
7000,       5123.479,0.655037,0.652174,0.380569,1,0.241837,98.84
7100,       5188.696,0.655737,0.652174,0.383194,0.999985,0.238953,98.8485
7200,       5253.913,0.656448,0.652174,0.389481,1,0.236069,98.8553
7300,       5319.131,0.657159,0.652174,0.388855,0.999985,0.232834,98.8607
7400,       5384.348,0.657892,0.652171,0.388107,0.999985,0.229401,98.8646
7500,       5449.565,0.658645,0.652174,0.386719,0.999985,0.225662,98.8671
7600,       5514.783,0.659359,0.652174,0.384323,0.999985,0.221481,98.8683
7700,       5580.659,0.660064,0.659341,0.381454,0.999985,0.216904,98.8799
7800,       5646.593,0.660799,0.659342,0.363342,0.999985,0.212616,98.8911
7900,       5712.528,0.661546,0.659341,0.334259,0.999985,0.209702,98.9007
8000,       5778.462,0.662182,0.659341,0.313187,1,0.206696,98.9088
8100,       5844.396,0.662667,0.659341,0.311966,0.999985,0.203552,98.9159
8200,       5910.330,0.663102,0.659341,0.310928,1,0.200439,98.922
8300,       5976.264,0.663497,0.659342,0.310013,0.999985,0.197113,98.9273
8400,       6042.198,0.663882,0.659341,0.308655,1,0.193863,98.9318
8500,       6108.132,0.664307,0.659341,0.30722,0.999985,0.190704,98.9357
8600,       6174.066,0.664784,0.659341,0.305649,0.999985,0.188202,98.9387
8700,       6240.000,0.665291,0.659341,0.304062,1,0.186707,98.9408
8800,       6305.934,0.665809,0.659341,0.302216,1,0.184875,98.9421
8900,       6371.868,0.666317,0.659341,0.300034,1,0.182938,98.9426
9000,       6437.802,0.666663,0.659341,0.299332,1,0.180527,98.9425
9100,       6504.000,0.666968,0.666667,0.298431,1,0.178253,98.9459
9200,       6570.667,0.667243,0.666668,0.297699,1,0.177155,98.9559
9300,       6637.333,0.667528,0.666667,0.298355,1,0.175552,98.9653
9400,       6704.000,0.667763,0.666667,0.301117,0.999985,0.173737,98.9741
9500,       6770.667,0.667987,0.666667,0.303345,1,0.172043,98.9824
9600,       6837.333,0.668201,0.666667,0.304962,1,0.170807,98.9903
9700,       6904.000,0.668395,0.666667,0.306625,1,0.168823,98.9977
9800,       6970.667,0.668589,0.666667,0.308151,1,0.16745,99.0046
9900,       7037.334,0.668762,0.666667,0.309845,0.999985,0.166061,99.0112
10000,       7104.000,0.668936,0.666667,0.310974,1,0.164795,99.0174
10100,       7170.667,0.669099,0.666663,0.312363,1,0.163605,99.0233
10200,       7237.333,0.669262,0.666667,0.313202,1,0.16246,99.0288
10300,       7304.000,0.669467,0.666667,0.314224,1,0.161346,99.034
10400,       7370.667,0.669681,0.666667,0.315262,1,0.160355,99.0388
10500,       7437.333,0.669916,0.666667,0.317245,1,0.159286,99.0433
10600,       7504.001,0.670162,0.666667,0.319016,1,0.15773,99.0473
10700,       7570.667,0.670438,0.666667,0.318863,1,0.156204,99.0509
10800,       7637.334,0.670745,0.666667,0.318741,1,0.154587,99.0541
10900,       7704.001,0.671072,0.666667,0.320297,0.999985,0.15329,99.0568
11000,       7770.667,0.671421,0.666663,0.320267,1,0.153503,99.059
11100,       7837.334,0.671769,0.666667,0.320206,0.999985,0.151672,99.0608
11200,       7904.000,0.672077,0.666667,0.32077,1,0.150223,99.0621
11300,       7970.667,0.672312,0.666667,0.321579,1,0.149048,99.0631
11400,       8037.334,0.672507,0.666667,0.32251,1,0.14798,99.0637
11500,       8104.000,0.672682,0.666667,0.323257,1,0.146378,99.0642
11600,       8170.667,0.672836,0.666667,0.32399,1,0.144333,99.0644
11700,       8237.333,0.67301,0.666667,0.324722,0.999985,0.142471,99.0645
11800,       8304.000,0.673195,0.666667,0.325394,1,0.141266,99.0643
11900,       8370.667,0.673391,0.666673,0.32608,1,0.139252,99.0639
12000,       8437.334,0.673596,0.666667,0.326691,1,0.137207,99.0633
12100,       8504.001,0.673781,0.666667,0.327774,1,0.135788,99.0625
12200,       8570.667,0.673935,0.666667,0.329361,1,0.13324,99.0615
12300,       8637.334,0.674079,0.666667,0.330734,1,0.131409,99.0603
12400,       8704.045,0.674213,0.674157,0.332001,1,0.129547,99.0595
12500,       8771.461,0.674357,0.674157,0.332977,1,0.126968,99.0666
12600,       8838.877,0.674532,0.674157,0.422607,1,0.12674,99.0734
12700,       8906.292,0.674717,0.674157,0.417374,1,0.126297,99.0799
12800,       8973.708,0.674913,0.674154,0.414749,1,0.125992,99.0861
12900,       9041.124,0.675129,0.674157,0.41272,0.999985,0.125351,99.0919
13000,       9108.539,0.675366,0.674157,0.410385,1,0.124588,99.0975
13100,       9175.955,0.675603,0.674157,0.407959,0.999985,0.123703,99.1026
13200,       9243.371,0.675851,0.674164,0.405334,0.999985,0.124481,99.1075
13300,       9310.787,0.676098,0.674157,0.402756,1,0.125,99.112
13400,       9378.203,0.676325,0.674157,0.399994,0.999985,0.124878,99.1162
13500,       9445.619,0.676532,0.674157,0.397415,1,0.124557,99.1201
13600,       9513.034,0.676718,0.674157,0.396103,0.999985,0.123917,99.1237
13700,       9580.450,0.676903,0.674154,0.393539,1,0.121414,99.1271
13800,       9647.865,0.677079,0.674157,0.391586,1,0.121613,99.1303
13900,       9715.281,0.677286,0.674157,0.389313,0.999985,0.120163,99.1333
14000,       9782.697,0.677513,0.674157,0.386917,1,0.118958,99.1359
14100,       9850.113,0.677751,0.674154,0.384323,1,0.117188,99.1383
14200,       9917.528,0.677999,0.674157,0.381577,1,0.115433,99.1405
14300,       9984.944,0.678248,0.674157,0.378082,1,0.11377,99.1423
14400,      10052.360,0.678506,0.674157,0.374527,1,0.111328,99.1439
14500,      10119.775,0.678786,0.674157,0.370621,1,0.109222,99.1452
14600,      10187.191,0.679076,0.674164,0.366409,1,0.106903,99.1462
14700,      10254.607,0.679397,0.674157,0.361649,0.999985,0.103928,99.1469
14800,      10322.023,0.679708,0.674157,0.356674,1,0.102448,99.1473
14900,      10389.439,0.680009,0.674157,0.352158,1,0.102768,99.1474
15000,      10456.854,0.68031,0.674154,0.346161,1,0.10318,99.1472
15100,      10524.270,0.680611,0.674157,0.339508,1,0.102158,99.1467
15200,      10591.686,0.680902,0.674157,0.333206,1,0.100342,99.146
15300,      10659.101,0.681183,0.674157,0.314865,1,0.0981293,99.145
15400,      10726.517,0.681443,0.674157,0.294159,0.999985,0.0961609,99.1437
15500,      10793.933,0.681713,0.674154,0.272461,1,0.0937042,99.1423
