iStep,tEnd,dtStar,dt,Nu,Nc,Nd,Eff
100,         31.863,0.738956,0.721455,0.026886,0.0885468,0.00012207,99.4265
200,        215.000,2.5,2.5,0.503082,0.836533,0.0308838,98.1574
300,        442.146,2.02828,1.99234,0.416092,1.00243,0.0797882,97.9048
400,        620.571,1.71641,1.71429,0.451691,1.00113,0.104309,97.5369
500,        765.541,1.27779,1.2049,0.342743,1.0018,0.0887299,97.5883
600,        881.849,1.12499,1.0677,0.307343,1.00087,0.0974731,97.6218
700,        988.184,1.04719,1.02632,0.276749,1.0006,0.0952454,97.6827
800,       1088.852,0.990102,0.983607,0.252151,1.00046,0.10318,97.8012
900,       1184.300,0.946388,0.923522,0.226868,1.00046,0.100235,97.8746
1000,       1275.455,0.91196,0.909091,0.210037,1.00035,0.0975494,97.9007
1100,       1363.910,0.880569,0.84687,0.197189,1.00034,0.103561,97.9554
1200,       1449.296,0.853051,0.845071,0.189835,1.00031,0.107269,97.9905
1300,       1532.173,0.828666,0.818452,0.183533,1.00026,0.112061,98.0253
1400,       1612.973,0.807043,0.780781,0.190582,1.00024,0.125168,98.0657
1500,       1691.688,0.785948,0.779221,0.193497,1.00024,0.13588,98.1025
1600,       1768.259,0.766585,0.755735,0.191208,1.00023,0.142944,98.1277
1700,       1843.273,0.748418,0.727273,0.205276,1.00024,0.163605,98.1655
1800,       1916.251,0.728723,0.624843,0.227646,1.00024,0.197037,98.1896
1900,       1986.353,0.708302,0.705882,0.23764,1.00029,0.219467,98.1766
2000,       2055.124,0.688821,0.679943,0.245987,1.00026,0.239532,98.1891
2100,       2122.147,0.672784,0.664095,0.381516,1.00021,0.250412,98.2008
2200,       2188.352,0.662476,0.659341,0.372391,1.00012,0.256241,98.2324
2300,       2253.913,0.656629,0.652174,0.348099,1.00006,0.265778,98.2679
2400,       2319.131,0.653301,0.652174,0.396881,1.00005,0.276962,98.3053
2500,       2383.910,0.651221,0.643592,0.400391,1.00003,0.288422,98.3332
2600,       2448.387,0.649752,0.645161,0.380905,1.00003,0.298447,98.3541
2700,       2512.423,0.64064,0.631435,0.358719,0.987503,0.300064,98.3721
2800,       2575.095,0.627899,0.613094,0.343918,0.968918,0.300064,98.3834
2900,       2636.491,0.615882,0.584884,0.339005,0.951233,0.300049,98.3924
3000,       2696.981,0.604649,0.603857,0.334885,0.934631,0.300064,98.4094
3100,       2756.538,0.599262,0.576923,0.333847,0.926987,0.300018,98.4235
3200,       2815.842,0.595706,0.594059,0.333069,0.92189,0.300018,98.4412
3300,       2874.737,0.592142,0.584777,0.331894,0.916687,0.300018,98.4562
3400,       2933.529,0.588749,0.588235,0.330688,0.911697,0.300018,98.4787
3500,       2991.849,0.585852,0.582234,0.329636,0.907425,0.300018,98.495
3600,       3050.097,0.585526,0.582524,0.330078,0.907135,0.300003,98.5125
3700,       3108.350,0.584576,0.582524,0.329956,0.905807,0.300003,98.5323
3800,       3166.602,0.583568,0.582524,0.329666,0.904343,0.300003,98.5544
3900,       3224.855,0.582591,0.582524,0.329361,0.902924,0.300003,98.5789
4000,       3282.115,0.581616,0.576922,0.32901,0.901489,0.300003,98.5759
4100,       3339.808,0.581086,0.576923,0.328918,0.900726,0.300003,98.5877
4200,       3397.500,0.581561,0.576923,0.3293,0.901505,0.300003,98.5989
4300,       3455.192,0.582036,0.576923,0.329559,0.902222,0.300003,98.6083
4400,       3512.885,0.582542,0.576923,0.329788,0.903,0.299988,98.616
4500,       3570.874,0.583018,0.582524,0.329987,0.903702,0.300003,98.6306
4600,       3629.126,0.584118,0.582524,0.330521,0.90538,0.299988,98.6503
4700,       3687.379,0.58665,0.582524,0.331741,0.90921,0.299988,98.6639
4800,       3745.631,0.589163,0.582524,0.332764,0.912964,0.299988,98.6703
4900,       3804.118,0.590215,0.588235,0.332916,0.914444,0.299988,98.678
5000,       3862.941,0.592743,0.588237,0.333939,0.918213,0.299988,98.6897
5100,       3921.980,0.596981,0.594059,0.335815,0.924591,0.299957,98.6993
5200,       3981.600,0.604409,0.6,0.339203,0.935791,0.299957,98.7076
5300,       4041.818,0.612209,0.606061,0.342468,0.947479,0.299957,98.7118
5400,       4102.653,0.620331,0.612245,0.345795,0.959595,0.299957,98.7118
5500,       4164.375,0.628848,0.625001,0.349121,0.972275,0.299957,98.7135
5600,       4227.158,0.638065,0.631579,0.352737,0.986008,0.299957,98.7197
5700,       4290.639,0.647473,0.638298,0.3564,0.999985,0.298828,98.7182
