"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.1000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,     0.000
         0.017,         129,         0,         0,  1.354679    , 0.1666667E-01,  0.000000    , 0.2306552E-02, 0.2605159E-01,  0.000000    ,  0.000000    ,  0.000000    ,  1.125000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1.148745    ,  1.148745    , 0.1563119E-06,  1.148745    ,     0.000
         0.033,         162,         0,         0,  2.638613    , 0.3333333E-01,  0.000000    , 0.4182895E-01,  1.363741    ,  0.000000    ,  0.000000    ,  0.000000    ,  3.375000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  4.696912    ,  4.696911    ,-0.9134237E-06,  5.845656    ,    -0.000
         0.050,         182,         0,         0,  3.274602    , 0.5000000E-01,  0.000000    , 0.1569169    ,  7.147268    ,  0.000000    ,  0.000000    ,  0.000000    ,  5.625000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  12.61535    ,  12.61535    ,-0.1091976E-05,  18.46101    ,    -0.000
         0.067,         203,         0,         0,  2.771457    , 0.6666667E-01,  0.000000    , 0.2551665    ,  17.29737    ,  0.000000    ,  0.000000    ,  0.000000    ,  7.875000    ,  0.000000    , 0.6176213    , 0.6176213    ,  0.000000    ,  0.000000    ,  24.91721    ,  24.91721    , 0.1967186E-05,  43.37822    ,     0.000
         0.083,         227,         0,         0,  2.501237    , 0.8333334E-01,  0.000000    , 0.2091524    ,  29.30267    ,  0.000000    ,  0.000000    ,  0.000000    ,  10.19988    ,  0.000000    ,  1.088633    ,  1.088633    ,  0.000000    ,  0.000000    ,  39.29340    ,  39.29338    ,-0.1393491E-04,  82.67160    ,    -0.000
         0.100,         253,         0,         0,  2.268904    , 0.1000000    ,  0.000000    , 0.1418244    ,  45.04730    ,  0.000000    ,  0.000000    ,  0.000000    ,  15.00000    ,  0.000000    ,  1.511798    ,  1.511798    ,  0.000000    ,  0.000000    ,  59.90548    ,  59.90549    , 0.7876195E-05,  142.5771    ,     0.000
         0.117,         282,         0,         0,  2.076606    , 0.1166667    ,  0.000000    , 0.1051812    ,  68.64287    ,  0.000000    ,  0.000000    ,  0.000000    ,  21.00000    ,  0.000000    ,  2.073338    ,  2.073338    ,  0.000000    ,  0.000000    ,  89.53769    ,  89.53769    , 0.3523193E-05,  232.1148    ,     0.000
         0.133,         313,         0,         0,  1.933645    , 0.1333333    ,  0.000000    , 0.8348598E-01,  96.39463    ,  0.000000    ,  0.000000    ,  0.000000    ,  27.00000    ,  0.000000    ,  2.633588    ,  2.633588    ,  0.000000    ,  0.000000    ,  123.3111    ,  123.3111    ,-0.2203858E-04,  355.4259    ,    -0.000
         0.150,         346,         0,         0,  1.828676    , 0.1500000    ,  0.000000    , 0.6884246E-01,  124.8691    ,  0.000000    ,  0.000000    ,  0.000000    ,  33.00000    ,  0.000000    ,  3.193228    ,  3.193228    ,  0.000000    ,  0.000000    ,  157.8002    ,  157.8003    , 0.4465366E-04,  513.2262    ,     0.000
         0.167,         381,         0,         0,  1.741138    , 0.1666667    ,  0.000000    , 0.5803534E-01,  154.1986    ,  0.000000    ,  0.000000    ,  0.000000    ,  39.00001    ,  0.000000    ,  3.751777    ,  3.751777    ,  0.000000    ,  0.000000    ,  193.1406    ,  193.1406    , 0.2697576E-04,  706.3668    ,     0.000
         0.183,         418,         0,         0,  1.618635    , 0.1833333    ,  0.000000    , 0.4998462E-01,  181.9835    ,  0.000000    ,  0.000000    ,  0.000000    ,  44.20000    ,  0.000000    ,  4.234264    ,  4.234263    ,  0.000000    ,  0.000000    ,  226.1335    ,  226.1336    , 0.8489692E-04,  932.5004    ,     0.000
         0.200,         460,         0,         0,  1.354062    , 0.2000000    ,  0.000000    , 0.4351143E-01,  203.4728    ,  0.000000    ,  0.000000    ,  0.000000    ,  47.75000    ,  0.000000    ,  4.805841    ,  4.805841    ,  0.000000    ,  0.000000    ,  251.1793    ,  251.1795    , 0.2181238E-03,  1183.680    ,     0.000
         0.217,         507,         0,         0,  1.260407    , 0.2166667    ,  0.000000    , 0.3823132E-01,  221.5534    ,  0.000000    ,  0.000000    ,  0.000000    ,  51.25000    ,  0.000000    ,  36.01656    ,  36.01656    ,  0.000000    ,  0.000000    ,  272.7652    ,  272.7648    ,-0.3832660E-03,  1456.445    ,    -0.000
         0.233,         557,         0,         0,  1.214361    , 0.2333333    ,  0.000000    , 0.3439549E-01,  238.5387    ,  0.000000    ,  0.000000    ,  0.000000    ,  54.75000    ,  0.000000    ,  93.83801    ,  93.83801    ,  0.000000    ,  0.000000    ,  293.2543    ,  293.2544    , 0.9849778E-04,  1749.699    ,     0.000
         0.250,         608,         0,         0,  1.187251    , 0.2500000    ,  0.000000    , 0.3130579E-01,  254.9184    ,  0.000000    ,  0.000000    ,  0.000000    ,  58.24999    ,  0.000000    ,  139.0229    ,  139.0229    ,  0.000000    ,  0.000000    ,  313.1371    ,  313.1368    ,-0.2449777E-03,  2062.836    ,    -0.000
         0.267,         660,         0,         0,  1.167724    , 0.2666667    ,  0.000000    , 0.2855264E-01,  273.8129    ,  0.000000    ,  0.000000    ,  0.000000    ,  63.25000    ,  0.000000    ,  173.3826    ,  173.3826    ,  0.000000    ,  0.000000    ,  337.0343    ,  337.0344    , 0.9046763E-04,  2399.870    ,     0.000
         0.283,         712,         0,         0,  1.153576    , 0.2833333    ,  0.000000    , 0.2650165E-01,  300.0910    ,  0.000000    ,  0.000000    ,  0.000000    ,  69.75000    ,  0.000000    ,  202.1776    ,  202.1776    ,  0.000000    ,  0.000000    ,  369.8145    ,  369.8145    ,-0.1550361E-05,  2769.685    ,    -0.000
         0.300,         765,         0,         0,  1.140729    , 0.3000000    ,  0.000000    , 0.2492917E-01,  328.6514    ,  0.000000    ,  0.000000    ,  0.000000    ,  76.25000    ,  0.000000    ,  225.8323    ,  225.8323    ,  0.000000    ,  0.000000    ,  404.8765    ,  404.8765    , 0.2629939E-05,  3174.561    ,     0.000
         0.317,         819,         0,         0,  1.125482    , 0.3166667    ,  0.000000    , 0.2364229E-01,  360.2231    ,  0.000000    ,  0.000000    ,  0.000000    ,  82.75000    ,  0.000000    ,  254.0225    ,  254.0225    ,  0.000000    ,  0.000000    ,  442.9494    ,  442.9492    ,-0.2007610E-03,  3617.510    ,    -0.000
         0.333,         873,         0,         0,  1.111353    , 0.3333333    ,  0.000000    , 0.2252705E-01,  391.4833    ,  0.000000    ,  0.000000    ,  0.000000    ,  89.38445    ,  0.000000    ,  285.2838    ,  285.2838    ,  0.000000    ,  0.000000    ,  480.8453    ,  480.8459    , 0.6753941E-03,  4098.356    ,     0.000
         0.350,         928,         0,         0,  1.097871    , 0.3500000    ,  0.000000    , 0.2162052E-01,  432.7213    ,  0.000000    ,  0.000000    ,  0.000000    ,  100.4556    ,  0.000000    ,  316.9278    ,  316.9279    ,  0.000000    ,  0.000000    ,  533.1552    ,  533.1543    ,-0.9092018E-03,  4631.511    ,    -0.000
         0.367,         984,         0,         0,  1.083626    , 0.3666667    ,  0.000000    , 0.2102199E-01,  488.5557    ,  0.000000    ,  0.000000    ,  0.000000    ,  113.6778    ,  0.000000    ,  350.4177    ,  350.4177    ,  0.000000    ,  0.000000    ,  602.2125    ,  602.2119    ,-0.5432076E-03,  5233.723    ,    -0.000
         0.383,        1041,         0,         0,  1.067886    , 0.3833333    ,  0.000000    , 0.2064393E-01,  547.9248    ,  0.000000    ,  0.000000    ,  0.000000    ,  126.9000    ,  0.000000    ,  390.2202    ,  390.2202    ,  0.000000    ,  0.000000    ,  674.8042    ,  674.8047    , 0.4834968E-03,  5908.527    ,     0.000
         0.400,        1098,         0,         0,  1.053291    , 0.4000000    ,  0.000000    , 0.2023772E-01,  607.7455    ,  0.000000    ,  0.000000    ,  0.000000    ,  140.1222    ,  0.000000    ,  431.8194    ,  431.8194    ,  0.000000    ,  0.000000    ,  747.8474    ,  747.8477    , 0.2098444E-03,  6656.375    ,     0.000
         0.417,        1156,         0,         0,  1.038769    , 0.4166667    ,  0.000000    , 0.1943931E-01,  666.8728    ,  0.000000    ,  0.000000    ,  0.000000    ,  153.3446    ,  0.000000    ,  478.4181    ,  478.4181    ,  0.000000    ,  0.000000    ,  820.1980    ,  820.1987    , 0.7794752E-03,  7476.574    ,     0.000
         0.433,        1215,         0,         0,  1.021824    , 0.4333334    ,  0.000000    , 0.1886219E-01,  737.7156    ,  0.000000    ,  0.000000    ,  0.000000    ,  171.1352    ,  0.000000    ,  532.6816    ,  532.6816    ,  0.000000    ,  0.000000    ,  908.8320    ,  908.8335    , 0.1468843E-02,  8385.407    ,     0.000
