"M03_5m_001","Location","Flow","Water Level","Velocity"
,        1.133333,         96.9990,         42.8424,          0.6645
,        1.150000,         96.8004,         42.8677,          0.6501
,        1.166667,         96.4255,         42.8889,          0.6369
,        1.183333,         95.9331,         42.9064,          0.6254
,        1.200000,         95.4520,         42.9206,          0.6160
,        1.216667,         94.8577,         42.9317,          0.6077
,        1.233333,         94.1156,         42.9399,          0.5998
,        1.250000,         93.2621,         42.9457,          0.5927
,        1.266667,         92.2218,         42.9492,          0.5854
,        1.283333,         91.1298,         42.9508,          0.5788
,        1.300000,         89.8833,         42.9506,          0.5721
,        1.316667,         88.5208,         42.9488,          0.5655
,        1.333333,         86.9432,         42.9455,          0.5585
,        1.350000,         85.2219,         42.9409,          0.5512
,        1.366667,         83.3401,         42.9348,          0.5435
,        1.383333,         81.4019,         42.9277,          0.5358
,        1.400000,         79.5280,         42.9196,          0.5286
,        1.416667,         77.5574,         42.9104,          0.5211
,        1.433333,         75.6630,         42.9007,          0.5142
,        1.450000,         73.8154,         42.8902,          0.5078
,        1.466667,         71.9152,         42.8789,          0.5012
,        1.483333,         69.9824,         42.8671,          0.4944
,        1.500000,         68.2111,         42.8547,          0.4888
,        1.516667,         66.3884,         42.8416,          0.4829
,        1.533333,         64.5973,         42.8280,          0.4771
,        1.550000,         62.9013,         42.8138,          0.4720
,        1.566667,         61.2859,         42.7989,          0.4676
,        1.583333,         59.8038,         42.7835,          0.4641
,        1.600000,         58.4500,         42.7674,          0.4617
,        1.616667,         57.4089,         42.7510,          0.4614
,        1.633333,         56.5756,         42.7341,          0.4628
,        1.650000,         55.9189,         42.7168,          0.4655
,        1.666667,         55.3106,         42.6989,          0.4689
,        1.683333,         54.7375,         42.6805,          0.4727
,        1.700000,         54.1493,         42.6615,          0.4768
,        1.716667,         53.5244,         42.6419,          0.4808
,        1.733333,         52.9329,         42.6219,          0.4854
,        1.750000,         52.2727,         42.6011,          0.4897
,        1.766667,         51.4948,         42.5795,          0.4936
,        1.783333,         50.6593,         42.5572,          0.4974
,        1.800000,         49.8031,         42.5340,          0.5015
,        1.816667,         48.9156,         42.5098,          0.5058
,        1.833333,         47.9726,         42.4847,          0.5102
,        1.850000,         46.9692,         42.4585,          0.5148
,        1.866667,         45.9204,         42.4311,          0.5195
,        1.883333,         44.8623,         42.4026,          0.5248
,        1.900000,         43.7542,         42.3729,          0.5301
,        1.916667,         42.6018,         42.3419,          0.5355
,        1.933333,         41.4248,         42.3096,          0.5411
,        1.950000,         40.1262,         42.2755,          0.5463
,        1.966667,         38.7964,         42.2398,          0.5522
,        1.983333,         37.6211,         42.2032,          0.5610
,        2.000000,         36.3221,         42.1644,          0.5695
,        2.016667,         35.0451,         42.1240,          0.5797
,        2.033333,         33.9540,         42.0825,          0.5928
,        2.050000,         32.9409,         42.0401,          0.6087
,        2.066667,         31.9373,         41.9960,          0.6261
,        2.083333,         30.9794,         41.9515,          0.6425
,        2.100000,         30.1166,         41.9078,          0.6635
,        2.116667,         29.3076,         41.8651,          0.6845
,        2.133333,         28.5048,         41.8230,          0.7050
,        2.150000,         27.6940,         41.7816,          0.7233
,        2.166667,         26.9432,         41.7411,          0.7402
,        2.183333,         26.2283,         41.7008,          0.7573
,        2.200000,         25.5373,         41.6599,          0.7744
,        2.216667,         24.8878,         41.6183,          0.7923
,        2.233333,         24.2020,         41.5763,          0.8087
,        2.250000,         23.4988,         41.5345,          0.8225
,        2.266667,         22.7637,         41.4946,          0.8322
,        2.283333,         22.0423,         41.4575,          0.8389
,        2.300000,         21.3403,         41.4231,          0.8430
,        2.316667,         20.6644,         41.3921,          0.8442
,        2.333333,         20.0580,         41.3644,          0.8440
,        2.350000,         19.4369,         41.3381,          0.8415
,        2.366667,         18.9272,         41.3144,          0.8402
,        2.383333,         18.4496,         41.2927,          0.8383
,        2.400000,         17.9929,         41.2722,          0.8357
,        2.416667,         17.5677,         41.2522,          0.8336
,        2.433333,         17.1540,         41.2327,          0.8314
,        2.450000,         16.7632,         41.2133,          0.8296
,        2.466667,         16.4073,         41.1950,          0.8279
,        2.483333,         16.0297,         41.1769,          0.8243
,        2.500000,         15.6678,         41.1590,          0.8211
,        2.516667,         15.3143,         41.1413,          0.8177
,        2.533333,         15.0011,         41.1242,          0.8157
,        2.550000,         14.6975,         41.1073,          0.8134
,        2.566667,         14.3718,         41.0898,          0.8100
,        2.583333,         14.0307,         41.0715,          0.8059
,        2.600000,         13.7110,         41.0530,          0.8023
,        2.616667,         13.3946,         41.0344,          0.7982
,        2.633333,         13.0679,         41.0150,          0.7933
,        2.650000,         12.7272,         40.9951,          0.7870
,        2.666667,         12.4184,         40.9757,          0.7811
,        2.683333,         12.0849,         40.9546,          0.7742
,        2.700000,         11.7570,         40.9332,          0.7664
,        2.716667,         11.4866,         40.9123,          0.7603
,        2.733333,         11.2384,         40.8943,          0.7531
,        2.750000,         10.9240,         40.8736,          0.7427
,        2.766667,         10.6232,         40.8526,          0.7332
,        2.783333,         10.3332,         40.8317,          0.7240
,        2.800000,         10.0692,         40.8118,          0.7153
,        2.816667,          9.7804,         40.7915,          0.7055
,        2.833333,          9.4893,         40.7704,          0.6955
,        2.850000,          9.2130,         40.7497,          0.6862
,        2.866667,          8.9464,         40.7292,          0.6770
,        2.883333,          8.6996,         40.7090,          0.6689
,        2.900000,          8.4383,         40.6885,          0.6595
,        2.916667,          8.1785,         40.6678,          0.6499
,        2.933333,          7.9195,         40.6469,          0.6402
,        2.950000,          7.6911,         40.6264,          0.6324
,        2.966667,          7.4373,         40.6057,          0.6223
,        2.983333,          7.2135,         40.5844,          0.6148
,        3.000000,          6.9693,         40.5628,          0.6056

