"M01_5m_001","Location","Flow","Water Level","Velocity"
,        1.050000,         90.5154,         43.2159,          0.4471
,        1.066667,         91.5960,         43.2280,          0.4483
,        1.083333,         91.9904,         43.2371,          0.4476
,        1.100000,         92.3204,         43.2446,          0.4467
,        1.116667,         92.5377,         43.2495,          0.4462
,        1.133333,         92.3948,         43.2534,          0.4444
,        1.150000,         92.0651,         43.2556,          0.4425
,        1.166667,         91.3183,         43.2565,          0.4390
,        1.183333,         90.4810,         43.2563,          0.4355
,        1.200000,         89.4599,         43.2551,          0.4314
,        1.216667,         88.3500,         43.2532,          0.4271
,        1.233333,         87.0877,         43.2504,          0.4224
,        1.250000,         85.7299,         43.2470,          0.4175
,        1.266667,         84.2913,         43.2431,          0.4122
,        1.283333,         82.7483,         43.2386,          0.4067
,        1.300000,         81.1166,         43.2337,          0.4009
,        1.316667,         79.3845,         43.2283,          0.3949
,        1.333333,         77.4138,         43.2223,          0.3880
,        1.350000,         75.3596,         43.2158,          0.3807
,        1.366667,         73.2659,         43.2089,          0.3731
,        1.383333,         71.1097,         43.2015,          0.3653
,        1.400000,         68.9674,         43.1938,          0.3574
,        1.416667,         67.1928,         43.1863,          0.3510
,        1.433333,         65.3233,         43.1785,          0.3443
,        1.450000,         63.3295,         43.1706,          0.3369
,        1.466667,         61.1150,         43.1623,          0.3286
,        1.483333,         58.9074,         43.1538,          0.3201
,        1.500000,         56.7461,         43.1451,          0.3117
,        1.516667,         54.7181,         43.1362,          0.3038
,        1.533333,         52.7144,         43.1273,          0.2960
,        1.550000,         50.8052,         43.1184,          0.2885
,        1.566667,         49.3345,         43.1100,          0.2828
,        1.583333,         47.7842,         43.1015,          0.2768
,        1.600000,         45.9690,         43.0931,          0.2694
,        1.616667,         44.0019,         43.0844,          0.2613
,        1.633333,         42.1878,         43.0757,          0.2535
,        1.650000,         40.4149,         43.0671,          0.2458
,        1.666667,         38.8580,         43.0587,          0.2393
,        1.683333,         37.5395,         43.0507,          0.2335
,        1.700000,         36.3891,         43.0429,          0.2286
,        1.716667,         35.3054,         43.0354,          0.2241
,        1.733333,         34.2794,         43.0284,          0.2196
,        1.750000,         33.3346,         43.0216,          0.2156
,        1.766667,         32.3961,         43.0151,          0.2114
,        1.783333,         31.5137,         43.0089,          0.2074
,        1.800000,         30.5207,         43.0028,          0.2028
,        1.816667,         29.5313,         42.9968,          0.1980
,        1.833333,         28.7060,         42.9910,          0.1941
,        1.850000,         27.9279,         42.9852,          0.1904
,        1.866667,         27.1782,         42.9797,          0.1869
,        1.883333,         26.4396,         42.9744,          0.1834
,        1.900000,         25.7870,         42.9693,          0.1802
,        1.916667,         25.1676,         42.9643,          0.1772
,        1.933333,         24.6317,         42.9596,          0.1746
,        1.950000,         24.2332,         42.9552,          0.1729
,        1.966667,         23.6883,         42.9510,          0.1701
,        1.983333,         23.1797,         42.9469,          0.1676
,        2.000000,         22.6172,         42.9429,          0.1647
,        2.016667,         22.2450,         42.9391,          0.1627
,        2.033333,         21.8260,         42.9354,          0.1606
,        2.050000,         21.4872,         42.9319,          0.1588
,        2.066667,         21.0890,         42.9286,          0.1567
,        2.083333,         20.7520,         42.9253,          0.1549
,        2.100000,         20.3718,         42.9222,          0.1529
,        2.116667,         20.0138,         42.9191,          0.1509
,        2.133333,         19.6656,         42.9161,          0.1490
,        2.150000,         19.2916,         42.9132,          0.1468
,        2.166667,         18.9280,         42.9103,          0.1447
,        2.183333,         18.5129,         42.9073,          0.1423
,        2.200000,         18.1182,         42.9044,          0.1400
,        2.216667,         17.6654,         42.9014,          0.1372
,        2.233333,         17.2502,         42.8984,          0.1347
,        2.250000,         16.8244,         42.8953,          0.1321
,        2.266667,         16.4411,         42.8923,          0.1298
,        2.283333,         16.0886,         42.8892,          0.1276
,        2.300000,         15.7374,         42.8862,          0.1254
,        2.316667,         15.4513,         42.8833,          0.1237
,        2.333333,         15.1550,         42.8804,          0.1219
,        2.350000,         14.8930,         42.8776,          0.1202
,        2.366667,         14.5724,         42.8749,          0.1182
,        2.383333,         14.2841,         42.8722,          0.1164
,        2.400000,         13.9659,         42.8695,          0.1143
,        2.416667,         13.7198,         42.8669,          0.1127
,        2.433333,         13.4598,         42.8644,          0.1110
,        2.450000,         13.1823,         42.8618,          0.1091
,        2.466667,         12.8977,         42.8593,          0.1072
,        2.483333,         12.6822,         42.8569,          0.1057
,        2.500000,         12.4807,         42.8545,          0.1043
,        2.516667,         12.2628,         42.8521,          0.1028
,        2.533333,         11.9896,         42.8498,          0.1009
,        2.550000,         11.7074,         42.8474,          0.0989
,        2.566667,         11.5557,         42.8452,          0.0977
,        2.583333,         11.3673,         42.8429,          0.0963
,        2.600000,         11.1286,         42.8407,          0.0946
,        2.616667,         10.8675,         42.8385,          0.0927
,        2.633333,         10.6550,         42.8362,          0.0911
,        2.650000,         10.4822,         42.8341,          0.0898
,        2.666667,         10.3087,         42.8318,          0.0884
,        2.683333,          9.9825,         42.8297,          0.0861
,        2.700000,          9.7209,         42.8274,          0.0841
,        2.716667,          9.4892,         42.8251,          0.0823
,        2.733333,          9.3558,         42.8229,          0.0812
,        2.750000,          9.1338,         42.8207,          0.0795
,        2.766667,          8.9195,         42.8185,          0.0778
,        2.783333,          8.6528,         42.8162,          0.0759
,        2.800000,          8.4654,         42.8140,          0.0743
,        2.816667,          8.2259,         42.8117,          0.0724
,        2.833333,          8.0091,         42.8094,          0.0707
,        2.850000,          7.7534,         42.8070,          0.0688
,        2.866667,          7.5249,         42.8047,          0.0670
,        2.883333,          7.3015,         42.8023,          0.0652
,        2.900000,          7.0824,         42.7999,          0.0634
,        2.916667,          6.8782,         42.7975,          0.0618
,        2.933333,          6.6490,         42.7951,          0.0599
,        2.950000,          6.4689,         42.7927,          0.0585
,        2.966667,          6.2651,         42.7903,          0.0568
,        2.983333,          6.0754,         42.7879,          0.0552
,        3.000000,          5.8628,         42.7855,          0.0536

