"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.1000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,     0.000
         0.017,         129,         0,         0,  1.354679    , 0.1666667E-01,  0.000000    , 0.2306552E-02, 0.2605159E-01,  0.000000    ,  0.000000    ,  0.000000    ,  2.836157    ,  0.000000    , 0.4825999E-02,  1.653402    ,  0.000000    ,  0.000000    ,  1.211326    ,  1.211326    ,-0.9539262E-07,  1.211326    ,    -0.000
         0.033,         162,         0,         0,  2.638613    , 0.3333333E-01,  0.000000    , 0.4182895E-01,  1.369433    ,  0.000000    ,  0.000000    ,  0.000000    ,  8.508470    ,  0.000000    , 0.2995754E-01,  5.119201    ,  0.000000    ,  0.000000    ,  4.746830    ,  4.746831    , 0.4844915E-06,  5.958157    ,     0.000
         0.050,         182,         0,         0,  3.276232    , 0.5000000E-01,  0.000000    , 0.1501909    ,  7.149531    ,  0.000000    ,  0.000000    ,  0.000000    ,  14.18078    ,  0.000000    , 0.1155938    ,  8.459658    ,  0.000000    ,  0.000000    ,  12.83606    ,  12.83606    ,-0.2894551E-05,  18.79421    ,    -0.000
         0.067,         203,         0,         0,  2.771703    , 0.6666667E-01,  0.000000    , 0.2211426    ,  17.30190    ,  0.000000    ,  0.000000    ,  0.000000    ,  19.85310    ,  0.000000    , 0.3256837    ,  11.84589    ,  0.000000    ,  0.000000    ,  25.41365    ,  25.41366    , 0.6594695E-05,  44.20787    ,     0.000
         0.083,         227,         0,         0,  2.501345    , 0.8333334E-01,  0.000000    , 0.1888503    ,  29.29745    ,  0.000000    ,  0.000000    ,  0.000000    ,  25.60029    ,  0.000000    , 0.8210725    ,  15.16015    ,  0.000000    ,  0.000000    ,  40.36982    ,  40.36980    ,-0.1179287E-04,  84.57767    ,    -0.000
         0.100,         253,         0,         0,  2.268968    , 0.1000000    ,  0.000000    , 0.1299073    ,  45.04310    ,  0.000000    ,  0.000000    ,  0.000000    ,  33.82272    ,  0.000000    ,  1.980725    ,  18.56194    ,  0.000000    ,  0.000000    ,  62.15471    ,  62.15473    , 0.2165511E-04,  146.7324    ,     0.000
         0.117,         282,         0,         0,  2.076601    , 0.1166667    ,  0.000000    , 0.9090534E-01,  68.64115    ,  0.000000    ,  0.000000    ,  0.000000    ,  43.24504    ,  0.000000    ,  4.519216    ,  21.76057    ,  0.000000    ,  0.000000    ,  94.55393    ,  94.55389    ,-0.3442261E-04,  241.2863    ,    -0.000
         0.133,         313,         0,         0,  1.933640    , 0.1333333    ,  0.000000    , 0.6580859E-01,  96.39388    ,  0.000000    ,  0.000000    ,  0.000000    ,  52.66735    ,  0.000000    ,  7.578788    ,  25.13917    ,  0.000000    ,  0.000000    ,  131.4350    ,  131.4351    , 0.2513162E-04,  372.7214    ,     0.000
         0.150,         346,         0,         0,  1.828699    , 0.1500000    ,  0.000000    , 0.4982407E-01,  124.8681    ,  0.000000    ,  0.000000    ,  0.000000    ,  62.08966    ,  0.000000    ,  15.22935    ,  28.58967    ,  0.000000    ,  0.000000    ,  173.5476    ,  173.5475    ,-0.2359191E-04,  546.2689    ,    -0.000
         0.167,         381,         0,         0,  1.741134    , 0.1666667    ,  0.000000    , 0.3892263E-01,  154.1990    ,  0.000000    ,  0.000000    ,  0.000000    ,  71.51199    ,  0.000000    ,  20.97331    ,  32.21508    ,  0.000000    ,  0.000000    ,  214.4303    ,  214.4302    ,-0.6822078E-04,  760.6992    ,    -0.000
         0.183,         418,         0,         0,  1.584482    , 0.1833333    ,  0.000000    , 0.3139788E-01,  181.9871    ,  0.000000    ,  0.000000    ,  0.000000    ,  80.13429    ,  0.000000    ,  26.16814    ,  35.62885    ,  0.000000    ,  0.000000    ,  252.6293    ,  252.6294    , 0.6556540E-04,  1013.329    ,     0.000
         0.200,         461,         0,         0,  1.340761    , 0.2000000    ,  0.000000    , 0.2591222E-01,  203.4763    ,  0.000000    ,  0.000000    ,  0.000000    ,  87.10660    ,  0.000000    ,  30.68078    ,  38.90681    ,  0.000000    ,  0.000000    ,  282.3310    ,  282.3310    , 0.8224975E-05,  1295.660    ,     0.000
