"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.017,              ,  0.000000    , 0.2359527    ,  7.915649    ,  0.000000    ,  7.915649    , 0.2359527    ,  7.679696    ,  7.680113    , 0.4162224E-03, 0.5106020E-02,  8.151602    ,  7.680113    ,  8.151602    , 0.4162224E-03, 0.5106020E-02, 0.5106020E-02
         0.033,              ,  0.000000    , 0.7697166    ,  23.74093    ,  0.000000    ,  23.74093    , 0.7697166    ,  22.97121    ,  23.10084    , 0.1296339    , 0.5288883    ,  24.51064    ,  30.78096    ,  32.66224    , 0.1300502    , 0.3981666    , 0.3981666    
         0.050,              ,  0.000000    ,  1.303943    ,  39.56399    ,  0.000000    ,  39.56399    ,  1.303943    ,  38.26005    ,  38.82812    , 0.5680654    ,  1.390003    ,  40.86794    ,  69.60907    ,  73.53018    , 0.6981156    , 0.9494272    , 0.9494272    
         0.067,              ,  0.000000    ,  1.334574    ,  56.45497    ,  0.000000    ,  56.45497    ,  1.334574    ,  55.12040    ,  55.64060    , 0.5202067    , 0.9001744    ,  57.78955    ,  125.2497    ,  131.3197    ,  1.218322    , 0.9277526    , 0.9277526    
         0.083,              ,  0.000000    ,  1.165674    ,  72.96859    ,  0.000000    ,  72.96859    ,  1.165674    ,  71.80292    ,  72.28477    , 0.4818483    , 0.6499670    ,  74.13427    ,  197.5344    ,  205.4540    ,  1.700171    , 0.8275188    , 0.8275188    
         0.100,              ,  0.000000    , 0.9752050    ,  102.5931    ,  0.000000    ,  102.5931    , 0.9752050    ,  101.6178    ,  102.4840    , 0.8661845    , 0.8363416    ,  103.5683    ,  300.0185    ,  309.0223    ,  2.566355    , 0.8304758    , 0.8304758    
         0.117,              ,  0.000000    , 0.3939025    ,  140.0587    ,  0.000000    ,  140.0587    , 0.3939025    ,  139.6648    ,  140.3684    , 0.7036323    , 0.5009750    ,  140.4526    ,  440.3869    ,  449.4748    ,  3.269987    , 0.7275129    , 0.7275129    
         0.133,              ,  0.000000    , 0.1549330    ,  176.4356    ,  0.000000    ,  176.4356    , 0.1549330    ,  176.2807    ,  177.3795    ,  1.098882    , 0.6222769    ,  176.5905    ,  617.7664    ,  626.0654    ,  4.368869    , 0.6978296    , 0.6978296    
         0.150,              ,  0.000000    , 0.9387663E-01,  213.5514    ,  0.000000    ,  213.5514    , 0.9387663E-01,  213.4576    ,  214.3695    , 0.9119655    , 0.4268596    ,  213.6453    ,  832.1360    ,  839.7107    ,  5.280835    , 0.6288874    , 0.6288874    
         0.167,              ,  0.000000    , 0.1292826    ,  251.0018    ,  0.000000    ,  251.0018    , 0.1292826    ,  250.8725    ,  251.2271    , 0.3545606    , 0.1411855    ,  251.1311    ,  1083.363    ,  1090.842    ,  5.635395    , 0.5166098    , 0.5166098    
         0.183,              ,  0.000000    ,-0.8265979E-02,  283.6218    ,  0.000000    ,  283.6218    ,-0.8265979E-02,  283.6301    ,  283.8239    , 0.1938463    , 0.6834874E-01,  283.6135    ,  1367.187    ,  1374.455    ,  5.829242    , 0.4241129    , 0.4241129    
         0.200,              ,  0.000000    , 0.1600684E-01,  306.5510    ,  0.000000    ,  306.5510    , 0.1600684E-01,  306.5349    ,  306.8862    , 0.3512484    , 0.1145748    ,  306.5670    ,  1674.073    ,  1681.022    ,  6.180490    , 0.3676626    , 0.3676626    
         0.217,              ,  0.000000    , 0.9886449E-02,  329.7053    ,  0.000000    ,  329.7053    , 0.9886449E-02,  329.6954    ,  329.8710    , 0.1756016    , 0.5325857E-01,  329.7152    ,  2003.944    ,  2010.737    ,  6.356092    , 0.3161075    , 0.3161075    
         0.233,              ,  0.000000    , 0.9246720E-02,  352.8825    ,  0.000000    ,  352.8825    , 0.9246720E-02,  352.8732    ,  352.8875    , 0.1432516E-01, 0.4059363E-02,  352.8917    ,  2356.832    ,  2363.629    ,  6.370417    , 0.2695184    , 0.2695184    
         0.250,              ,  0.000000    , 0.7860731E-02,  375.9048    ,  0.000000    ,  375.9048    , 0.7860731E-02,  375.8969    ,  375.9361    , 0.3917200E-01, 0.1042051E-01,  375.9126    ,  2732.768    ,  2739.542    ,  6.409589    , 0.2339657    , 0.2339657    
         0.267,              ,  0.000000    , 0.2459535E-02,  405.7739    ,  0.000000    ,  405.7739    , 0.2459535E-02,  405.7714    ,  406.2279    , 0.4564829    , 0.1124962    ,  405.7763    ,  3138.996    ,  3145.318    ,  6.866072    , 0.2182950    , 0.2182950    
