"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.1000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,     0.000
         0.017,         129,         0,         0,  1.354679    , 0.1666667E-01,  0.000000    ,  0.000000    , 0.2069113E-01,  0.000000    ,  0.000000    ,  0.000000    , 0.9449606    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.9656517    , 0.9656517    ,-0.3242580E-07, 0.9656517    ,     0.000
         0.033,         162,         0,         0,  2.638613    , 0.3333333E-01,  0.000000    ,  0.000000    , 0.8659499    ,  0.000000    ,  0.000000    ,  0.000000    ,  2.855328    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  3.721278    ,  3.721278    ,-0.2969030E-06,  4.686930    ,    -0.000
         0.050,         182,         0,         0,  3.710210    , 0.5000000E-01,  0.000000    ,  0.000000    ,  4.049962    ,  0.000000    ,  0.000000    ,  0.000000    ,  4.999634    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  9.049597    ,  9.049596    ,-0.7296629E-06,  13.73653    ,    -0.000
         0.067,         201,         0,         0,  3.127666    , 0.6666667E-01,  0.000000    ,  0.000000    ,  9.730400    ,  0.000000    ,  0.000000    ,  0.000000    ,  7.184914    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  16.91531    ,  16.91532    , 0.2548975E-05,  30.65184    ,     0.000
         0.083,         222,         0,         0,  2.798995    , 0.8333333E-01,  0.000000    ,  0.000000    ,  17.06615    ,  0.000000    ,  0.000000    ,  0.000000    ,  9.426335    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  26.49249    ,  26.49248    ,-0.5338873E-05,  57.14433    ,    -0.000
         0.100,         246,         0,         0,  2.534159    , 0.1000000    ,  0.000000    ,  0.000000    ,  27.09894    ,  0.000000    ,  0.000000    ,  0.000000    ,  14.02238    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  41.12132    ,  41.12134    , 0.1529752E-04,  98.26566    ,     0.000
         0.117,         272,         0,         0,  2.307774    , 0.1166667    ,  0.000000    ,  0.000000    ,  42.05212    ,  0.000000    ,  0.000000    ,  0.000000    ,  19.78158    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  61.83370    ,  61.83367    ,-0.2420619E-04,  160.0993    ,    -0.000
         0.133,         300,         0,         0,  2.122143    , 0.1333333    ,  0.000000    ,  0.000000    ,  62.22649    ,  0.000000    ,  0.000000    ,  0.000000    ,  25.55592    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  87.78241    ,  87.78242    , 0.1899977E-04,  247.8818    ,     0.000
         0.150,         330,         0,         0,  1.972451    , 0.1500000    ,  0.000000    ,  0.000000    ,  87.48163    ,  0.000000    ,  0.000000    ,  0.000000    ,  31.33885    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  118.8205    ,  118.8204    ,-0.2911173E-04,  366.7022    ,    -0.000
         0.167,         362,         0,         0,  1.854871    , 0.1666667    ,  0.000000    ,  0.000000    ,  115.9083    ,  0.000000    ,  0.000000    ,  0.000000    ,  37.12657    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  153.0348    ,  153.0349    , 0.7862530E-04,  519.7371    ,     0.000
         0.183,         396,         0,         0,  1.761385    , 0.1833333    ,  0.000000    ,  0.000000    ,  146.0183    ,  0.000000    ,  0.000000    ,  0.000000    ,  42.11203    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  188.1304    ,  188.1303    ,-0.4991618E-04,  707.8674    ,    -0.000
         0.200,         432,         0,         0,  1.649996    , 0.2000000    ,  0.000000    ,  0.000000    ,  173.2053    ,  0.000000    ,  0.000000    ,  0.000000    ,  45.43639    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  218.6417    ,  218.6416    ,-0.6516065E-04,  926.5090    ,    -0.000
         0.217,         474,         0,         0,  1.369881    , 0.2166667    ,  0.000000    ,  0.000000    ,  196.7804    ,  0.000000    ,  0.000000    ,  0.000000    ,  48.70664    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  245.4870    ,  245.4873    , 0.3013676E-03,  1171.996    ,     0.000
         0.233,         521,         0,         0,  1.241351    , 0.2333333    ,  0.000000    ,  0.000000    ,  217.6255    ,  0.000000    ,  0.000000    ,  0.000000    ,  51.97272    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.5982    ,  269.5981    ,-0.9642256E-04,  1441.594    ,    -0.000
         0.250,         572,         0,         0,  1.159388    , 0.2500000    ,  0.000000    ,  0.000000    ,  236.8810    ,  0.000000    ,  0.000000    ,  0.000000    ,  55.23542    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  292.1165    ,  292.1163    ,-0.1301609E-03,  1733.711    ,    -0.000
