"M07_5m_001","Location","Flow","Water Level","Velocity"
,        1.266667,         84.3307,         43.1952,          0.4351
,        1.283333,         82.7261,         43.1908,          0.4289
,        1.300000,         81.0634,         43.1861,          0.4225
,        1.316667,         79.2313,         43.1810,          0.4153
,        1.333333,         77.2218,         43.1754,          0.4074
,        1.350000,         75.1555,         43.1695,          0.3992
,        1.366667,         72.9625,         43.1631,          0.3905
,        1.383333,         70.7929,         43.1565,          0.3819
,        1.400000,         68.6091,         43.1496,          0.3732
,        1.416667,         66.4661,         43.1426,          0.3645
,        1.433333,         64.2957,         43.1355,          0.3557
,        1.450000,         62.1983,         43.1283,          0.3472
,        1.466667,         60.0084,         43.1210,          0.3383
,        1.483333,         58.0173,         43.1137,          0.3301
,        1.500000,         55.9622,         43.1063,          0.3215
,        1.516667,         53.8168,         43.0988,          0.3123
,        1.533333,         51.7957,         43.0914,          0.3036
,        1.550000,         49.8563,         43.0839,          0.2952
,        1.566667,         47.7929,         43.0763,          0.2861
,        1.583333,         45.8681,         43.0690,          0.2775
,        1.600000,         44.0172,         43.0615,          0.2691
,        1.616667,         42.2802,         43.0543,          0.2612
,        1.633333,         40.5811,         43.0471,          0.2534
,        1.650000,         38.9295,         43.0401,          0.2458
,        1.666667,         37.4333,         43.0334,          0.2388
,        1.683333,         36.1675,         43.0270,          0.2328
,        1.700000,         34.9910,         43.0210,          0.2271
,        1.716667,         33.9415,         43.0153,          0.2221
,        1.733333,         32.9249,         43.0099,          0.2171
,        1.750000,         31.8982,         43.0048,          0.2120
,        1.766667,         30.8542,         42.9997,          0.2068
,        1.783333,         29.7687,         42.9948,          0.2012
,        1.800000,         28.7210,         42.9899,          0.1958
,        1.816667,         27.6910,         42.9851,          0.1904
,        1.833333,         26.7751,         42.9805,          0.1855
,        1.850000,         25.7090,         42.9756,          0.1796
,        1.866667,         25.0694,         42.9716,          0.1762
,        1.883333,         24.4538,         42.9676,          0.1727
,        1.900000,         24.0235,         42.9640,          0.1704
,        1.916667,         23.2899,         42.9605,          0.1665
,        1.933333,         22.9631,         42.9577,          0.1648
,        1.950000,         22.3960,         42.9543,          0.1616
,        1.966667,         21.9688,         42.9518,          0.1592
,        1.983333,         21.5317,         42.9491,          0.1566
,        2.000000,         21.2016,         42.9467,          0.1546
,        2.016667,         20.9203,         42.9443,          0.1531
,        2.033333,         20.5411,         42.9423,          0.1511
,        2.050000,         20.3351,         42.9402,          0.1498
,        2.066667,         19.8767,         42.9382,          0.1473
,        2.083333,         19.6672,         42.9364,          0.1460
,        2.100000,         19.1935,         42.9345,          0.1433
,        2.116667,         18.9668,         42.9325,          0.1418
,        2.133333,         18.4687,         42.9307,          0.1389
,        2.150000,         18.1659,         42.9287,          0.1369
,        2.166667,         17.7824,         42.9268,          0.1346
,        2.183333,         17.3886,         42.9246,          0.1321
,        2.200000,         16.8630,         42.9225,          0.1289
,        2.216667,         16.3745,         42.9203,          0.1258
,        2.233333,         16.0355,         42.9181,          0.1235
,        2.250000,         15.5382,         42.9156,          0.1203
,        2.266667,         15.0244,         42.9132,          0.1170
,        2.283333,         14.7579,         42.9111,          0.1152
,        2.300000,         14.5042,         42.9087,          0.1133
,        2.316667,         14.1995,         42.9066,          0.1114
,        2.333333,         13.8371,         42.9044,          0.1090
,        2.350000,         13.5986,         42.9024,          0.1074
,        2.366667,         13.3432,         42.9005,          0.1057
,        2.383333,         13.1426,         42.8986,          0.1043
,        2.400000,         12.8633,         42.8968,          0.1024
,        2.416667,         12.6507,         42.8951,          0.1010
,        2.433333,         12.3640,         42.8932,          0.0989
,        2.450000,         12.1057,         42.8915,          0.0973
,        2.466667,         11.8612,         42.8897,          0.0955
,        2.483333,         11.5951,         42.8880,          0.0937
,        2.500000,         11.4026,         42.8863,          0.0923
,        2.516667,         11.1908,         42.8847,          0.0908
,        2.533333,         11.0172,         42.8829,          0.0895
,        2.550000,         10.7241,         42.8813,          0.0875
,        2.566667,         10.5571,         42.8797,          0.0862
,        2.583333,         10.3652,         42.8780,          0.0848
,        2.600000,         10.1418,         42.8765,          0.0831
,        2.616667,          9.8664,         42.8748,          0.0812
,        2.633333,          9.5950,         42.8730,          0.0792
,        2.650000,          9.3914,         42.8713,          0.0777
,        2.666667,          9.2044,         42.8696,          0.0763
,        2.683333,          9.0439,         42.8678,          0.0749
,        2.700000,          8.7841,         42.8663,          0.0732
,        2.716667,          8.6529,         42.8644,          0.0719
,        2.733333,          8.3932,         42.8627,          0.0701
,        2.750000,          8.2835,         42.8609,          0.0692
,        2.766667,          7.9664,         42.8590,          0.0669
,        2.783333,          7.8310,         42.8573,          0.0659
,        2.800000,          7.7994,         42.8559,          0.0655
,        2.816667,          7.6798,         42.8539,          0.0643
,        2.833333,          7.3050,         42.8523,          0.0620
,        2.850000,          6.9765,         42.8506,          0.0595
,        2.866667,          6.8735,         42.8488,          0.0586
,        2.883333,          6.6796,         42.8469,          0.0570
,        2.900000,          6.4473,         42.8451,          0.0554
,        2.916667,          6.1183,         42.8431,          0.0529
,        2.933333,          5.8621,         42.8411,          0.0511
,        2.950000,          5.6139,         42.8391,          0.0491
,        2.966667,          5.4326,         42.8369,          0.0477
,        2.983333,          5.1709,         42.8347,          0.0457
,        3.000000,          4.8941,         42.8325,          0.0437
