"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.017,              ,  0.000000    ,  0.000000    ,  6.024453    ,  0.000000    ,  6.024453    ,  0.000000    ,  6.024453    ,  6.027006    , 0.2552742E-02, 0.4237301E-01,  6.024453    ,  6.027006    ,  6.024453    , 0.2552742E-02, 0.4235506E-01, 0.4237301E-01
         0.033,              ,  0.000000    ,  0.000000    ,  18.08779    ,  0.000000    ,  18.08779    ,  0.000000    ,  18.08779    ,  18.16932    , 0.8153240E-01, 0.4507594    ,  18.08779    ,  24.19632    ,  24.11224    , 0.8408514E-01, 0.3475120    , 0.3487239    
         0.050,              ,  0.000000    ,  0.000000    ,  30.38284    ,  0.000000    ,  30.38284    ,  0.000000    ,  30.38284    ,  30.69302    , 0.3101742    ,  1.020886    ,  30.38284    ,  54.88934    ,  54.49508    , 0.3942594    , 0.7182804    , 0.7234769    
         0.067,              ,  0.000000    ,  0.000000    ,  43.67676    ,  0.000000    ,  43.67676    ,  0.000000    ,  43.67676    ,  44.01515    , 0.3383906    , 0.7747611    ,  43.67676    ,  98.90449    ,  98.17184    , 0.7326499    , 0.7407651    , 0.7462934    
         0.083,              ,  0.000000    ,  0.000000    ,  56.46452    ,  0.000000    ,  56.46452    ,  0.000000    ,  56.46452    ,  56.91327    , 0.4487436    , 0.7947356    ,  56.46452    ,  155.8178    ,  154.6364    ,  1.181394    , 0.7581894    , 0.7639818    
         0.100,              ,  0.000000    ,  0.000000    ,  83.93485    ,  0.000000    ,  83.93485    ,  0.000000    ,  83.93485    ,  84.02705    , 0.9220099E-01, 0.1098483    ,  83.93485    ,  239.8448    ,  238.5712    ,  1.273595    , 0.5310078    , 0.5338425    
         0.117,              ,  0.000000    ,  0.000000    ,  115.4144    ,  0.000000    ,  115.4144    ,  0.000000    ,  115.4144    ,  116.3731    , 0.9586514    , 0.8306166    ,  115.4144    ,  356.2179    ,  353.9856    ,  2.232246    , 0.6266518    , 0.6306036    
         0.133,              ,  0.000000    ,  0.000000    ,  149.2900    ,  0.000000    ,  149.2900    ,  0.000000    ,  149.2900    ,  150.2209    , 0.9309446    , 0.6235813    ,  149.2900    ,  506.4388    ,  503.2756    ,  3.163190    , 0.6245948    , 0.6285205    
         0.150,              ,  0.000000    ,  0.000000    ,  182.7315    ,  0.000000    ,  182.7315    ,  0.000000    ,  182.7315    ,  183.6644    , 0.9328950    , 0.5105277    ,  182.7315    ,  690.1032    ,  686.0071    ,  4.096085    , 0.5935468    , 0.5970908    
