"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.017,              ,  0.000000    , 0.1799450E-02,  6.204493    ,  0.000000    ,  6.204493    , 0.1799450E-02,  6.202693    ,  6.203208    , 0.5146547E-03, 0.8292466E-02,  6.206292    ,  6.203208    ,  6.206292    , 0.5146547E-03, 0.8292466E-02, 0.8292466E-02
         0.033,              ,  0.000000    , 0.8837657E-02,  18.60746    ,  0.000000    ,  18.60746    , 0.8837657E-02,  18.59862    ,  18.72746    , 0.1288411    , 0.6920877    ,  18.61629    ,  24.93067    ,  24.82259    , 0.1293557    , 0.5188619    , 0.5211211    
         0.050,              ,  0.000000    , 0.1391882E-01,  31.00821    ,  0.000000    ,  31.00821    , 0.1391882E-01,  30.99429    ,  31.56251    , 0.5682181    ,  1.831654    ,  31.02213    ,  56.49318    ,  55.84472    , 0.6975738    ,  1.234793    ,  1.249131    
         0.067,              ,  0.000000    , 0.1580712E-01,  44.47688    ,  0.000000    ,  44.47688    , 0.1580712E-01,  44.46107    ,  44.98038    , 0.5193137    ,  1.167189    ,  44.49268    ,  101.4736    ,  100.3374    ,  1.216888    ,  1.199216    ,  1.212796    
         0.083,              ,  0.000000    , 0.1536388E-01,  57.56818    ,  0.000000    ,  57.56818    , 0.1536388E-01,  57.55282    ,  58.03331    , 0.4804953    , 0.8344316    ,  57.58355    ,  159.5069    ,  157.9209    ,  1.697383    ,  1.064144    ,  1.074831    
         0.100,              ,  0.000000    , 0.1417552E-01,  83.77033    ,  0.000000    ,  83.77033    , 0.1417552E-01,  83.75615    ,  84.62235    , 0.8661985    ,  1.033841    ,  83.78451    ,  244.1292    ,  241.7055    ,  2.563581    ,  1.050092    ,  1.060622    
         0.117,              ,  0.000000    , 0.1294664E-01,  117.8136    ,  0.000000    ,  117.8136    , 0.1294664E-01,  117.8007    ,  118.5046    , 0.7038782    , 0.5973849    ,  117.8266    ,  362.6338    ,  359.5320    ,  3.267459    , 0.9010356    , 0.9088089    
         0.133,              ,  0.000000    , 0.1172412E-01,  150.7682    ,  0.000000    ,  150.7682    , 0.1172412E-01,  150.7565    ,  151.8558    ,  1.099303    , 0.7290774    ,  150.7800    ,  514.4896    ,  510.3120    ,  4.366762    , 0.8487561    , 0.8557044    
         0.150,              ,  0.000000    , 0.1020666E-01,  184.4618    ,  0.000000    ,  184.4618    , 0.1020666E-01,  184.4516    ,  185.3651    , 0.9134752    , 0.4951836    ,  184.4720    ,  699.8547    ,  694.7840    ,  5.280237    , 0.7544762    , 0.7599825    
         0.167,              ,  0.000000    , 0.8752862E-02,  218.4898    ,  0.000000    ,  218.4898    , 0.8752862E-02,  218.4810    ,  218.8410    , 0.3599873    , 0.1647550    ,  218.4986    ,  918.6957    ,  913.2826    ,  5.640225    , 0.6139383    , 0.6175772    
         0.183,              ,  0.000000    , 0.7642575E-02,  247.6875    ,  0.000000    ,  247.6875    , 0.7642575E-02,  247.6799    ,  247.8747    , 0.1948449    , 0.7866319E-01,  247.6952    ,  1166.570    ,  1160.978    ,  5.835070    , 0.5001901    , 0.5025997    
         0.200,              ,  0.000000    , 0.6766728E-02,  267.1944    ,  0.000000    ,  267.1944    , 0.6766728E-02,  267.1876    ,  267.5389    , 0.3512931    , 0.1314714    ,  267.2011    ,  1434.109    ,  1428.179    ,  6.186363    , 0.4313731    , 0.4331644    
         0.217,              ,  0.000000    , 0.6051509E-02,  286.9264    ,  0.000000    ,  286.9264    , 0.6051509E-02,  286.9203    ,  287.0983    , 0.1779879    , 0.6203130E-01,  286.9324    ,  1721.208    ,  1715.111    ,  6.364351    , 0.3697608    , 0.3710751    
         0.233,              ,  0.000000    , 0.5458950E-02,  306.6812    ,  0.000000    ,  306.6812    , 0.5458950E-02,  306.6758    ,  306.6956    , 0.1980591E-01, 0.6458026E-02,  306.6867    ,  2027.903    ,  2021.798    ,  6.384156    , 0.3148156    , 0.3157663    
         0.250,              ,  0.000000    , 0.4961438E-02,  326.2813    ,  0.000000    ,  326.2813    , 0.4961438E-02,  326.2763    ,  326.3146    , 0.3827412E-01, 0.1173023E-01,  326.2862    ,  2354.218    ,  2348.084    ,  6.422431    , 0.2728053    , 0.2735179    
         0.267,              ,  0.000000    , 0.4398772E-02,  354.0148    ,  0.000000    ,  354.0148    , 0.4398772E-02,  354.0104    ,  354.4677    , 0.4573343    , 0.1291835    ,  354.0192    ,  2708.686    ,  2702.103    ,  6.879765    , 0.2539891    , 0.2546078    
         0.283,              ,  0.000000    , 0.3859021E-02,  391.0416    ,  0.000000    ,  391.0416    , 0.3859021E-02,  391.0378    ,  391.4541    , 0.4163221    , 0.1064638    ,  391.0455    ,  3100.140    ,  3093.149    ,  7.296087    , 0.2353470    , 0.2358790    
         0.300,              ,  0.000000    , 0.3425265E-02,  427.9985    ,  0.000000    ,  427.9985    , 0.3425265E-02,  427.9951    ,  428.3930    , 0.3979376    , 0.9297565E-01,  428.0019    ,  3528.533    ,  3521.151    ,  7.694025    , 0.2180517    , 0.2185088    
         0.317,              ,  0.000000    , 0.3069855E-02,  464.9202    ,  0.000000    ,  464.9202    , 0.3069855E-02,  464.9172    ,  465.3135    , 0.3962995    , 0.8523975E-01,  464.9233    ,  3993.846    ,  3986.074    ,  8.090324    , 0.2025698    , 0.2029647    
         0.333,              ,  0.000000    , 0.2774566E-02,  502.7443    ,  0.000000    ,  502.7443    , 0.2774566E-02,  502.7415    ,  502.8781    , 0.1365823    , 0.2716721E-01,  502.7470    ,  4496.724    ,  4488.821    ,  8.226906    , 0.1829533    , 0.1832754    
         0.350,              ,  0.000000    , 0.2528975E-02,  562.9994    ,  0.000000    ,  562.9994    , 0.2528975E-02,  562.9969    ,  564.2040    ,  1.207182    , 0.2144189    ,  563.0019    ,  5060.928    ,  5051.823    ,  9.434089    , 0.1864102    , 0.1867462    
         0.367,              ,  0.000000    , 0.2328669E-02,  636.4478    ,  0.000000    ,  636.4478    , 0.2328669E-02,  636.4454    ,  637.2018    , 0.7564161    , 0.1188493    ,  636.4501    ,  5698.130    ,  5688.273    ,  10.19050    , 0.1788395    , 0.1791494    
         0.383,              ,  0.000000    , 0.2162599E-02,  708.7959    ,  0.000000    ,  708.7959    , 0.2162599E-02,  708.7938    ,  709.9301    ,  1.136296    , 0.1603131    ,  708.7981    ,  6408.060    ,  6397.071    ,  11.32680    , 0.1767587    , 0.1770623    
         0.400,              ,  0.000000    , 0.2021715E-02,  782.0234    ,  0.000000    ,  782.0234    , 0.2021715E-02,  782.0214    ,  782.8836    , 0.8622252    , 0.1102554    ,  782.0254    ,  7190.944    ,  7179.097    ,  12.18903    , 0.1695052    , 0.1697849    
