"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.1000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,     0.000
         0.017,         129,         0,         0,  1.354679    , 0.1666667E-01,  0.000000    , 0.1799450E-02, 0.2605159E-01,  0.000000    ,  0.000000    ,  0.000000    ,  1.125000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1.149252    ,  1.149252    , 0.3854684E-07,  1.149252    ,     0.000
         0.033,         162,         0,         0,  2.638613    , 0.3333333E-01,  0.000000    , 0.8837657E-02,  1.369433    ,  0.000000    ,  0.000000    ,  0.000000    ,  3.375000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  4.735596    ,  4.735595    ,-0.6626942E-07,  5.884848    ,    -0.000
         0.050,         182,         0,         0,  3.276232    , 0.5000000E-01,  0.000000    , 0.1391882E-01,  7.149531    ,  0.000000    ,  0.000000    ,  0.000000    ,  5.625000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  12.76061    ,  12.76061    , 0.9353971E-07,  18.64546    ,     0.000
         0.067,         203,         0,         0,  2.771703    , 0.6666667E-01,  0.000000    , 0.1580712E-01,  17.30190    ,  0.000000    ,  0.000000    ,  0.000000    ,  7.875000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  25.16109    ,  25.16109    ,-0.2176035E-05,  43.80655    ,    -0.000
         0.083,         227,         0,         0,  2.501345    , 0.8333334E-01,  0.000000    , 0.1536388E-01,  29.29745    ,  0.000000    ,  0.000000    ,  0.000000    ,  10.19988    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  39.48197    ,  39.48198    , 0.6210466E-05,  83.28853    ,     0.000
         0.100,         253,         0,         0,  2.268968    , 0.1000000    ,  0.000000    , 0.1417552E-01,  45.04310    ,  0.000000    ,  0.000000    ,  0.000000    ,  15.00000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  60.02893    ,  60.02892    ,-0.1488719E-04,  143.3174    ,    -0.000
         0.117,         282,         0,         0,  2.076601    , 0.1166667    ,  0.000000    , 0.1294664E-01,  68.64115    ,  0.000000    ,  0.000000    ,  0.000000    ,  21.00000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  89.62820    ,  89.62823    , 0.3305284E-04,  232.9457    ,     0.000
         0.133,         313,         0,         0,  1.933640    , 0.1333333    ,  0.000000    , 0.1172412E-01,  96.39388    ,  0.000000    ,  0.000000    ,  0.000000    ,  27.00000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  123.3822    ,  123.3821    ,-0.2043409E-04,  356.3278    ,    -0.000
         0.150,         346,         0,         0,  1.828699    , 0.1500000    ,  0.000000    , 0.1020666E-01,  124.8681    ,  0.000000    ,  0.000000    ,  0.000000    ,  33.00000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  157.8578    ,  157.8578    ,-0.9511132E-07,  514.1857    ,    -0.000
         0.167,         381,         0,         0,  1.741134    , 0.1666667    ,  0.000000    , 0.8752862E-02,  154.1990    ,  0.000000    ,  0.000000    ,  0.000000    ,  39.00001    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  193.1903    ,  193.1903    , 0.3627889E-04,  707.3760    ,     0.000
         0.183,         418,         0,         0,  1.584482    , 0.1833333    ,  0.000000    , 0.7642575E-02,  181.9871    ,  0.000000    ,  0.000000    ,  0.000000    ,  44.20000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  226.1795    ,  226.1795    , 0.5551512E-05,  933.5555    ,     0.000
         0.200,         461,         0,         0,  1.340761    , 0.2000000    ,  0.000000    , 0.6766728E-02,  203.4763    ,  0.000000    ,  0.000000    ,  0.000000    ,  47.75000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  251.2196    ,  251.2195    ,-0.1020104E-04,  1184.775    ,    -0.000
         0.217,         509,         0,         0,  1.220594    , 0.2166667    ,  0.000000    , 0.6051509E-02,  221.5501    ,  0.000000    ,  0.000000    ,  0.000000    ,  51.25000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  272.7940    ,  272.7938    ,-0.1945811E-03,  1457.569    ,    -0.000
         0.233,         561,         0,         0,  1.144626    , 0.2333333    ,  0.000000    , 0.5458950E-02,  238.5461    ,  0.000000    ,  0.000000    ,  0.000000    ,  54.75000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  293.2907    ,  293.2909    , 0.2371064E-03,  1750.860    ,     0.000
         0.250,         616,         0,         0,  1.091782    , 0.2500000    ,  0.000000    , 0.4961438E-02,  254.8838    ,  0.000000    ,  0.000000    ,  0.000000    ,  58.24999    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  313.1288    ,  313.1285    ,-0.2675586E-03,  2063.988    ,    -0.000
