"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.1000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,     0.000
         0.083,         233,         0,         0,  2.500000    , 0.8333334E-01,  0.000000    ,  117.1067    ,  52.75614    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -64.35057    , -64.35051    , 0.6170946E-04,  205.0063    ,     0.000
         0.167,         382,         0,         0,  1.743194    , 0.1666667    ,  0.000000    ,  50.06276    ,  484.3074    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  434.2446    ,  434.2446    ,-0.6192923E-04,  639.2509    ,    -0.000
         0.250,         607,         0,         0,  1.105328    , 0.2500000    ,  0.000000    ,  28.39270    ,  1110.233    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1081.841    ,  1081.841    ,-0.5932152E-04,  1721.092    ,    -0.000
         0.333,         905,         0,         0, 0.9394983    , 0.3333333    ,  0.000000    ,  18.23676    ,  1625.060    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1606.823    ,  1606.823    ,-0.2641827E-03,  3327.914    ,    -0.000
         0.417,        1245,         0,         0, 0.8376405    , 0.4166667    ,  0.000000    ,  12.18877    ,  2650.589    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  2638.401    ,  2638.402    , 0.1479657E-02,  5966.316    ,     0.000
         0.500,        1624,         0,         0, 0.7579570    , 0.5000000    ,  0.000000    ,  8.505002    ,  4890.533    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  4882.028    ,  4882.028    , 0.4742294E-04,  10848.34    ,     0.000
         0.583,        2044,         0,         0, 0.6776886    , 0.5833334    ,  0.000000    ,  6.171767    ,  11421.36    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  11415.19    ,  11415.19    , 0.1303693E-02,  22263.54    ,     0.000
         0.667,        2500,         0,         0, 0.6515295    , 0.6666667    ,  0.000000    ,  4.686317    ,  20055.63    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  20050.95    ,  20050.95    ,-0.1206292E-02,  42314.48    ,    -0.000
         0.750,        2979,         0,         0, 0.6022965    , 0.7500000    ,  0.000000    ,  3.543220    ,  24771.07    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  24767.53    ,  24767.54    , 0.1142808E-01,  67082.02    ,     0.000
         0.833,        3487,         0,         0, 0.5833763    , 0.8333334    ,  0.000000    ,  2.729270    ,  26784.84    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  26782.11    ,  26782.09    ,-0.2034812E-01,  93864.12    ,    -0.000
         0.917,        4005,         0,         0, 0.5783761    , 0.9166667    ,  0.000000    ,  2.140586    ,  27491.83    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  27489.69    ,  27489.70    , 0.9661462E-02,  121353.8    ,     0.000
         1.000,        4524,         0,         0, 0.5800714    ,  1.000000    ,  0.000000    ,  3799.775    ,  27606.58    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  23806.81    ,  23806.79    ,-0.1736542E-01,  145160.6    ,    -0.000
         1.083,        5038,         0,         0, 0.5920066    ,  1.083333    ,  0.000000    ,  17193.72    ,  27185.80    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  9992.071    ,  9992.109    , 0.3871346E-01,  155152.7    ,     0.000
         1.167,        5531,         0,         0, 0.6335975    ,  1.166667    ,  0.000000    ,  24873.45    ,  25751.46    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  878.0118    ,  877.9688    ,-0.4303741E-01,  156030.7    ,    -0.000
         1.250,        5996,         0,         0, 0.6499078    ,  1.250000    ,  0.000000    ,  26436.76    ,  23421.49    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3015.274    , -3015.234    , 0.3934860E-01,  153015.5    ,     0.000
         1.333,        6458,         0,         0, 0.6525610    ,  1.333333    ,  0.000000    ,  25596.87    ,  20537.39    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -5059.479    , -5059.531    ,-0.5216599E-01,  147955.9    ,    -0.000
         1.417,        6918,         0,         0, 0.6557051    ,  1.416667    ,  0.000000    ,  23760.58    ,  17152.37    , 0.6516872E-04,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -6608.211    , -6608.188    , 0.2386888E-01,  141347.7    ,     0.000
         1.500,        7376,         0,         0, 0.6589247    ,  1.500000    ,  0.000000    ,  21316.20    ,  13931.52    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -7384.678    , -7384.703    ,-0.2526665E-01,  133963.0    ,    -0.000
         1.583,        7832,         0,         0, 0.6620691    ,  1.583333    ,  0.000000    ,  18531.52    ,  11113.80    , 0.2443100E-02,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -7417.715    , -7417.727    ,-0.1168654E-01,  126545.3    ,    -0.000
         1.667,        8285,         0,         0, 0.6643562    ,  1.666667    ,  0.000000    ,  15726.37    ,  9105.395    , 0.1221765E-02,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -6620.978    , -6621.000    ,-0.2162064E-01,  119924.3    ,    -0.000
         1.750,        8737,         0,         0, 0.6664885    ,  1.749631    ,  0.000000    ,  13105.43    ,  7646.297    , 0.9130429E-03,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -5459.136    , -5459.125    , 0.1070346E-01,  114465.2    ,     0.000
         1.833,        9188,         0,         0, 0.6680055    ,  1.832594    ,  0.000000    ,  10920.66    ,  6506.716    , 0.1925001E-03,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4413.941    , -4413.930    , 0.1126561E-01,  110051.2    ,     0.000
         1.917,        9638,         0,         0, 0.6689235    ,  1.915741    ,  0.000000    ,  9228.293    ,  5945.900    , 0.5157339E-04,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3282.393    , -3282.414    ,-0.2124779E-01,  106768.8    ,    -0.000
         2.000,       10087,         0,         0, 0.6696282    ,  1.976986    ,  0.000000    ,  7912.546    ,  5510.318    , 0.8898380E-05,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2402.228    , -2402.211    , 0.1658757E-01,  104366.6    ,     0.000
