"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.1000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  269.3568    ,     0.000
         0.083,         233,         0,         0,  2.500000    , 0.8333334E-01,  0.000000    ,  117.1067    ,  52.75614    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -64.35057    , -64.35051    , 0.6170946E-04,  205.0063    ,     0.000
         0.167,         382,         0,         0,  1.743194    , 0.1666667    ,  0.000000    ,  50.06276    ,  484.3074    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  434.2446    ,  434.2446    ,-0.8940696E-06,  639.2509    ,    -0.000
         0.250,         607,         0,         0,  1.105328    , 0.2500000    ,  0.000000    ,  28.39270    ,  1110.233    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1081.841    ,  1081.841    ,-0.1203567E-03,  1721.092    ,    -0.000
         0.333,         905,         0,         0, 0.9394983    , 0.3333333    ,  0.000000    ,  18.23676    ,  1625.060    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1606.823    ,  1606.823    ,-0.2641827E-03,  3327.914    ,    -0.000
         0.417,        1245,         0,         0, 0.8376405    , 0.4166667    ,  0.000000    ,  12.18877    ,  2650.589    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  2638.401    ,  2638.402    , 0.1479657E-02,  5966.316    ,     0.000
         0.500,        1624,         0,         0, 0.7579570    , 0.5000000    ,  0.000000    ,  8.505002    ,  4890.533    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  4882.028    ,  4882.028    , 0.4742294E-04,  10848.34    ,     0.000
         0.583,        2044,         0,         0, 0.6776886    , 0.5833334    ,  0.000000    ,  6.171767    ,  11421.36    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  11415.19    ,  11415.19    , 0.1303693E-02,  22263.54    ,     0.000
         0.667,        2500,         0,         0, 0.6515295    , 0.6666667    ,  0.000000    ,  4.686317    ,  20055.63    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  20050.95    ,  20050.95    ,-0.1206292E-02,  42314.48    ,    -0.000
         0.750,        2979,         0,         0, 0.6022965    , 0.7500000    ,  0.000000    ,  3.543220    ,  24771.07    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  24767.53    ,  24767.52    ,-0.4196923E-02,  67082.01    ,    -0.000
         0.833,        3487,         0,         0, 0.5833764    , 0.8333334    ,  0.000000    ,  2.729270    ,  26784.85    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  26782.12    ,  26782.12    , 0.4267194E-03,  93864.13    ,     0.000
         0.917,        4005,         0,         0, 0.5783761    , 0.9166667    ,  0.000000    ,  2.140587    ,  27491.83    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  27489.69    ,  27489.70    , 0.4478353E-02,  121353.8    ,     0.000
         1.000,        4524,         0,         0, 0.5800715    ,  1.000000    ,  0.000000    ,  50.72736    ,  27606.59    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  27555.86    ,  27555.86    , 0.6905331E-03,  148909.7    ,     0.000
         1.083,        5038,         0,         0, 0.5920067    ,  1.083333    ,  0.000000    ,  9096.293    ,  27185.79    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  18089.50    ,  18089.50    ,-0.1781225E-02,  166999.2    ,    -0.000
         1.167,        5531,         0,         0, 0.6335976    ,  1.166667    ,  0.000000    ,  22033.34    ,  25751.45    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  3718.116    ,  3718.125    , 0.8922577E-02,  170717.3    ,     0.000
         1.250,        5996,         0,         0, 0.6499078    ,  1.250000    ,  0.000000    ,  25741.19    ,  23421.49    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2319.696    , -2319.703    ,-0.6958008E-02,  168397.6    ,    -0.000
         1.333,        6458,         0,         0, 0.6525610    ,  1.333333    ,  0.000000    ,  25441.07    ,  20537.40    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4903.669    , -4903.688    ,-0.1824951E-01,  163493.9    ,    -0.000
         1.417,        6918,         0,         0, 0.6557052    ,  1.416667    ,  0.000000    ,  23714.68    ,  17152.37    , 0.6538247E-04,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -6562.314    , -6562.328    ,-0.1435417E-01,  156931.6    ,    -0.000
         1.500,        7376,         0,         0, 0.6589248    ,  1.500000    ,  0.000000    ,  21253.54    ,  13931.54    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -7322.004    , -7321.984    , 0.1999474E-01,  149609.6    ,     0.000
         1.583,        7832,         0,         0, 0.6620692    ,  1.583151    ,  0.000000    ,  18417.37    ,  11113.82    , 0.2443058E-02,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -7303.559    , -7303.594    ,-0.3427722E-01,  142306.0    ,    -0.000
         1.667,        8285,         0,         0, 0.6643563    ,  1.666667    ,  0.000000    ,  15614.15    ,  9105.396    , 0.1221784E-02,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -6508.752    , -6508.766    ,-0.1375663E-01,  135797.2    ,    -0.000
         1.750,        8737,         0,         0, 0.6664886    ,  1.749631    ,  0.000000    ,  13041.16    ,  7646.300    , 0.9130246E-03,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -5394.866    , -5394.852    , 0.1395452E-01,  130402.4    ,     0.000
         1.833,        9188,         0,         0, 0.6680056    ,  1.832594    ,  0.000000    ,  10962.87    ,  6506.677    , 0.1926728E-03,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4456.197    , -4456.195    , 0.1632721E-02,  125946.2    ,     0.000
         1.917,        9638,         0,         0, 0.6689236    ,  1.913148    ,  0.000000    ,  9331.172    ,  5945.894    , 0.5143332E-04,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3385.277    , -3385.273    , 0.4034931E-02,  122560.9    ,     0.000
         2.000,       10087,         0,         0, 0.6696283    ,  1.968820    ,  0.000000    ,  8032.527    ,  5510.318    , 0.8875926E-05,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2522.209    , -2522.219    ,-0.9683316E-02,  120038.7    ,    -0.000
