"EG02_014 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG02_014.tcf]","Time (h)","H FC01.1_R.1 [EG02_014]","H FC01.1_R.2 [EG02_014]","H FC01.2_R.1 [EG02_014]","H FC01.2_R.2 [EG02_014]","H FC04.1_C.1 [EG02_014]","H FC04.1_C.2 [EG02_014]","H Pipe16.2 [EG02_014]","H Pit1 [EG02_014]","H Pit1.1 [EG02_014]","H Pit10 [EG02_014]","H Pit10.1 [EG02_014]","H Pit11 [EG02_014]","H Pit11.1 [EG02_014]","H Pit12 [EG02_014]","H Pit12.1 [EG02_014]","H Pit13 [EG02_014]","H Pit13.1 [EG02_014]","H Pit14 [EG02_014]","H Pit14.1 [EG02_014]","H Pit15 [EG02_014]","H Pit15.1 [EG02_014]","H Pit16 [EG02_014]","H Pit16.1 [EG02_014]","H Pit17 [EG02_014]","H Pit17.1 [EG02_014]","H Pit18 [EG02_014]","H Pit18.1 [EG02_014]","H Pit19 [EG02_014]","H Pit19.1 [EG02_014]","H Pit2 [EG02_014]","H Pit2.1 [EG02_014]","H Pit3 [EG02_014]","H Pit3.1 [EG02_014]","H Pit4 [EG02_014]","H Pit4.1 [EG02_014]","H Pit5 [EG02_014]","H Pit5.1 [EG02_014]","H Pit6 [EG02_014]","H Pit6.1 [EG02_014]","H Pit7 [EG02_014]","H Pit7.1 [EG02_014]","H Pit8 [EG02_014]","H Pit8.1 [EG02_014]","H Pit9 [EG02_014]","H Pit9.1 [EG02_014]"
      92,          1.516667,     49.4698,     46.8362,     42.5825,     40.6561,     43.5184,     42.9075,     43.5434,     43.5440,     43.5440,     43.5439,     43.5439,     43.5439,     43.5439,     43.5439,     43.5439,     43.5439,     43.5439,     43.5439,     43.5439,     43.5439,     43.5439,     43.5439,     43.5439,     43.5439,     43.5439,     43.5439,     43.5439,     43.5440,     43.5440,     43.5439,     43.5440,     43.5440,     43.5440,     43.5435,     43.5435,     43.5440,     43.5440,     43.5438,     43.5439,     43.5439,     43.5439,     43.5439,     43.5439,     43.5439,     43.5439
      93,          1.533333,     49.4385,     46.8063,     42.5550,     40.6487,     43.5162,     42.8979,     43.5445,     43.5450,     43.5450,     43.5450,     43.5450,     43.5450,     43.5450,     43.5450,     43.5450,     43.5450,     43.5450,     43.5450,     43.5450,     43.5450,     43.5450,     43.5450,     43.5450,     43.5450,     43.5450,     43.5451,     43.5451,     43.5451,     43.5452,     43.5450,     43.5450,     43.5450,     43.5450,     43.5454,     43.5454,     43.5448,     43.5448,     43.5450,     43.5451,     43.5449,     43.5449,     43.5450,     43.5450,     43.5450,     43.5450
      94,          1.550000,     49.4027,     46.7811,     42.5251,     40.6431,     43.5141,     42.8921,     43.5455,     43.5461,     43.5461,     43.5461,     43.5461,     43.5461,     43.5461,     43.5461,     43.5461,     43.5461,     43.5461,     43.5461,     43.5461,     43.5461,     43.5461,     43.5461,     43.5461,     43.5461,     43.5461,     43.5462,     43.5462,     43.5462,     43.5462,     43.5461,     43.5461,     43.5461,     43.5461,     43.5458,     43.5457,     43.5463,     43.5463,     43.5461,     43.5461,     43.5461,     43.5461,     43.5461,     43.5461,     43.5461,     43.5461
      95,          1.566667,     49.3602,     46.7573,     42.4930,     40.6372,     43.5120,     42.8888,     43.5466,     43.5472,     43.5472,     43.5472,     43.5472,     43.5472,     43.5472,     43.5472,     43.5472,     43.5471,     43.5472,     43.5472,     43.5472,     43.5471,     43.5472,     43.5472,     43.5472,     43.5471,     43.5471,     43.5472,     43.5472,     43.5472,     43.5472,     43.5471,     43.5471,     43.5472,     43.5472,     43.5474,     43.5475,     43.5470,     43.5470,     43.5472,     43.5472,     43.5471,     43.5471,     43.5472,     43.5472,     43.5472,     43.5472
      96,          1.583333,     49.3100,     46.7436,     42.4586,     40.6310,     43.5100,     42.8867,     43.5477,     43.5483,     43.5483,     43.5482,     43.5482,     43.5482,     43.5482,     43.5482,     43.5482,     43.5482,     43.5482,     43.5482,     43.5482,     43.5482,     43.5482,     43.5482,     43.5482,     43.5482,     43.5482,     43.5482,     43.5482,     43.5484,     43.5484,     43.5483,     43.5483,     43.5482,     43.5482,     43.5480,     43.5479,     43.5484,     43.5484,     43.5482,     43.5482,     43.5481,     43.5481,     43.5482,     43.5482,     43.5482,     43.5482
      97,          1.600000,     49.2515,     46.7311,     42.4223,     40.6244,     43.5080,     42.8853,     43.5487,     43.5491,     43.5491,     43.5492,     43.5492,     43.5492,     43.5492,     43.5492,     43.5492,     43.5492,     43.5492,     43.5492,     43.5492,     43.5492,     43.5492,     43.5492,     43.5492,     43.5492,     43.5492,     43.5494,     43.5494,     43.5492,     43.5492,     43.5492,     43.5492,     43.5492,     43.5492,     43.5494,     43.5495,     43.5491,     43.5491,     43.5492,     43.5493,     43.5492,     43.5492,     43.5492,     43.5492,     43.5492,     43.5492
      98,          1.616667,     49.1901,     46.7189,     42.3845,     40.6174,     43.5060,     42.8842,     43.5497,     43.5502,     43.5502,     43.5502,     43.5502,     43.5502,     43.5502,     43.5502,     43.5502,     43.5502,     43.5502,     43.5502,     43.5502,     43.5502,     43.5502,     43.5502,     43.5502,     43.5501,     43.5501,     43.5501,     43.5501,     43.5503,     43.5503,     43.5502,     43.5502,     43.5502,     43.5502,     43.5500,     43.5500,     43.5502,     43.5502,     43.5502,     43.5502,     43.5501,     43.5501,     43.5501,     43.5501,     43.5502,     43.5502
      99,          1.633333,     49.1250,     46.7054,     42.3454,     40.6101,     43.5041,     42.8833,     43.5506,     43.5511,     43.5511,     43.5511,     43.5511,     43.5511,     43.5511,     43.5511,     43.5511,     43.5511,     43.5511,     43.5511,     43.5511,     43.5511,     43.5511,     43.5511,     43.5511,     43.5511,     43.5511,     43.5512,     43.5512,     43.5512,     43.5512,     43.5511,     43.5511,     43.5510,     43.5510,     43.5512,     43.5513,     43.5509,     43.5509,     43.5511,     43.5511,     43.5511,     43.5511,     43.5511,     43.5511,     43.5511,     43.5511
     100,          1.650000,     49.0552,     46.6912,     42.3055,     40.6026,     43.5023,     42.8822,     43.5515,     43.5522,     43.5522,     43.5520,     43.5520,     43.5520,     43.5520,     43.5520,     43.5520,     43.5520,     43.5520,     43.5520,     43.5520,     43.5521,     43.5521,     43.5521,     43.5521,     43.5520,     43.5520,     43.5521,     43.5521,     43.5522,     43.5522,     43.5521,     43.5521,     43.5521,     43.5521,     43.5518,     43.5518,     43.5521,     43.5521,     43.5520,     43.5520,     43.5520,     43.5520,     43.5520,     43.5520,     43.5520,     43.5520
     101,          1.666667,     48.9809,     46.6761,     42.2645,     40.5948,     43.5005,     42.8810,     43.5524,     43.5529,     43.5529,     43.5529,     43.5529,     43.5530,     43.5530,     43.5529,     43.5529,     43.5529,     43.5529,     43.5530,     43.5530,     43.5529,     43.5529,     43.5530,     43.5530,     43.5529,     43.5529,     43.5531,     43.5531,     43.5530,     43.5530,     43.5529,     43.5529,     43.5529,     43.5529,     43.5533,     43.5533,     43.5529,     43.5529,     43.5530,     43.5530,     43.5529,     43.5529,     43.5529,     43.5530,     43.5529,     43.5529
     102,          1.683333,     48.9017,     46.6595,     42.2225,     40.5867,     43.4987,     42.8798,     43.5533,     43.5539,     43.5539,     43.5538,     43.5538,     43.5538,     43.5538,     43.5538,     43.5538,     43.5538,     43.5538,     43.5538,     43.5538,     43.5538,     43.5538,     43.5538,     43.5538,     43.5538,     43.5538,     43.5537,     43.5538,     43.5539,     43.5539,     43.5538,     43.5539,     43.5539,     43.5539,     43.5536,     43.5535,     43.5539,     43.5539,     43.5538,     43.5538,     43.5538,     43.5538,     43.5538,     43.5538,     43.5538,     43.5538
     103,          1.700000,     48.8166,     46.6403,     42.1794,     40.5783,     43.4970,     42.8787,     43.5542,     43.5546,     43.5546,     43.5547,     43.5547,     43.5547,     43.5547,     43.5547,     43.5547,     43.5547,     43.5547,     43.5547,     43.5547,     43.5547,     43.5547,     43.5546,     43.5546,     43.5546,     43.5546,     43.5548,     43.5548,     43.5547,     43.5547,     43.5546,     43.5546,     43.5546,     43.5546,     43.5548,     43.5548,     43.5545,     43.5545,     43.5547,     43.5547,     43.5547,     43.5547,     43.5547,     43.5547,     43.5547,     43.5547
     104,          1.716667,     48.7252,     46.6195,     42.1352,     40.5695,     43.4952,     42.8776,     43.5550,     43.5555,     43.5555,     43.5555,     43.5555,     43.5555,     43.5555,     43.5555,     43.5555,     43.5555,     43.5555,     43.5555,     43.5555,     43.5555,     43.5555,     43.5555,     43.5555,     43.5555,     43.5555,     43.5555,     43.5555,     43.5556,     43.5556,     43.5555,     43.5555,     43.5555,     43.5555,     43.5553,     43.5553,     43.5556,     43.5557,     43.5555,     43.5555,     43.5555,     43.5555,     43.5555,     43.5555,     43.5555,     43.5555
     105,          1.733333,     48.6272,     46.5973,     42.0899,     40.5604,     43.4936,     42.8765,     43.5558,     43.5563,     43.5563,     43.5563,     43.5563,     43.5563,     43.5563,     43.5563,     43.5563,     43.5563,     43.5563,     43.5563,     43.5563,     43.5563,     43.5563,     43.5563,     43.5563,     43.5563,     43.5563,     43.5565,     43.5565,     43.5564,     43.5564,     43.5563,     43.5563,     43.5563,     43.5563,     43.5566,     43.5566,     43.5563,     43.5563,     43.5564,     43.5564,     43.5563,     43.5563,     43.5563,     43.5563,     43.5563,     43.5563
     106,          1.750000,     48.5231,     46.5702,     42.0429,     40.5507,     43.4919,     42.8755,     43.5566,     43.5572,     43.5572,     43.5571,     43.5571,     43.5571,     43.5571,     43.5571,     43.5571,     43.5571,     43.5572,     43.5571,     43.5571,     43.5572,     43.5572,     43.5572,     43.5572,     43.5571,     43.5571,     43.5571,     43.5571,     43.5572,     43.5572,     43.5571,     43.5571,     43.5572,     43.5572,     43.5569,     43.5569,     43.5572,     43.5572,     43.5571,     43.5571,     43.5571,     43.5571,     43.5571,     43.5571,     43.5571,     43.5571
     107,          1.766667,     48.4122,     46.5433,     41.9945,     40.5406,     43.4903,     42.8745,     43.5574,     43.5578,     43.5578,     43.5579,     43.5579,     43.5579,     43.5579,     43.5579,     43.5579,     43.5579,     43.5579,     43.5579,     43.5579,     43.5579,     43.5579,     43.5579,     43.5579,     43.5578,     43.5578,     43.5579,     43.5579,     43.5579,     43.5579,     43.5578,     43.5578,     43.5579,     43.5579,     43.5580,     43.5580,     43.5577,     43.5577,     43.5579,     43.5579,     43.5579,     43.5579,     43.5579,     43.5579,     43.5579,     43.5579
     108,          1.783333,     48.2990,     46.5129,     41.9442,     40.5299,     43.4888,     42.8734,     43.5581,     43.5587,     43.5587,     43.5586,     43.5586,     43.5586,     43.5586,     43.5586,     43.5586,     43.5586,     43.5586,     43.5587,     43.5587,     43.5586,     43.5586,     43.5586,     43.5586,     43.5587,     43.5587,     43.5586,     43.5586,     43.5587,     43.5587,     43.5587,     43.5587,     43.5587,     43.5587,     43.5584,     43.5584,     43.5587,     43.5587,     43.5587,     43.5587,     43.5586,     43.5586,     43.5586,     43.5586,     43.5586,     43.5586
     109,          1.800000,     48.1842,     46.4801,     41.8923,     40.5186,     43.4872,     42.8724,     43.5588,     43.5594,     43.5594,     43.5594,     43.5594,     43.5594,     43.5594,     43.5594,     43.5594,     43.5593,     43.5594,     43.5594,     43.5594,     43.5594,     43.5594,     43.5594,     43.5594,     43.5593,     43.5593,     43.5594,     43.5594,     43.5594,     43.5594,     43.5594,     43.5594,     43.5593,     43.5594,     43.5596,     43.5595,     43.5594,     43.5594,     43.5594,     43.5594,     43.5594,     43.5594,     43.5594,     43.5594,     43.5594,     43.5594
     110,          1.816667,     48.0668,     46.4450,     41.8381,     40.5067,     43.4857,     42.8714,     43.5596,     43.5601,     43.5601,     43.5601,     43.5601,     43.5601,     43.5601,     43.5601,     43.5601,     43.5601,     43.5601,     43.5601,     43.5601,     43.5601,     43.5601,     43.5601,     43.5601,     43.5600,     43.5600,     43.5601,     43.5601,     43.5601,     43.5601,     43.5601,     43.5601,     43.5601,     43.5601,     43.5601,     43.5601,     43.5601,     43.5601,     43.5601,     43.5601,     43.5600,     43.5600,     43.5601,     43.5601,     43.5600,     43.5601
     111,          1.833333,     47.9468,     46.4074,     41.7810,     40.4938,     43.4842,     42.8703,     43.5603,     43.5608,     43.5608,     43.5608,     43.5608,     43.5608,     43.5608,     43.5608,     43.5608,     43.5608,     43.5608,     43.5608,     43.5608,     43.5608,     43.5608,     43.5608,     43.5608,     43.5608,     43.5608,     43.5607,     43.5607,     43.5608,     43.5608,     43.5607,     43.5607,     43.5607,     43.5608,     43.5607,     43.5607,     43.5607,     43.5608,     43.5607,     43.5607,     43.5608,     43.5608,     43.5608,     43.5608,     43.5608,     43.5608
     112,          1.850000,     47.8260,     46.3675,     41.7199,     40.4797,     43.4827,     42.8693,     43.5610,     43.5614,     43.5614,     43.5615,     43.5615,     43.5615,     43.5615,     43.5615,     43.5615,     43.5615,     43.5615,     43.5615,     43.5615,     43.5615,     43.5615,     43.5614,     43.5614,     43.5614,     43.5614,     43.5615,     43.5615,     43.5615,     43.5615,     43.5615,     43.5615,     43.5614,     43.5614,     43.5615,     43.5615,     43.5614,     43.5614,     43.5615,     43.5615,     43.5614,     43.5614,     43.5614,     43.5615,     43.5615,     43.5615
     113,          1.866667,     47.7056,     46.3239,     41.6545,     40.4642,     43.4812,     42.8683,     43.5616,     43.5621,     43.5621,     43.5621,     43.5621,     43.5621,     43.5621,     43.5621,     43.5621,     43.5621,     43.5621,     43.5621,     43.5621,     43.5621,     43.5621,     43.5621,     43.5621,     43.5621,     43.5621,     43.5621,     43.5621,     43.5621,     43.5622,     43.5621,     43.5621,     43.5621,     43.5622,     43.5620,     43.5620,     43.5622,     43.5622,     43.5621,     43.5621,     43.5621,     43.5621,     43.5621,     43.5621,     43.5621,     43.5621
     114,          1.883333,     47.5931,     46.2740,     41.5846,     40.4472,     43.4798,     42.8673,     43.5623,     43.5628,     43.5628,     43.5628,     43.5628,     43.5628,     43.5628,     43.5628,     43.5628,     43.5628,     43.5628,     43.5628,     43.5628,     43.5628,     43.5628,     43.5628,     43.5628,     43.5627,     43.5627,     43.5628,     43.5628,     43.5628,     43.5628,     43.5628,     43.5628,     43.5628,     43.5628,     43.5629,     43.5629,     43.5627,     43.5627,     43.5628,     43.5628,     43.5627,     43.5627,     43.5628,     43.5628,     43.5628,     43.5628
     115,          1.900000,     47.5019,     46.2186,     41.5099,     40.4284,     43.4784,     42.8663,     43.5629,     43.5634,     43.5634,     43.5634,     43.5634,     43.5634,     43.5634,     43.5634,     43.5634,     43.5634,     43.5634,     43.5634,     43.5634,     43.5634,     43.5634,     43.5634,     43.5634,     43.5634,     43.5634,     43.5634,     43.5634,     43.5634,     43.5634,     43.5634,     43.5634,     43.5634,     43.5634,     43.5633,     43.5633,     43.5634,     43.5634,     43.5634,     43.5634,     43.5634,     43.5634,     43.5634,     43.5634,     43.5634,     43.5634
     116,          1.916667,     47.4228,     46.1655,     41.4299,     40.4073,     43.4770,     42.8653,     43.5635,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640,     43.5641,     43.5641,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640
     117,          1.933333,     47.3551,     46.1162,     41.3434,     40.3837,     43.4756,     42.8643,     43.5641,     43.5646,     43.5646,     43.5646,     43.5646,     43.5646,     43.5646,     43.5646,     43.5646,     43.5646,     43.5646,     43.5646,     43.5646,     43.5646,     43.5646,     43.5646,     43.5646,     43.5646,     43.5646,     43.5646,     43.5646,     43.5646,     43.5646,     43.5646,     43.5646,     43.5646,     43.5646,     43.5646,     43.5647,     43.5646,     43.5646,     43.5646,     43.5646,     43.5646,     43.5646,     43.5646,     43.5646,     43.5646,     43.5646
     118,          1.950000,     47.2981,     46.0720,     41.2495,     40.3566,     43.4742,     42.8633,     43.5647,     43.5652,     43.5652,     43.5652,     43.5652,     43.5652,     43.5652,     43.5652,     43.5652,     43.5652,     43.5652,     43.5652,     43.5652,     43.5652,     43.5652,     43.5652,     43.5652,     43.5652,     43.5652,     43.5652,     43.5652,     43.5652,     43.5652,     43.5652,     43.5652,     43.5652,     43.5652,     43.5651,     43.5651,     43.5652,     43.5652,     43.5652,     43.5652,     43.5652,     43.5652,     43.5652,     43.5652,     43.5652,     43.5652
     119,          1.966667,     47.2506,     46.0320,     41.1469,     40.3256,     43.4728,     42.8623,     43.5653,     43.5657,     43.5658,     43.5658,     43.5658,     43.5658,     43.5658,     43.5658,     43.5658,     43.5658,     43.5658,     43.5658,     43.5658,     43.5658,     43.5658,     43.5658,     43.5658,     43.5657,     43.5657,     43.5657,     43.5657,     43.5658,     43.5658,     43.5657,     43.5657,     43.5657,     43.5657,     43.5658,     43.5658,     43.5657,     43.5657,     43.5657,     43.5657,     43.5657,     43.5657,     43.5658,     43.5658,     43.5658,     43.5658
     120,          1.983333,     47.2109,     46.0003,     41.0348,     40.2895,     43.4715,     42.8613,     43.5658,     43.5663,     43.5663,     43.5663,     43.5663,     43.5663,     43.5663,     43.5663,     43.5663,     43.5663,     43.5663,     43.5663,     43.5663,     43.5663,     43.5663,     43.5663,     43.5663,     43.5663,     43.5663,     43.5663,     43.5663,     43.5663,     43.5663,     43.5663,     43.5663,     43.5663,     43.5663,     43.5663,     43.5663,     43.5663,     43.5663,     43.5663,     43.5663,     43.5663,     43.5663,     43.5663,     43.5663,     43.5663,     43.5663
     121,          2.000000,     47.1770,     45.9733,     40.9134,     40.2472,     43.4702,     42.8604,     43.5664,     43.5669,     43.5669,     43.5669,     43.5669,     43.5668,     43.5669,     43.5669,     43.5669,     43.5669,     43.5669,     43.5669,     43.5669,     43.5669,     43.5669,     43.5669,     43.5669,     43.5668,     43.5669,     43.5668,     43.5669,     43.5669,     43.5669,     43.5669,     43.5669,     43.5669,     43.5669,     43.5669,     43.5669,     43.5669,     43.5669,     43.5669,     43.5669,     43.5668,     43.5668,     43.5669,     43.5669,     43.5669,     43.5669
     122,          2.016667,     47.1476,     45.9497,     40.7899,     40.1998,     43.4689,     42.8593,     43.5669,     43.5674,     43.5674,     43.5674,     43.5674,     43.5674,     43.5674,     43.5674,     43.5674,     43.5674,     43.5674,     43.5674,     43.5674,     43.5674,     43.5674,     43.5674,     43.5674,     43.5674,     43.5674,     43.5675,     43.5675,     43.5675,     43.5675,     43.5674,     43.5674,     43.5674,     43.5674,     43.5675,     43.5675,     43.5674,     43.5674,     43.5674,     43.5674,     43.5674,     43.5674,     43.5674,     43.5674,     43.5674,     43.5674
     123,          2.033334,     47.1206,     45.9290,     40.6689,     40.1482,     43.4675,     42.8583,     43.5674,     43.5679,     43.5679,     43.5679,     43.5679,     43.5679,     43.5679,     43.5679,     43.5679,     43.5679,     43.5679,     43.5679,     43.5679,     43.5679,     43.5679,     43.5679,     43.5679,     43.5678,     43.5678,     43.5678,     43.5678,     43.5680,     43.5681,     43.5679,     43.5679,     43.5679,     43.5679,     43.5679,     43.5679,     43.5680,     43.5680,     43.5679,     43.5679,     43.5678,     43.5679,     43.5679,     43.5679,     43.5679,     43.5679
     124,          2.050000,     47.0941,     45.9088,     40.5492,     40.0912,     43.4662,     42.8573,     43.5679,     43.5684,     43.5684,     43.5684,     43.5684,     43.5684,     43.5684,     43.5684,     43.5684,     43.5684,     43.5684,     43.5684,     43.5684,     43.5684,     43.5684,     43.5684,     43.5684,     43.5684,     43.5684,     43.5682,     43.5682,     43.5683,     43.5683,     43.5684,     43.5684,     43.5684,     43.5684,     43.5685,     43.5685,     43.5684,     43.5684,     43.5683,     43.5683,     43.5684,     43.5684,     43.5684,     43.5684,     43.5684,     43.5684
     125,          2.066667,     47.0677,     45.8899,     40.4345,     40.0303,     43.4650,     42.8564,     43.5683,     43.5689,     43.5689,     43.5689,     43.5689,     43.5688,     43.5689,     43.5689,     43.5689,     43.5688,     43.5689,     43.5689,     43.5689,     43.5689,     43.5689,     43.5688,     43.5688,     43.5688,     43.5688,     43.5688,     43.5689,     43.5687,     43.5687,     43.5690,     43.5690,     43.5689,     43.5689,     43.5690,     43.5690,     43.5689,     43.5689,     43.5688,     43.5688,     43.5689,     43.5689,     43.5688,     43.5688,     43.5689,     43.5689
     126,          2.083333,     47.0405,     45.8706,     40.3237,     39.9672,     43.4637,     42.8554,     43.5688,     43.5693,     43.5693,     43.5693,     43.5693,     43.5693,     43.5693,     43.5693,     43.5693,     43.5693,     43.5693,     43.5693,     43.5693,     43.5693,     43.5693,     43.5693,     43.5693,     43.5693,     43.5694,     43.5693,     43.5693,     43.5693,     43.5693,     43.5694,     43.5694,     43.5694,     43.5694,     43.5693,     43.5693,     43.5694,     43.5694,     43.5693,     43.5693,     43.5693,     43.5693,     43.5693,     43.5693,     43.5693,     43.5693
     127,          2.100000,     47.0135,     45.8512,     40.2182,     39.9036,     43.4624,     42.8544,     43.5693,     43.5697,     43.5697,     43.5698,     43.5698,     43.5698,     43.5698,     43.5698,     43.5698,     43.5698,     43.5698,     43.5698,     43.5698,     43.5698,     43.5698,     43.5698,     43.5698,     43.5698,     43.5698,     43.5697,     43.5697,     43.5698,     43.5698,     43.5698,     43.5698,     43.5697,     43.5697,     43.5697,     43.5697,     43.5698,     43.5698,     43.5697,     43.5697,     43.5697,     43.5697,     43.5698,     43.5698,     43.5698,     43.5698
     128,          2.116667,     46.9849,     45.8302,     40.1187,     39.8407,     43.4611,     42.8533,     43.5697,     43.5702,     43.5702,     43.5702,     43.5702,     43.5702,     43.5702,     43.5702,     43.5702,     43.5702,     43.5702,     43.5702,     43.5702,     43.5702,     43.5702,     43.5702,     43.5702,     43.5702,     43.5702,     43.5703,     43.5703,     43.5702,     43.5702,     43.5702,     43.5702,     43.5702,     43.5702,     43.5703,     43.5703,     43.5701,     43.5701,     43.5702,     43.5702,     43.5702,     43.5702,     43.5702,     43.5702,     43.5702,     43.5702
     129,          2.133333,     46.9534,     45.8076,     40.0271,     39.7793,     43.4598,     42.8523,     43.5702,     43.5706,     43.5706,     43.5706,     43.5707,     43.5706,     43.5706,     43.5706,     43.5706,     43.5707,     43.5707,     43.5706,     43.5706,     43.5706,     43.5706,     43.5706,     43.5706,     43.5707,     43.5707,     43.5707,     43.5707,     43.5707,     43.5707,     43.5706,     43.5707,     43.5706,     43.5706,     43.5706,     43.5706,     43.5706,     43.5706,     43.5707,     43.5707,     43.5706,     43.5706,     43.5707,     43.5707,     43.5707,     43.5707
     130,          2.150000,     46.9207,     45.7836,     39.9429,     39.7207,     43.4586,     42.8513,     43.5706,     43.5711,     43.5711,     43.5711,     43.5711,     43.5711,     43.5711,     43.5711,     43.5711,     43.5711,     43.5711,     43.5710,     43.5711,     43.5711,     43.5711,     43.5711,     43.5711,     43.5711,     43.5711,     43.5711,     43.5711,     43.5711,     43.5711,     43.5710,     43.5710,     43.5711,     43.5711,     43.5711,     43.5711,     43.5711,     43.5711,     43.5711,     43.5711,     43.5711,     43.5711,     43.5711,     43.5711,     43.5711,     43.5711
     131,          2.166667,     46.8869,     45.7582,     39.8662,     39.6655,     43.4573,     42.8504,     43.5710,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5714,     43.5714,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5714,     43.5714,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715
     132,          2.183333,     46.8528,     45.7323,     39.7973,     39.6141,     43.4560,     42.8493,     43.5714,     43.5719,     43.5719,     43.5719,     43.5719,     43.5719,     43.5719,     43.5719,     43.5719,     43.5719,     43.5719,     43.5719,     43.5719,     43.5719,     43.5719,     43.5719,     43.5719,     43.5718,     43.5718,     43.5718,     43.5718,     43.5718,     43.5718,     43.5718,     43.5718,     43.5719,     43.5719,     43.5718,     43.5718,     43.5719,     43.5719,     43.5718,     43.5718,     43.5718,     43.5718,     43.5719,     43.5719,     43.5719,     43.5719
     133,          2.200000,     46.8191,     45.7060,     39.7369,     39.5678,     43.4548,     42.8483,     43.5717,     43.5723,     43.5722,     43.5723,     43.5723,     43.5723,     43.5723,     43.5723,     43.5723,     43.5722,     43.5723,     43.5722,     43.5722,     43.5723,     43.5723,     43.5722,     43.5722,     43.5722,     43.5723,     43.5722,     43.5722,     43.5723,     43.5722,     43.5722,     43.5722,     43.5722,     43.5722,     43.5722,     43.5722,     43.5722,     43.5723,     43.5722,     43.5722,     43.5722,     43.5722,     43.5722,     43.5722,     43.5723,     43.5723
     134,          2.216667,     46.7905,     45.6826,     39.6829,     39.5263,     43.4536,     42.8473,     43.5721,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5727,     43.5726,     43.5726,     43.5726,     43.5726,     43.5727,     43.5727,     43.5726,     43.5726,     43.5727,     43.5727,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726
     135,          2.233333,     46.7669,     45.6612,     39.6340,     39.4881,     43.4525,     42.8462,     43.5725,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5729,     43.5729,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730,     43.5730
     136,          2.250000,     46.7467,     45.6429,     39.5897,     39.4532,     43.4510,     42.8452,     43.5728,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733
     137,          2.266667,     46.7288,     45.6263,     39.5489,     39.4209,     43.4499,     42.8441,     43.5731,     43.5736,     43.5736,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5736,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5736,     43.5736,     43.5736,     43.5736,     43.5736,     43.5736,     43.5736,     43.5736,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5736,     43.5736,     43.5736,     43.5736,     43.5736,     43.5736,     43.5736,     43.5736,     43.5737,     43.5737
     138,          2.283334,     46.7118,     45.6108,     39.5109,     39.3902,     43.4486,     42.8431,     43.5734,     43.5739,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5739,     43.5739,     43.5739,     43.5739,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5739,     43.5739,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5739,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5739,     43.5739,     43.5739,     43.5739,     43.5739,     43.5740
