"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  4727.128    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.083,              ,  0.000000    , 0.4613623    ,  125.7998    ,  0.000000    ,  125.7998    , 0.4613623    ,  125.3385    ,  125.9607    , 0.6222165    , 0.4928010    ,  126.2612    ,  4853.089    ,  126.2612    , 0.6222165    , 0.1282104E-01, 0.4928010    
         0.167,              ,  0.000000    ,  2.192791    ,  620.3705    ,  0.000000    ,  620.3705    ,  2.192791    ,  618.1777    ,  620.8905    ,  2.712775    , 0.4357428    ,  622.5633    ,  5473.979    ,  748.8245    ,  3.334992    , 0.6092444E-01, 0.4453636    
         0.250,              ,  0.000000    ,  2.095206    ,  1184.598    ,  0.000000    ,  1184.598    ,  2.095206    ,  1182.503    ,  1184.419    ,  1.915895    , 0.1614482    ,  1186.693    ,  6658.398    ,  1935.518    ,  5.250886    , 0.7886111E-01, 0.2712910    
         0.333,              ,  0.000000    ,  1.659210    ,  1744.941    ,  0.000000    ,  1744.941    ,  1.659210    ,  1743.282    ,  1745.293    ,  2.010999    , 0.1151379    ,  1746.600    ,  8403.691    ,  3682.118    ,  7.261886    , 0.8641306E-01, 0.1972203    
         0.417,              ,  0.000000    ,  1.318116    ,  2910.660    ,  0.000000    ,  2910.660    ,  1.318116    ,  2909.342    ,  2914.017    ,  4.675505    , 0.1605611    ,  2911.978    ,  11317.71    ,  6594.096    ,  11.93739    , 0.1054753    , 0.1810315    
         0.500,              ,  0.000000    ,  1.087811    ,  5241.959    ,  0.000000    ,  5241.959    ,  1.087811    ,  5240.871    ,  5249.491    ,  8.620013    , 0.1644085    ,  5243.047    ,  16567.20    ,  11837.14    ,  20.55740    , 0.1240850    , 0.1736686    
         0.583,              ,  0.000000    , 0.9167952    ,  12103.30    ,  0.000000    ,  12103.30    , 0.9167952    ,  12102.39    ,  12126.00    ,  23.61147    , 0.1950681    ,  12104.22    ,  28693.20    ,  23941.36    ,  44.16887    , 0.1539350    , 0.1844877    
         0.667,              ,  0.000000    , 0.7817270    ,  20426.93    ,  0.000000    ,  20426.93    , 0.7817270    ,  20426.15    ,  20440.77    ,  14.61971    , 0.7156803E-01,  20427.72    ,  49133.97    ,  44369.08    ,  58.78859    , 0.1196496    , 0.1324990    
         0.750,              ,  0.000000    , 0.6935131    ,  24885.38    ,  0.000000    ,  24885.38    , 0.6935131    ,  24884.68    ,  24879.89    , -4.791854    ,-0.1925517E-01,  24886.07    ,  74013.86    ,  69255.15    ,  53.99673    , 0.7295489E-01, 0.7796782E-01
