"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.1000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  134.6784    ,     0.000
         0.083,         300,         0,         0,  1.257233    , 0.8333334E-01,  0.000000    ,  82.68151    ,  51.93373    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -30.74778    , -30.74776    , 0.1700244E-04,  103.9306    ,     0.000
         0.167,         640,         0,         0, 0.6163413    , 0.1666667    ,  0.000000    ,  23.70799    ,  482.2093    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  458.5013    ,  458.5013    ,-0.5071983E-04,  562.4319    ,    -0.000
         0.250,        1216,         0,         0, 0.4697973    , 0.2500000    ,  0.000000    ,  10.56173    ,  1071.193    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1060.631    ,  1060.631    , 0.1408523E-03,  1623.063    ,     0.000
         0.333,        1899,         0,         0, 0.4163045    , 0.3333333    ,  0.000000    ,  5.542276    ,  1467.138    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1461.596    ,  1461.596    ,-0.4075659E-03,  3084.659    ,    -0.000
         0.417,        2655,         0,         0, 0.3818205    , 0.4166667    ,  0.000000    ,  3.205112    ,  2604.382    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  2601.177    ,  2601.178    , 0.9710153E-03,  5685.836    ,     0.000
         0.500,        3470,         0,         0, 0.3583436    , 0.5000000    ,  0.000000    ,  1.960570    ,  4931.564    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  4929.603    ,  4929.603    ,-0.2122503E-03,  10615.44    ,    -0.000
         0.583,        4332,         0,         0, 0.3397449    , 0.5833334    ,  0.000000    ,  1.280451    ,  11577.06    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  11575.78    ,  11575.79    , 0.2448103E-02,  22191.22    ,     0.000
         0.667,        5226,         0,         0, 0.3337957    , 0.6666667    ,  0.000000    , 0.8982445    ,  20165.25    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  20164.35    ,  20164.35    , 0.9691558E-04,  42355.58    ,     0.000
         0.750,        6129,         0,         0, 0.3317242    , 0.7500000    ,  0.000000    , 0.6814401    ,  24765.74    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  24765.05    ,  24765.05    ,-0.7812723E-02,  67120.62    ,    -0.000
